Name,Price,Offer,PreviousPrice,Retailer,DateScraped
A Winter's Tale Amontillado Sherry (75 Centiliter),14.49,,,SuperValu,20190303
Abellio Albarino (75 Centiliter),10.00,,,SuperValu,20190303
Annelise PInot Grigio (75 Centilitre),11.99,,,SuperValu,20190303
Apothic Red (75 Centiliter),15.00,,,SuperValu,20190303
Aresti Bellavista Cabernet Sauvignon (75 Centiliter),10.00,,,SuperValu,20190303
Beamish Draught Stout (500 Millilitre),2.02,,,SuperValu,20190303
Budweiser Bottle 20 Pack (300 Millilitre),16.00,"WAS 18.00, NOW 16.00, SAVE 2.00",18.00,SuperValu,20190303
Budweiser Can (500 Millilitre),2.39,,,SuperValu,20190303
Carling Can (500 Millilitre),1.59,,,SuperValu,20190303
Carling Cans 8 Pack (500 Millilitre),10.00,,,SuperValu,20190303
9 White Deer Brewery Stag Saor Kolsch Style (500 Millilitre),3.59,,,SuperValu,20190303
Blacks 1601 Lager (500 Millilitre),3.29,,,SuperValu,20190303
Blacks Kinsales Pale Ale (500 Millilitre),3.39,,,SuperValu,20190303
Blacks Marching Powder IPA (500 Millilitre),3.29,,,SuperValu,20190303
Brewdog Dead Pony Club Bottle (330 Millilitre),2.80,,,SuperValu,20190303
Appleman's Cider Bottle Pack (500 Millilitre),1.75,"WAS 2.35, NOW 1.75, SAVE 0.60",2.35,SuperValu,20190303
Druids Celtic Cider Can 8 Pack (500 Millilitre),10.00,"WAS 13.00, NOW 10.00, SAVE 3.00",13.00,SuperValu,20190303
Kopparberg Mixed Fruit Cider Can (500 Millilitre),3.69,,,SuperValu,20190303
Kopparberg Strawberry & Lime Can (500 Millilitre),3.45,,,SuperValu,20190303
Orchard Thieves Cans 8 Pack (500 Millilitre),12.00,"WAS 13.50, NOW 12.00, SAVE 1.50",13.50,SuperValu,20190303
Absolut Blue Vodka (70 Centiliter),20.00,"WAS 27.85, NOW 20.00, SAVE 7.85",27.85,SuperValu,20190303
Bacardi Superior (70 Centiliter),20.00,"WAS 26.49, NOW 20.00, SAVE 6.49",26.49,SuperValu,20190303
Baileys The Original Irish Cream (70 Centiliter),19.00,"WAS 23.00, NOW 19.00, SAVE 4.00",23.00,SuperValu,20190303
Bell's Original Scotch Whisky (70 Centiliter),24.00,"WAS 27.00, NOW 24.00, SAVE 3.00",27.00,SuperValu,20190303
Bloom Strawberry Cup (70 Centiliter),15.00,"WAS 33.99, NOW 15.00, SAVE 18.99",33.99,SuperValu,20190303
Huzzar Vodka (1 Litre),25.00,"WAS 32.00, NOW 25.00, SAVE 7.00",32.00,SuperValu,20190303
Huzzar Vodka (70 Centiliter),19.00,"WAS 22.48, NOW 19.00, SAVE 3.48",22.48,SuperValu,20190303
Ketel One Vodka (70 Centiliter),36.00,"WAS 40.00, NOW 36.00, SAVE 4.00",40.00,SuperValu,20190303
Smirnoff Vodka (1 Litre),25.00,"WAS 33.00, NOW 25.00, SAVE 8.00",33.00,SuperValu,20190303
Smirnoff Vodka Red (70 Centilitre),20.00,"WAS 25.00, NOW 20.00, SAVE 5.00",25.00,SuperValu,20190303
Absolut Citron (70 Centilitre),26.30,,,SuperValu,20190303
Absolut Elyx (70 Centiliter),65.00,,,SuperValu,20190303
Absolut Lime (70 Centilitre),26.30,,,SuperValu,20190303
Absolut Raspberri (70 Centiliter),26.30,,,SuperValu,20190303
Absolut Vodka (20 Centilitre),7.99,,,SuperValu,20190303
Absolut Vodka (1 Litre),40.30,,,SuperValu,20190303
Absolut Vodka (35 Centilitre),14.60,,,SuperValu,20190303
Belvedere Vodka (70 Centiliter),57.00,,,SuperValu,20190303
Dingle Vodka (70 Centilitre),38.00,,,SuperValu,20190303
Eristoff Original Vodka (70 Centiliter),23.00,,,SuperValu,20190303
Eristoff Original Vodka (200 Millilitre),6.00,,,SuperValu,20190303
Finlandia Classic Vodka (70 Centiliter),27.50,,,SuperValu,20190303
Grey Goose Vodka (70 Centilitre),58.50,,,SuperValu,20190303
Huzzar Vodka (350 Millilitre),12.05,,,SuperValu,20190303
Huzzar Vodka (200 Millilitre),6.65,,,SuperValu,20190303
Sausage tree Pure Irish Vodka (70 Centiliter),49.00,,,SuperValu,20190303
Smirnoff Gold Liquer (70 Centiliter),31.90,,,SuperValu,20190303
Smirnoff Vodka (350 Millilitre),12.00,,,SuperValu,20190303
Smirnoff Vodka Red (20 Centilitre),7.00,,,SuperValu,20190303
Stoli Gluten Free Vodka (70 Centilitre),29.00,,,SuperValu,20190303
Wyborowa (70 Centilitre),25.75,,,SuperValu,20190303
Bushmills Gift Tube (70 Centiliter),24.00,"WAS 27.99, NOW 24.00, SAVE 3.99",27.99,SuperValu,20190303
Bushmills Irish Whiskey (70 Centiliter),24.00,"WAS 27.99, NOW 24.00, SAVE 3.99",27.99,SuperValu,20190303
Bushmills Red Bush (70 Centiliter),26.00,"WAS 29.99, NOW 26.00, SAVE 3.99",29.99,SuperValu,20190303
Connemara Single Malt (70 Centilitre),37.00,"WAS 42.00, NOW 37.00, SAVE 5.00",42.00,SuperValu,20190303
Jameson Caskmates IPA (70 Centiliter),33.00,"WAS 38.00, NOW 33.00, SAVE 5.00",38.00,SuperValu,20190303
Jameson Glass Pack (70 Centiliter),26.99,"WAS 30.49, NOW 26.99, SAVE 3.50",30.49,SuperValu,20190303
Jameson Stout Caskmates (70 Centiliter),33.00,"WAS 39.00, NOW 33.00, SAVE 6.00",39.00,SuperValu,20190303
Jameson Triple Distilled Irish Whiskey (35 Centilitre),16.00,"WAS 18.25, NOW 16.00, SAVE 2.25",18.25,SuperValu,20190303
Jameson Triple Distilled Irish Whiskey (70 Centiliter),26.99,"WAS 30.49, NOW 26.99, SAVE 3.50",30.49,SuperValu,20190303
Kilbeggan Whiskey (70 Centiliter),22.00,"WAS 27.27, NOW 22.00, SAVE 5.27",27.27,SuperValu,20190303
Paddy Irish Whiskey (350 Millilitre),14.00,"WAS 15.99, NOW 14.00, SAVE 1.99",15.99,SuperValu,20190303
Paddy Irish Whiskey (200 Millilitre),9.00,"WAS 10.77, NOW 9.00, SAVE 1.77",10.77,SuperValu,20190303
Powers Gold Label (200 Millilitre),9.00,"WAS 10.70, NOW 9.00, SAVE 1.70",10.70,SuperValu,20190303
