Name,Price,Offer,PreviousPrice,Retailer,DateScraped
Abellio Albarino (75 cl),10.00,"WAS 13.99, NOW 10.00, SAVE 3.99",13.99,SuperValu,20210427
Albert Glas Riesling Brown Label (75 cl),12.00,"WAS 14.99, NOW 12.00, SAVE 2.99",14.99,SuperValu,20210427
Andre Goichot Pouilly Fuisse (75 cl),20.00,"WAS 22.99, NOW 20.00, SAVE 2.99",22.99,SuperValu,20210427
Annelise Pinot Grigio (75 cl),8.00,"WAS 11.99, NOW 8.00, SAVE 3.99",11.99,SuperValu,20210427
Aresti Trisquel Assemblage (75 cl),12.00,"WAS 15.99, NOW 12.00, SAVE 3.99",15.99,SuperValu,20210427
Budweiser Lager Bottles 6 Pack (330 ml),10.00,"WAS 11.50, NOW 10.00, SAVE 1.50",11.50,SuperValu,20210427
Carling Lager Cans 8 Pack (500 ml),9.50,"WAS 10.67, NOW 9.50, SAVE 1.17",10.67,SuperValu,20210427
Carlsberg Danish Pilsner Lager Cans 8 Pack (500 ml),12.50,"WAS 14.00, NOW 12.50, SAVE 1.50",14.00,SuperValu,20210427
Coors Light Cans 8 Pack (500 ml),12.50,"WAS 14.50, NOW 12.50, SAVE 2.00",14.50,SuperValu,20210427
Guinness Draught Stout Cans 8 Pack (500 ml),12.50,"WAS 14.50, NOW 12.50, SAVE 2.00",14.50,SuperValu,20210427
12 Acres Pale Ale (440 ml),2.65,"WAS 3.25, NOW 2.65, SAVE 0.60",3.25,SuperValu,20210427
12 Acres Pallet Jack India Pale Lager (440 ml),2.65,"WAS 3.25, NOW 2.65, SAVE 0.60",3.25,SuperValu,20210427
5 Lamp Lager Bottle (500 ml),2.50,"WAS 3.00, NOW 2.50, SAVE 0.50",3.00,SuperValu,20210427
5 Lamps Pale Ale (500 ml),2.50,"WAS 3.00, NOW 2.50, SAVE 0.50",3.00,SuperValu,20210427
8d Howling Gale Irish Pale Ale (440 ml),2.50,"WAS 3.00, NOW 2.50, SAVE 0.50",3.00,SuperValu,20210427
Appleman's Cider Cans 8 Pack (500 ml),12.50,"WAS 13.00, NOW 12.50, SAVE 0.50",13.00,SuperValu,20210427
Bulmers Cans 8 Pack (500 ml),12.50,"WAS 14.00, NOW 12.50, SAVE 1.50",14.00,SuperValu,20210427
Bulmers Light Irish Cider Cans 8 Pack (500 ml),12.50,"WAS 14.00, NOW 12.50, SAVE 1.50",14.00,SuperValu,20210427
Druids Celtic Cider Cans 8 Pack (500 ml),11.00,"WAS 13.00, NOW 11.00, SAVE 2.00",13.00,SuperValu,20210427
Kopparberg Mixed Fruit Cider (500 ml),2.60,"WAS 3.75, NOW 2.60, SAVE 1.15",3.75,SuperValu,20210427
Absolut Vodka (70 cl),21.00,"WAS 27.85, NOW 21.00, SAVE 6.85",27.85,SuperValu,20210427
Antica Sambuca (70 cl),22.00,"WAS 25.00, NOW 22.00, SAVE 3.00",25.00,SuperValu,20210427
Aperol Spritz (70 cl),17.00,"WAS 20.00, NOW 17.00, SAVE 3.00",20.00,SuperValu,20210427
Archers Peach Schnapps (70 cl),17.00,"WAS 22.00, NOW 17.00, SAVE 5.00",22.00,SuperValu,20210427
Bacardi Carta Blanca Rum (70 cl),23.00,"WAS 26.49, NOW 23.00, SAVE 3.49",26.49,SuperValu,20210427
