Name,Price,Offer,PreviousPrice,Retailer,DateScraped
Abellio Albarino (75 cl),10.00,"WAS 13.76, NOW 10.00, SAVE 3.76",13.76,SuperValu,20210223
Armas de Guerra Godello (75 cl),8.00,"WAS 13.76, NOW 8.00, SAVE 5.76",13.76,SuperValu,20210223
Barcino Cava Brut (75 cl),12.99,"WAS 25.57, NOW 12.99, SAVE 12.58",25.57,SuperValu,20210223
Blossom Hill Crisp And Fruity White (75 cl),8.50,"WAS 9.83, NOW 8.50, SAVE 1.33",9.83,SuperValu,20210223
Blossom Hill Soft & Fruity Red (75 cl),8.50,"WAS 9.83, NOW 8.50, SAVE 1.33",9.83,SuperValu,20210223
Budweiser Lager Bottles 20 Pack (300 ml),15.00,"WAS 17.71, NOW 15.00, SAVE 2.71",17.71,SuperValu,20210223
Budweiser Lager Cans 8 Pack (500 ml),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20210223
Carlsberg Danish Pilsner Bottles 20 Pack (300 ml),15.00,"WAS 17.71, NOW 15.00, SAVE 2.71",17.71,SuperValu,20210223
Carlsberg Danish Pilsner Lager Cans 8 Pack (500 ml),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20210223
Coors Light Bottles 20 Pack (330 ml),20.00,"WAS 24.59, NOW 20.00, SAVE 4.59",24.59,SuperValu,20210223
Asahi Super Dry Beer 4 Pack (330 ml),7.00,"WAS 7.87, NOW 7.00, SAVE 0.87",7.87,SuperValu,20210223
Erdinger Variety Glass Pack (500 ml),15.00,"WAS 15.74, NOW 15.00, SAVE 0.74",15.74,SuperValu,20210223
Franciscan Well Chieftain IPC Cans 4 Pack (330 ml),8.00,"WAS 9.84, NOW 8.00, SAVE 1.84",9.84,SuperValu,20210223
Franciscan Well Pilgrims Ale Cans 4 Pack (330 ml),8.00,"WAS 9.84, NOW 8.00, SAVE 1.84",9.84,SuperValu,20210223
Franciscan Well Rebel Red Ale Cans 4 Pack (330 ml),8.00,"WAS 9.84, NOW 8.00, SAVE 1.84",9.84,SuperValu,20210223
Druids Celtic Cider Cans 8 Pack (500 ml),11.00,"WAS 12.79, NOW 11.00, SAVE 1.79",12.79,SuperValu,20210223
Kopparberg Rose Apple Cider (500 ml),3.00,"WAS 3.39, NOW 3.00, SAVE 0.39",3.39,SuperValu,20210223
Kopparberg Strawberry & Lime Cider (500 ml),3.00,"WAS 3.39, NOW 3.00, SAVE 0.39",3.39,SuperValu,20210223
Orchard Thieves Apple Cider Cans 8 Pack (500 ml),12.30,"WAS 13.28, NOW 12.30, SAVE 0.98",13.28,SuperValu,20210223
Orchard Thieves Cider Cans 15 Pack (440 ml),15.00,"WAS 19.67, NOW 15.00, SAVE 4.67",19.67,SuperValu,20210223
Absolut Vodka (70 cl),21.00,"WAS 27.40, NOW 21.00, SAVE 6.40",27.40,SuperValu,20210223
Bacardi Carta Blanca Rum (70 cl),22.00,"WAS 26.06, NOW 22.00, SAVE 4.06",26.06,SuperValu,20210223
Bacardi Coconut Rum (70 cl),22.00,"WAS 25.09, NOW 22.00, SAVE 3.09",25.09,SuperValu,20210223
Bacardi Ginger Rum (70 cl),22.00,"WAS 24.94, NOW 22.00, SAVE 2.94",24.94,SuperValu,20210223
Bacardi Raspberry Rum (70 cl),22.00,"WAS 24.94, NOW 22.00, SAVE 2.94",24.94,SuperValu,20210223
Brew Dog Punk Alcohol Free IPA Cans 4 Pack (330 ml),6.00,"WAS 6.89, NOW 6.00, SAVE 0.89",6.89,SuperValu,20210223
Moretti Zero Alcohol Free Beer Bottles 3 Pack (330 ml),4.00,"WAS 4.92, NOW 4.00, SAVE 0.92",4.92,SuperValu,20210223
Peroni Libera 0.0% Bottles 4 Pack (330 ml),5.50,"WAS 6.39, NOW 5.50, SAVE 0.89",6.39,SuperValu,20210223
Bavaria 0.0% Beer (500 ml),1.27,,,SuperValu,20210223
Beck's Alcohol-Free Bottles 6 Pack (275 ml),4.87,,,SuperValu,20210223
Huzzar Vodka (70 cl),20.00,"WAS 22.22, NOW 20.00, SAVE 2.22",22.22,SuperValu,20210223
Smirnoff Vodka (70 cl),20.00,"WAS 25.58, NOW 20.00, SAVE 5.58",25.58,SuperValu,20210223
Wyborowa Vodka (70 cl),20.50,"WAS 25.33, NOW 20.50, SAVE 4.83",25.33,SuperValu,20210223
Absolut Citron Vodka (70 cl),25.87,,,SuperValu,20210223
Absolut Grapefruit Vodka (70 cl),25.58,,,SuperValu,20210223
Absolut Raspberri Vodka (70 cl),25.87,,,SuperValu,20210223
Absolut Vodka (20 cl),7.86,,,SuperValu,20210223
Absolut Vodka (1 L),39.64,,,SuperValu,20210223
Absolut Vodka (35 cl),14.36,,,SuperValu,20210223
Belvedere Vodka (70 cl),56.86,,,SuperValu,20210223
Ciroc Ultra Premium Vodka (70 cl),57.06,,,SuperValu,20210223
Eristoff Original Vodka (70 cl),22.82,,,SuperValu,20210223
Finlandia Classic Vodka (70 cl),27.05,,,SuperValu,20210223
Fris Vodka (70 cl),21.64,,,SuperValu,20210223
Grey Goose Vodka (70 cl),58.04,,,SuperValu,20210223
Huzzar Vodka (1 L),31.68,,,SuperValu,20210223
Huzzar Vodka (200 ml),6.54,,,SuperValu,20210223
Smirnoff Vodka (20 ml),7.38,,,SuperValu,20210223
Smirnoff Vodka (1 L),33.45,,,SuperValu,20210223
Dunphy's Irish Whiskey (70 cl),21.00,"WAS 24.15, NOW 21.00, SAVE 3.15",24.15,SuperValu,20210223
Jameson Irish Whiskey (200 ml),9.75,"WAS 11.61, NOW 9.75, SAVE 1.86",11.61,SuperValu,20210223
Kilbeggan Irish Whiskey (70 cl),24.00,"WAS 26.83, NOW 24.00, SAVE 2.83",26.83,SuperValu,20210223
Powers Gold Label Irish Whiskey (70 cl),25.00,"WAS 29.31, NOW 25.00, SAVE 4.31",29.31,SuperValu,20210223
West Cork Original Irish Whiskey (70 cl),23.00,"WAS 24.58, NOW 23.00, SAVE 1.58",24.58,SuperValu,20210223
Bushmills 10 Year Single Malt Irish Whiskey (70 cl),47.22,,,SuperValu,20210223
Bushmills Black Bush Irish Whiskey (70 cl),32.46,,,SuperValu,20210223
Bushmills Triple Distilled Irish Whiskey (70 cl),27.83,,,SuperValu,20210223
Connemara Single Malt Irish Whiskey (70 cl),41.32,,,SuperValu,20210223
Drumshanbo Single Pot Still Whiskey (70 cl),58.04,,,SuperValu,20210223
Grace O'Malley Blended Irish Whiskey (70 cl),34.43,,,SuperValu,20210223
Green Spot Single Pot Still Irish Whiskey (70 cl),59.02,,,SuperValu,20210223
Jameson Black Barrel Irish Whiskey (70 cl),52.14,,,SuperValu,20210223
Jameson Caskmates Irish Whiskey (70 cl),38.37,,,SuperValu,20210223
Jameson Cold Brew Irish Whiskey (70 cl),30.00,,,SuperValu,20210223
Jameson Crested Irish Whiskey (70 cl),35.91,,,SuperValu,20210223
Jameson IPA Edition Irish Whiskey (70 cl),38.37,,,SuperValu,20210223
Jameson Triple Distiled Irish Whiskey (1 L),46.88,,,SuperValu,20210223
Jameson Triple Distilled Irish Whiskey (70 cl),30.00,,,SuperValu,20210223
Jameson Triple Distilled Irish Whiskey (35 cl),19.27,,,SuperValu,20210223
Method & Madness Single Pot Still Whiskey (70 cl),69.85,,,SuperValu,20210223
Paddy Irish Whiskey (350 ml),15.73,,,SuperValu,20210223
Paddy Irish Whiskey (1 L),41.32,,,SuperValu,20210223
Paddy Irish Whiskey (200 ml),10.59,,,SuperValu,20210223
Paddy's Irish Whiskey (70 cl),20.00,,,SuperValu,20210223
Pearse 7 Year Irish Whiskey (1 70 CL),44.27,,,SuperValu,20210223
Powers Classic Cocktail The Old Fashioned (50 cl),29.51,,,SuperValu,20210223
Powers Gold Label Irish Whiskey (1 L),44.27,,,SuperValu,20210223
Powers Gold Label Irish Whiskey (350 ml),16.72,,,SuperValu,20210223
Powers Gold Label Irish Whiskey (200 ml),10.53,,,SuperValu,20210223
Proclamation Blended Irish Whiskey (70 cl),34.43,,,SuperValu,20210223
Red Earl Irish Whiskey (70 cl),34.43,,,SuperValu,20210223
Redbreast 15 Year Old Irish Whiskey (70 ml),98.37,,,SuperValu,20210223
RedBrest 12 Year Old Irish Whiskey (70 cl),63.94,,,SuperValu,20210223
Roe & Co Irish Whiskey (70 cl),44.27,,,SuperValu,20210223
Slane Irish Whiskey (70 cl),32.46,,,SuperValu,20210223
Teeling Irish Whiskey (70 cl),37.38,,,SuperValu,20210223
Teeling Small Batch Irish Whiskey Gift Tin (70 cl),37.38,,,SuperValu,20210223
Tullamore D.E.W. XO Rum Cask Irish Whiskey (70 cl),34.43,,,SuperValu,20210223
Tullamore Dew Irish Whiskey (70 cl),30.50,,,SuperValu,20210223
West Cork DHA Chasca Single Malt Irish Whiskey (70 cl),38.37,,,SuperValu,20210223
Writers Tears Copper Pot Irish Whiskey with Hip Flask (1 70 CL),44.27,,,SuperValu,20210223
Writers Tears Double Oak Irish Whiskey (70 cl),54.11,,,SuperValu,20210223
Yellow Spot 12 Year Old Single Pot Still Whiskey (70 cl),78.70,,,SuperValu,20210223
Bulleit Bourbon Frontier Whiskey (70 cl),43.28,,,SuperValu,20210223
Jack Daniel's Old No. 7 Whiskey (70 cl),34.18,,,SuperValu,20210223
