Name,Price,Offer,PreviousPrice,Retailer,DateScraped
19 Crimes Red Blend (75 Centilitre),9.84,"WAS 14.75, NOW 9.84, SAVE 4.91",14.75,SuperValu,20200908
19 Crimes Sauv Block (75 Centilitre),9.84,,,SuperValu,20200908
A Winter's Tale Amontillado Sherry (75 Centilitre),12.30,,,SuperValu,20200908
Abellio Albarino (75 Centilitre),13.76,,,SuperValu,20200908
Annelise PInot Grigio (75 Centilitre),11.80,,,SuperValu,20200908
Birra Moretti Bottle (660 Millilitre),2.95,,,SuperValu,20200908
Budweiser Can (500 Millilitre),2.45,,,SuperValu,20200908
Budweiser Lager Can 8 Pack (500 Millilitre),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20200908
Carling Can (500 Millilitre),1.62,,,SuperValu,20200908
Carlsberg 0.0% 4 Pack (330 Millilitre),4.92,"WAS 6.89, NOW 4.92, SAVE 1.97",6.89,SuperValu,20200908
12 Acres Pale Ale (500 Millilitre),3.24,,,SuperValu,20200908
12 Acres Single Malt Lager (500 Millilitre),3.24,,,SuperValu,20200908
8d Howling Gale Irish Pale Ale (440 Millilitre),3.44,,,SuperValu,20200908
8d Seisiun Ipa (440 Millilitre),3.44,,,SuperValu,20200908
Asahi Super Dry (620 Millilitre),3.79,,,SuperValu,20200908
Appleman's Cider 8 Pack Can (500 Millilitre),12.30,"WAS 12.79, NOW 12.30, SAVE 0.49",12.79,SuperValu,20200908
Druids Celtic Cider Can 8 Pack (500 Millilitre),10.82,"WAS 12.79, NOW 10.82, SAVE 1.97",12.79,SuperValu,20200908
Kopparberg Apple Rose Bottle (500 Millilitre),3.39,,,SuperValu,20200908
Kopparberg Mixed Fruit 4% Bottle (500 Millilitre),3.39,,,SuperValu,20200908
Kopparberg Strawberry & Lime Bottle (500 Millilitre),3.39,,,SuperValu,20200908
Absolut Citron (70 Centilitre),20.66,"WAS 25.87, NOW 20.66, SAVE 5.21",25.87,SuperValu,20200908
Absolut Grapefruit (70 Centilitre),20.66,"WAS 25.58, NOW 20.66, SAVE 4.92",25.58,SuperValu,20200908
Absolut Raspberri (70 Centilitre),20.66,"WAS 25.87, NOW 20.66, SAVE 5.21",25.87,SuperValu,20200908
Absolut Standard (70 Centilitre),20.66,"WAS 27.40, NOW 20.66, SAVE 6.74",27.40,SuperValu,20200908
Absolut Vanilla (70 Centilitre),20.66,"WAS 25.58, NOW 20.66, SAVE 4.92",25.58,SuperValu,20200908
Absolut Vodka (35 Centilitre),11.80,"WAS 14.36, NOW 11.80, SAVE 2.56",14.36,SuperValu,20200908
Eristoff Original Vodka (70 Centilitre),18.69,"WAS 22.82, NOW 18.69, SAVE 4.13",22.82,SuperValu,20200908
Finlandia Classic Vodka (70 Centilitre),21.64,"WAS 27.05, NOW 21.64, SAVE 5.41",27.05,SuperValu,20200908
Fris Vodka (70 Centilitre),17.71,"WAS 21.64, NOW 17.71, SAVE 3.93",21.64,SuperValu,20200908
Huzzar Vodka (70 Centilitre),19.67,"WAS 22.22, NOW 19.67, SAVE 2.55",22.22,SuperValu,20200908
Smirnoff Vodka Red (70 Centilitre),19.67,"WAS 25.58, NOW 19.67, SAVE 5.91",25.58,SuperValu,20200908
Wyborowa (70 Centilitre),20.17,"WAS 25.33, NOW 20.17, SAVE 5.16",25.33,SuperValu,20200908
Absolut Vodka (1 Litre),39.64,,,SuperValu,20200908
Absolut Vodka (20 Centilitre),7.86,,,SuperValu,20200908
Grey Goose Vodka (70 Centilitre),58.04,,,SuperValu,20200908
Huzzar Vodka (350 Millilitre),11.85,,,SuperValu,20200908
Huzzar Vodka (200 Millilitre),6.54,,,SuperValu,20200908
Huzzar Vodka (1 Litre),31.68,,,SuperValu,20200908
Ketel One Botanical Peach and Orange Vodka (70 Centilitre),29.51,,,SuperValu,20200908
Smirnoff 20cl Pmp 7.50 (20 Millilitre),7.38,,,SuperValu,20200908
"Smirnoff Infusions Orange, Grapefruit & Bitters (50 Centilitre)",18.69,,,SuperValu,20200908
Smirnoff Vodka (1 Litre),33.45,,,SuperValu,20200908
Black Bush (70 Centilitre),25.58,"WAS 32.46, NOW 25.58, SAVE 6.88",32.46,SuperValu,20200908
Jameson Irish Whiskey (200 Millilitre),9.59,"WAS 11.61, NOW 9.59, SAVE 2.02",11.61,SuperValu,20200908
Kilbeggan Whiskey (70 Centilitre),23.61,"WAS 26.83, NOW 23.61, SAVE 3.22",26.83,SuperValu,20200908
Paddy Triple Distilled Irish Whiskey (70 Centilitre),23.61,"WAS 27.40, NOW 23.61, SAVE 3.79",27.40,SuperValu,20200908
Powers Gold Label (200 Millilitre),8.85,"WAS 10.53, NOW 8.85, SAVE 1.68",10.53,SuperValu,20200908
Powers Irish Whiskey Gold Label (70 Centilitre),24.59,"WAS 29.31, NOW 24.59, SAVE 4.72",29.31,SuperValu,20200908
Bushmills 10 Year Old Malt Whiskey (70 Centilitre),47.22,,,SuperValu,20200908
Bushmills Irish Whiskey (70 Centilitre),27.83,,,SuperValu,20200908
Connemara Single Malt (70 Centilitre),41.32,,,SuperValu,20200908
Drumshanbo Single Pot Still Whiskey (70 Centilitre),58.04,,,SuperValu,20200908
Dunphy's Irish Whiskey (70 Centilitre),24.15,,,SuperValu,20200908
Grace O'Malley Blended Irish Whiskey (70 Centilitre),34.43,,,SuperValu,20200908
Greenspot Single Pot Still Irish Whiskey (70 Centilitre),59.02,,,SuperValu,20200908
Hyde Irish Whiskey Special Reserve (70 Centilitre),54.11,,,SuperValu,20200908
Irishman Founders Reserve Whiskey (70 Centilitre),38.37,,,SuperValu,20200908
Jameson Black Barrel (70 Centilitre),52.14,,,SuperValu,20200908
Jameson Caskmates IPA (70 Centilitre),38.37,,,SuperValu,20200908
Jameson Crested (70 Centilitre),35.91,,,SuperValu,20200908
Jameson Irish Whiskey (1 Litre),46.88,,,SuperValu,20200908
Jameson Stout Caskmates (70 Centilitre),38.37,,,SuperValu,20200908
Jameson Triple Distilled Irish Whiskey (70 Centilitre),30.00,,,SuperValu,20200908
Jameson Triple Distilled Irish Whiskey (35 Centilitre),19.27,,,SuperValu,20200908
Paddy Irish Whiskey (350 Millilitre),15.73,,,SuperValu,20200908
Paddy Irish Whiskey (200 Millilitre),10.59,,,SuperValu,20200908
Pearce 7 Year Old Whiskey (1 70 CL),44.27,,,SuperValu,20200908
Powers 3 Swallow Release (70 Centilitre),45.25,,,SuperValu,20200908
Powers Gold Label (1 Litre),44.27,,,SuperValu,20200908
Powers Gold Label (350 Millilitre),16.72,,,SuperValu,20200908
Powers Old Fashioned (50 Centilitre),29.51,,,SuperValu,20200908
Proclamation Blended Irish Whiskey (70 Centilitre),34.43,,,SuperValu,20200908
RedBrest Whiskey 12 Year Old (70 Centilitre),63.94,,,SuperValu,20200908
Roe & Co Irish Whiskey (70 Centilitre),44.27,,,SuperValu,20200908
Single Pot Still Mixed 4 Pack (5 Centilitre),35.41,,,SuperValu,20200908
Teeling Whiskey (70 Centilitre),37.38,,,SuperValu,20200908
Teeling Whiskey Brabazon Series 2 (70 Centilitre),76.73,,,SuperValu,20200908
TEELING WHISKEY SINGLE MALT (70 Centilitre),54.10,,,SuperValu,20200908
Teeling Whiskey Trinity 3 Gift Pack (5 Centilitre),18.69,,,SuperValu,20200908
Tullamore Dew Whiskey (70 Centilitre),30.50,,,SuperValu,20200908
Writers Tears Copper Pot Whiskey (70 Centilitre),44.26,,,SuperValu,20200908
Writers Tears Double Oak (70 Centilitre),54.11,,,SuperValu,20200908
Writers Tears Potstill Glass Pack (1 70 CL),44.27,,,SuperValu,20200908
Yellow Spot 12 Year Old Single Pot Still (70 Centilitre),78.70,,,SuperValu,20200908
Buffalo Trace (70 70 CL),33.45,"WAS 36.40, NOW 33.45, SAVE 2.95",36.40,SuperValu,20200908
Jack Daniels 40% (70 Centilitre),27.54,"WAS 34.18, NOW 27.54, SAVE 6.64",34.18,SuperValu,20200908
