Name,Price,Offer,PreviousPrice,Retailer,DateScraped
Alterra Special Reserve Chardonnay (75 Centilitre),7.99,"WAS 15.73, NOW 7.99, SAVE 7.74",15.73,SuperValu,20200901
Annelise PInot Grigio (75 Centilitre),9.00,"WAS 11.80, NOW 9.00, SAVE 2.80",11.80,SuperValu,20200901
Aresti Bellavista Merlot 75cl (75 Centilitre),8.00,"WAS 12.78, NOW 8.00, SAVE 4.78",12.78,SuperValu,20200901
Armas De Guerra Mencia Joven (75 Centilitre),8.00,"WAS 11.80, NOW 8.00, SAVE 3.80",11.80,SuperValu,20200901
Barone Montalto Appassimento (75 Centilitre),10.00,"WAS 13.76, NOW 10.00, SAVE 3.76",13.76,SuperValu,20200901
Birra Moretti Bottle (660 Millilitre),3.44,,,SuperValu,20200901
Budweiser Can (500 Millilitre),2.45,,,SuperValu,20200901
Carling 10pack Can (440 Millilitre),10.00,"WAS 11.80, NOW 10.00, SAVE 1.80",11.80,SuperValu,20200901
Carling Can (500 Millilitre),1.62,,,SuperValu,20200901
Carlsberg Lager Can (500 Millilitre),2.35,,,SuperValu,20200901
12 Acres Pale Ale (500 Millilitre),3.24,,,SuperValu,20200901
12 Acres Single Malt Lager (500 Millilitre),3.24,,,SuperValu,20200901
8d Seisiun Ipa (440 Millilitre),3.44,,,SuperValu,20200901
Asahi Super Dry (620 Millilitre),3.79,,,SuperValu,20200901
Asahi Super Dry 12pk (330 Millilitre),16.00,"WAS 19.67, NOW 16.00, SAVE 3.67",19.67,SuperValu,20200901
Bulmers Cans 8 Pack (500 Millilitre),12.50,"WAS 13.77, NOW 12.50, SAVE 1.27",13.77,SuperValu,20200901
Bulmers Light 8 Pack Cans (500 Millilitre),12.50,"WAS 13.77, NOW 12.50, SAVE 1.27",13.77,SuperValu,20200901
Druids Celtic Cider Can 8 Pack (500 Millilitre),11.00,"WAS 12.79, NOW 11.00, SAVE 1.79",12.79,SuperValu,20200901
Kopparberg Apple Rose Bottle (500 Millilitre),3.39,,,SuperValu,20200901
Kopparberg Mixed Fruit 4% Bottle (500 Millilitre),3.39,,,SuperValu,20200901
Absolut Vodka (20 Centilitre),7.00,"WAS 7.86, NOW 7.00, SAVE 0.86",7.86,SuperValu,20200901
Aperol (70 Centilitre),17.00,"WAS 19.67, NOW 17.00, SAVE 2.67",19.67,SuperValu,20200901
Bacardi And Cola Can (250 Millilitre),2.56,,,SuperValu,20200901
Bacardi And Mojito (250 Millilitre),2.56,,,SuperValu,20200901
Bacardi Coconut (700 Millilitre),21.00,"WAS 25.09, NOW 21.00, SAVE 4.09",25.09,SuperValu,20200901
Dingle Vodka (70 Centilitre),32.00,"WAS 37.38, NOW 32.00, SAVE 5.38",37.38,SuperValu,20200901
Eristoff Original Vodka (70 Centilitre),19.00,"WAS 22.82, NOW 19.00, SAVE 3.82",22.82,SuperValu,20200901
Finlandia Classic Vodka (70 Centilitre),22.00,"WAS 27.05, NOW 22.00, SAVE 5.05",27.05,SuperValu,20200901
