Name,Price,Offer,PreviousPrice,Retailer,DateScraped
Annelise PInot Grigio (75 Centilitre),9.00,"WAS 11.99, NOW 9.00, SAVE 2.99",11.99,SuperValu,20190611
Barone Montalto Ammasso (75 Centilitre),15.00,"WAS 18.99, NOW 15.00, SAVE 3.99",18.99,SuperValu,20190611
Barone Montalto Appassimento (75 Centiliter),10.00,"WAS 13.99, NOW 10.00, SAVE 3.99",13.99,SuperValu,20190611
Barone Montalto Bianco Passivento (75 Centiliter),10.00,"WAS 13.99, NOW 10.00, SAVE 3.99",13.99,SuperValu,20190611
Borgo Dei Guidi Rubicone (75 Centiliter),15.00,"WAS 19.99, NOW 15.00, SAVE 4.99",19.99,SuperValu,20190611
Beamish Draught Stout (500 Millilitre),2.02,,,SuperValu,20190611
Birra Moretti 4 Pack Bottle (330 Millilitre),7.00,"WAS 7.50, NOW 7.00, SAVE 0.50",7.50,SuperValu,20190611
Budweiser Bottle 20 Pack (300 Millilitre),15.00,,,SuperValu,20190611
Carling Can (500 Millilitre),1.65,,,SuperValu,20190611
Carlsberg Bottle 20 Pack (300 Millilitre),15.00,,,SuperValu,20190611
9 White Deer Brewery Stag Saor Kolsch Style (500 Millilitre),3.59,,,SuperValu,20190611
Asahi Super Dry (620 Millilitre),3.85,,,SuperValu,20190611
Blacks 1601 Lager (500 Millilitre),3.29,,,SuperValu,20190611
Blacks Kinsales Pale Ale (500 Millilitre),3.39,,,SuperValu,20190611
Blacks Marching Powder IPA (500 Millilitre),3.29,,,SuperValu,20190611
Druids Celtic Cider Can 8 Pack (500 Millilitre),10.00,"WAS 13.00, NOW 10.00, SAVE 3.00",13.00,SuperValu,20190611
Rekorderlig Wildberries Cider (500 Millilitre),3.39,,,SuperValu,20190611
Stonehouse Cider Can (500 Millilitre),1.64,,,SuperValu,20190611
West Coast Cooler (750 Millilitre),5.69,"WAS 6.75, NOW 5.69, SAVE 1.06",6.75,SuperValu,20190611
West Coast Cooler Rose (750 Millilitre),5.69,"WAS 6.75, NOW 5.69, SAVE 1.06",6.75,SuperValu,20190611
Absolut Blue Vodka (70 Centiliter),21.00,"WAS 27.85, NOW 21.00, SAVE 6.85",27.85,SuperValu,20190611
Absolut Vodka (20 Centilitre),7.00,"WAS 7.99, NOW 7.00, SAVE 0.99",7.99,SuperValu,20190611
Absolut Vodka (1 Litre),31.00,"WAS 40.30, NOW 31.00, SAVE 9.30",40.30,SuperValu,20190611
Baileys Almande (70 Centiliter),20.00,"WAS 25.00, NOW 20.00, SAVE 5.00",25.00,SuperValu,20190611
Baileys The Original Irish Cream Gift Box (70 Centiliter),19.00,"WAS 23.00, NOW 19.00, SAVE 4.00",23.00,SuperValu,20190611
Ciroc Ultra Premium Vodka (70 Centilitre),40.00,"WAS 58.00, NOW 40.00, SAVE 18.00",58.00,SuperValu,20190611
Eristoff Original Vodka (70 Centiliter),19.00,"WAS 23.20, NOW 19.00, SAVE 4.20",23.20,SuperValu,20190611
Finlandia Classic Vodka (70 Centiliter),22.00,"WAS 27.50, NOW 22.00, SAVE 5.50",27.50,SuperValu,20190611
Huzzar Vodka (70 Centiliter),19.00,"WAS 22.59, NOW 19.00, SAVE 3.59",22.59,SuperValu,20190611
Ketel One Vodka (70 Centiliter),30.00,"WAS 40.00, NOW 30.00, SAVE 10.00",40.00,SuperValu,20190611
Smirnoff Vodka Red (70 Centilitre),20.00,"WAS 25.00, NOW 20.00, SAVE 5.00",25.00,SuperValu,20190611
Absolut Citron (70 Centiliter),26.30,,,SuperValu,20190611
Absolut Raspberri (70 Centiliter),26.30,,,SuperValu,20190611
Absolut Vodka (35 Centiliter),14.60,,,SuperValu,20190611
Belvedere Vodka (70 Centiliter),57.80,,,SuperValu,20190611
Dingle Vodka (70 Centilitre),38.00,,,SuperValu,20190611
Grey Goose Vodka (70 Centilitre),58.90,,,SuperValu,20190611
Huzzar Vodka (1 Litre),32.20,,,SuperValu,20190611
Huzzar Vodka (350 Millilitre),12.05,,,SuperValu,20190611
Sausage tree Pure Irish Vodka (70 Centiliter),49.00,,,SuperValu,20190611
Smirnoff Gold Liquer (70 Centiliter),31.90,,,SuperValu,20190611
Smirnoff Vodka (1 Litre),33.00,,,SuperValu,20190611
Smirnoff Vodka Red (20 Centilitre),7.00,,,SuperValu,20190611
Wyborowa (70 Centilitre),25.75,,,SuperValu,20190611
Bushmills 10 Year Old Malt Whiskey (70 Centilitre),40.00,"WAS 47.25, NOW 40.00, SAVE 7.25",47.25,SuperValu,20190611
Glendalough Double Barrel Whiskey (70 Centilitre),29.99,"WAS 34.99, NOW 29.99, SAVE 5.00",34.99,SuperValu,20190611
Jameson Black Barrel (70 Centiliter),40.00,"WAS 53.00, NOW 40.00, SAVE 13.00",53.00,SuperValu,20190611
Jameson Blender's Dog (70 Centiliter),55.00,"WAS 69.99, NOW 55.00, SAVE 14.99",69.99,SuperValu,20190611
Jameson Caskmates IPA (70 Centiliter),28.00,"WAS 39.00, NOW 28.00, SAVE 11.00",39.00,SuperValu,20190611
Jameson Cooper's Croze (70 Centilitre),55.00,"WAS 69.99, NOW 55.00, SAVE 14.99",69.99,SuperValu,20190611
Jameson Crested (70 Centiliter),29.00,"WAS 36.50, NOW 29.00, SAVE 7.50",36.50,SuperValu,20190611
Jameson Distiller's Safe (70 Centiliter),55.00,"WAS 69.99, NOW 55.00, SAVE 14.99",69.99,SuperValu,20190611
Jameson Stout Caskmates (70 Centiliter),28.00,"WAS 39.00, NOW 28.00, SAVE 11.00",39.00,SuperValu,20190611
Makers Series Miniatures (20 Centilitre),58.00,"WAS 70.00, NOW 58.00, SAVE 12.00",70.00,SuperValu,20190611
Paddy Triple Distilled Irish Whiskey (70 Centiliter),24.00,"WAS 27.85, NOW 24.00, SAVE 3.85",27.85,SuperValu,20190611
Pearse 5 Year Old Blended Whiskey (70 70 CL),34.99,"WAS 39.99, NOW 34.99, SAVE 5.00",39.99,SuperValu,20190611
Powers 3 Swallow Release (70 Centiliter),40.00,"WAS 46.00, NOW 40.00, SAVE 6.00",46.00,SuperValu,20190611
Powers Gold Label (350 Millilitre),14.50,"WAS 17.00, NOW 14.50, SAVE 2.50",17.00,SuperValu,20190611
Roe & Co Irish Whiskey (70 Centiliter),35.00,"WAS 45.00, NOW 35.00, SAVE 10.00",45.00,SuperValu,20190611
Single Pot Still Mixed 4 Pack 50ml (5 Centiliter),30.00,"WAS 35.50, NOW 30.00, SAVE 5.50",35.50,SuperValu,20190611
Teeling Whiskey (70 Centiliter),35.00,"WAS 37.99, NOW 35.00, SAVE 2.99",37.99,SuperValu,20190611
Writers Tears Copper Pot Whiskey (70 Centiliter),39.99,"WAS 44.99, NOW 39.99, SAVE 5.00",44.99,SuperValu,20190611
Black Bush (70 Centiliter),32.40,,,SuperValu,20190611
Bushmills Irish Whiskey (70 Centiliter),28.29,,,SuperValu,20190611
Bushmills Red Bush (70 Centiliter),29.99,,,SuperValu,20190611
Dubliner 10 Year Old Single Malt Irish Whiskey (70 Centiliter),50.00,,,SuperValu,20190611
Dunphy's Irish Whiskey (70 Centiliter),24.55,,,SuperValu,20190611
Greenspot Single Pot Still Irish Whiskey (70 Centiliter),60.00,,,SuperValu,20190611
Hyde 1916 Single Grain (70 Centiliter),48.00,,,SuperValu,20190611
Hyde Irish Whiskey Special Reserve (70 Centilitre),55.00,,,SuperValu,20190611
Jack Ryan Irish Single Malt 46% (70 Centilitre),69.99,,,SuperValu,20190611
Jameson Baby (71 Millilitre),4.70,,,SuperValu,20190611
Jameson Irish Whiskey (1 Litre),47.65,,,SuperValu,20190611
Jameson Irish Whiskey (200 Millilitre),11.80,,,SuperValu,20190611
Jameson Triple Distilled Irish Whiskey (35 Centilitre),19.59,,,SuperValu,20190611
Jameson Triple Distilled Irish Whiskey (70 Centiliter),30.49,,,SuperValu,20190611
Method & Madness Single Grain (70 Centiliter),50.00,,,SuperValu,20190611
Midleton Barry Crockett Single Pot (70 Centiliter),250.00,,,SuperValu,20190611
Midleton Very Rare Whiskey (70 Centiliter),180.00,,,SuperValu,20190611
Paddy Irish Whiskey (1 Litre),42.00,,,SuperValu,20190611
Paddy Irish Whiskey (350 Millilitre),15.99,,,SuperValu,20190611
Paddy Irish Whiskey (200 Millilitre),10.77,,,SuperValu,20190611
Pearce 7 Year Old Whiskey (1 70 CL),44.99,,,SuperValu,20190611
Pearse 5 Year Old Single Malt (70 70 CL),80.00,,,SuperValu,20190611
Powers Gold Label (200 Millilitre),10.70,,,SuperValu,20190611
Powers Gold Label (1 Litre),45.00,,,SuperValu,20190611
Powers Irish Whiskey Gold Label (70 Centiliter),29.79,,,SuperValu,20190611
Powers Johns Lane (70 Centiliter),69.50,,,SuperValu,20190611
Proper No. Twelve (70 Centiliter),33.00,,,SuperValu,20190611
Redbreast 15 Year Old Whiskey (70 Millilitre),101.50,,,SuperValu,20190611
RedBrest Whiskey 12 Year Old (70 Centiliter),66.00,,,SuperValu,20190611
Slane Irish Whiskey (70 Centiliter),33.00,,,SuperValu,20190611
TEELING WHISKEY SINGLE MALT (70 Centiliter),54.99,,,SuperValu,20190611
Tullamore Dew Whiskey (70 Centiliter),31.13,,,SuperValu,20190611
West Cork 10 Year Old Single Malt Whiskey (70 Centiliter),38.00,,,SuperValu,20190611
