Name,Price,PreviousPrice,Offer,Retailer,DateScraped
 JP Ramos Reserva ,15.45,,,OBriens,20201006
 Réserve de Bonpas Côtes Du Rhône ,14.95,,,OBriens,20201006
 Domaine L'Ostal Rosé ,15.95,,,OBriens,20201006
 Venuglia Pinot Grigio delle Venezie ,10.00,14.95,,OBriens,20201006
 Laurent Miquel La Gauphine Sauvignon Blanc ,14.95,,,OBriens,20201006
 Domaine Duffour Père et Fils ,12.95,,  2 for €20 Mix and Match  ,OBriens,20201006
 Júlia Florista Tinto ,7.95,9.95,,OBriens,20201006
 Domaine L'Ostal Cazes Estibals ,11.95,16.95,,OBriens,20201006
 Júlia Florista Branco ,7.95,9.95,,OBriens,20201006
 Giacondi Bianco ,8.00,8.95,,OBriens,20201006
 Wildflower Sauvignon Blanc ,9.00,13.95,,OBriens,20201006
 Luzón Finca La Solana Blanco ,13.45,,,OBriens,20201006
 Rizzardi Pinot Grigio ,10.95,14.95,,OBriens,20201006
 Protocolo Tinto ,10.95,,  2 for €20 Mix and Match  ,OBriens,20201006
 Wildflower Shiraz ,9.00,13.95,,OBriens,20201006
 Rós Rosé ,16.95,,,OBriens,20201006
 Tenuta Novare Valpolicella Ripasso ,19.95,,,OBriens,20201006
 Château D'Esclans Whispering Angel Rosé ,24.95,,,OBriens,20201006
 Cave de Lugny Mâcon-Villages ,12.95,15.95,,OBriens,20201006
 Famille Bougrier Sauvignon Blanc ,15.45,,,OBriens,20201006
 Château de Fleurie ,19.45,,,OBriens,20201006
 Famille Bougrier Rosé ,13.95,,,OBriens,20201006
 Marqués de la Concordia Reserva ,12.95,18.95,,OBriens,20201006
 Sherwood Estate Sauvignon Blanc ,14.95,21.95,,OBriens,20201006
 Nero Oro Appassimento ,15.95,,,OBriens,20201006
 Cave de Lugny Mâcon-Lugny Grande Réserve ,17.95,,,OBriens,20201006
 Portone Pinot Grigio Rosé ,12.95,,,OBriens,20201006
 Lingenfelder Bird Label Riesling ,13.45,15.45,,OBriens,20201006
 Luzón Finca La Solana ,9.00,13.45,,OBriens,20201006
 Marqués de Riscal Reserva ,17.95,23.95,,OBriens,20201006
 San Osvaldo Pinot Grigio ,14.95,,,OBriens,20201006
 Los Coches Sauvignon Blanc ,9.00,9.95,  6 for €50  ,OBriens,20201006
 Veiga Naum Albariño ,18.95,,,OBriens,20201006
 Robert Cantin Sauvignon Blanc ,12.95,14.95,,OBriens,20201006
 Rizzardi Pojega Ripasso ,20.45,,,OBriens,20201006
 Brancott Estate Sauvignon Blanc ,9.95,15.45,,OBriens,20201006
 MIMI en Provence Grande Réserve Rosé ,19.95,,,OBriens,20201006
 Los Coches Chardonnay ,9.00,9.95,,OBriens,20201006
 Château St Marie Reserve ,18.95,,,OBriens,20201006
 Bethany Cabernet Shiraz ,12.95,19.95,,OBriens,20201006
 Gérard Bertrand Grande Terroir Pic St Loup ,14.95,16.95,,OBriens,20201006
 Tajapiera Amarone ,21.95,29.95,,OBriens,20201006
 Marqués de Murrieta Reserva ,21.95,24.95,,OBriens,20201006
 Emiliana Amigo Secreto ,16.95,,,OBriens,20201006
 Tenute Rubino Punta Aquila Primitivo ,15.95,18.95,,OBriens,20201006
 Wildflower Pinot Grigio ,13.95,,,OBriens,20201006
