Name,Price,Offer,PreviousPrice,Retailer,DateScraped
Alterra Special Reserve Cabernet Sauvignon (75 Centiliter),7.00,"WAS 15.99, NOW 7.00, SAVE 8.99",15.99,SuperValu,20190902
Alterra Special Reserve Chardonnay (75 Centiliter),7.00,"WAS 15.99, NOW 7.00, SAVE 8.99",15.99,SuperValu,20190902
Annelise PInot Grigio (75 Centilitre),9.00,"WAS 11.99, NOW 9.00, SAVE 2.99",11.99,SuperValu,20190902
Aresti Bellavista Chardonnay (75 Centiliter),10.00,"WAS 12.99, NOW 10.00, SAVE 2.99",12.99,SuperValu,20190902
Aresti Bellavista Merlot 75cl (75 Centiliter),10.00,"WAS 12.99, NOW 10.00, SAVE 2.99",12.99,SuperValu,20190902
Birra Moretti 4 Pack Bottle (330 Millilitre),7.00,"WAS 7.50, NOW 7.00, SAVE 0.50",7.50,SuperValu,20190902
Budweiser Cans 8 Pack (500 Millilitre),12.00,"WAS 13.50, NOW 12.00, SAVE 1.50",13.50,SuperValu,20190902
Budweiser Light Cans 8 Pack (500 Millilitre),12.00,"WAS 13.50, NOW 12.00, SAVE 1.50",13.50,SuperValu,20190902
Carlsberg Cans Fridge Pack 8 Pack (500 Millilitre),12.00,"WAS 13.50, NOW 12.00, SAVE 1.50",13.50,SuperValu,20190902
Franciscan Well Archway Lager 4 Pack (330 Millilitre),5.00,"WAS 8.00, NOW 5.00, SAVE 3.00",8.00,SuperValu,20190902
Boyne Brewhouse Amber Ale (500 Millilitre),3.00,,,SuperValu,20190902
Boyne Brewhouse Irish Craft Larger (500 Millilitre),3.29,,,SuperValu,20190902
Boyne Brewhouse Irish Craft Pale Ale (500 Millilitre),3.00,,,SuperValu,20190902
Boyne Brewhouse Irish Craft Saison 5.5% (500 Millilitre),3.00,,,SuperValu,20190902
Boyne Brewhouse Session Ipa (500 Millilitre),3.00,,,SuperValu,20190902
Druids Celtic Cider Can 8 Pack (500 Millilitre),11.00,"WAS 13.00, NOW 11.00, SAVE 2.00",13.00,SuperValu,20190902
Old Mout Kiwi & Lime Cider (500 Millilitre),3.09,,,SuperValu,20190902
Old Mout Pomegranate & Strawberry Cider (500 Millilitre),3.09,,,SuperValu,20190902
Rockshore Cider 8 Pack Can (500 Millilitre),12.00,"WAS 13.50, NOW 12.00, SAVE 1.50",13.50,SuperValu,20190902
Appleman's Cider 8 Pack Can 500ml (500 Millilitre),13.00,,,SuperValu,20190902
Bell's Original Scotch Whisky (70 Centiliter),20.00,"WAS 27.00, NOW 20.00, SAVE 7.00",27.00,SuperValu,20190902
