Name,Price,PreviousPrice,Offer,Retailer,DateScraped
 Drumshanbo Gunpowder Gin 70cl ,39.95,43.28,,OBriens,20210216
 Smirnoff 70cl ,20.95,24.54,,OBriens,20210216
 Woodford Reserve 70cl ,42.30,,,OBriens,20210216
 Bushmills Black Bush 70cl ,25.95,31.48,,OBriens,20210216
 Jameson Caskmates Stout 70cl ,37.38,,,OBriens,20210216
 Teeling Small Batch Whiskey 70cl ,37.38,,,OBriens,20210216
 Yellow Spot Whiskey 70cl ,69.95,78.65,,OBriens,20210216
 Bombay Sapphire Gin 70cl ,29.95,31.14,,OBriens,20210216
 Grey Goose Vodka 70cl ,57.06,,,OBriens,20210216
 Maker's Mark Bourbon 70cl ,45.25,,,OBriens,20210216
 Absolut 70cl ,19.95,28.04,,OBriens,20210216
 Jack Daniels 70cl ,29.95,34.38,,OBriens,20210216
 Slane Whiskey 70cl ,32.46,,,OBriens,20210216
 Dingle Gin 70cl ,35.41,,,OBriens,20210216
 Aberlour A'Bunadh Batch 60 ,75.00,97.50,,OBriens,20210216
 Waterford Distillery Ratheadon 1.2 70cl ,68.86,,,OBriens,20210216
 Gordons 70cl ,19.95,25.53,,OBriens,20210216
 Hendricks Gin 70cl ,39.00,,,OBriens,20210216
 Monkey 47 50cl ,56.07,,,OBriens,20210216
 Tanqueray Gin 70cl ,26.95,31.48,,OBriens,20210216
 Jack Daniels Single Barrel 70cl ,58.29,,,OBriens,20210216
 Redbreast 12YO 70cl ,61.98,,,OBriens,20210216
 Patron Silver 70cl ,64.93,,,OBriens,20210216
 Bacardi Carta Blanca 70cl ,26.07,,,OBriens,20210216
 Green Spot Whiskey 70cl ,58.98,,,OBriens,20210216
 Bacardi Spiced 70cl ,26.07,,,OBriens,20210216
 Hennessy VS 70cl ,35.00,37.38,,OBriens,20210216
 Jameson 70cl ,28.95,29.51,,OBriens,20210216
 Finlandia Vodka 70cl ,20.00,26.07,,OBriens,20210216
 Five Farms Irish Cream 70cl ,34.38,,,OBriens,20210216
 Jameson Caskmates IPA 70cl ,37.38,,,OBriens,20210216
 Beefeater 24 70cl ,39.35,,,OBriens,20210216
 Buffalo Trace Bourbon 70cl ,39.35,,,OBriens,20210216
 Baileys 70cl ,21.15,,,OBriens,20210216
 Redbreast Lustau 70cl ,67.88,,,OBriens,20210216
 Method & Madness Single Malt 70cl ,80.67,,,OBriens,20210216
 Knappogue 12YO 70cl ,46.24,,,OBriens,20210216
 Writers' Tears Copper Pot 70cl ,46.24,,,OBriens,20210216
 Belvedere Vodka 70cl ,56.07,,,OBriens,20210216
 St Germain 50cl ,31.48,,,OBriens,20210216
 Suntory Haku Vodka 70cl ,25.00,40.00,,OBriens,20210216
 Powers Johns Lane 70cl ,63.94,,,OBriens,20210216
 Roe & Co Irish Whiskey 70cl ,41.32,,,OBriens,20210216
 Teeling Poitin 50cl ,32.46,,,OBriens,20210216
 Seedlip Grove Non Alcoholic Gin 70cl ,32.41,,,OBriens,20210216
 Tails Espresso Martini 1L ,35.41,,,OBriens,20210216
 Jameson Black Barrel 70cl ,49.19,,,OBriens,20210216
 Mount Gay Rum 70cl ,36.40,,,OBriens,20210216
 Diplomatico Reserva Rum 70cl ,54.11,,,OBriens,20210216
 Dingle Single Pot Still 70cl ,88.54,,,OBriens,20210216
 Beefeater Blood Orange 70cl ,20.00,25.58,,OBriens,20210216
 Havana Club 3YO 70cl ,23.00,27.50,,OBriens,20210216
 Longueville Apple Brandy 50cl ,34.43,,,OBriens,20210216
 Connacht Brothership 70cl ,69.40,78.65,,OBriens,20210216
 Kilbeggan 70cl ,27.05,,,OBriens,20210216
 Seedlip 108 Non Alc Gin 70cl ,32.41,,,OBriens,20210216
 Cork Dry Gin 70cl ,20.95,24.54,,OBriens,20210216
 Gordons Pink Gin 70cl ,19.95,24.59,,OBriens,20210216
 Tails Classic Mojito 1L ,35.41,,,OBriens,20210216
 Kinsale Hazy Summer Mead 70cl ,21.64,,,OBriens,20210216
 KI NO BI Kyoto Dry Gin ,60.00,,,OBriens,20210216
 Glendalough Pot Still ,54.11,,,OBriens,20210216
