Name,Price,Offer,PreviousPrice,Retailer,DateScraped
Alterra Special Reserve Chardonnay (75 Centilitre),7.99,"WAS 15.99, NOW 7.99, SAVE 8.00",15.99,SuperValu,20200817
Altos De Lapuebla Reserva Magnum (1.5 Litre),25.00,"WAS 35.00, NOW 25.00, SAVE 10.00",35.00,SuperValu,20200817
Annelise PInot Grigio (75 Centilitre),9.00,"WAS 11.99, NOW 9.00, SAVE 2.99",11.99,SuperValu,20200817
Aresti Bellavista Chardonnay (75 Centilitre),8.00,"WAS 12.99, NOW 8.00, SAVE 4.99",12.99,SuperValu,20200817
Aresti Bellavista Merlot 75cl (75 Centilitre),8.00,"WAS 12.99, NOW 8.00, SAVE 4.99",12.99,SuperValu,20200817
Carling 10pack Can (440 Millilitre),10.00,"WAS 12.00, NOW 10.00, SAVE 2.00",12.00,SuperValu,20200817
Carlsberg 0.0% 4 Pack (330 Millilitre),5.00,"WAS 7.00, NOW 5.00, SAVE 2.00",7.00,SuperValu,20200817
Coors Light Cans 8 Pack (500 Millilitre),12.50,"WAS 14.50, NOW 12.50, SAVE 2.00",14.50,SuperValu,20200817
Franciscan Well Archway Lager 4 Pack (330 Millilitre),7.00,"WAS 8.00, NOW 7.00, SAVE 1.00",8.00,SuperValu,20200817
Guinness Draught Stout Can 8 Pack (500 Millilitre),12.50,"WAS 14.50, NOW 12.50, SAVE 2.00",14.50,SuperValu,20200817
Brewdog Punk Alcohol Free 4 Pack Can (330 Millilitre),6.00,"WAS 7.00, NOW 6.00, SAVE 1.00",7.00,SuperValu,20200817
Lomza Export Bottle (500 Millilitre),2.50,,,SuperValu,20200817
Lomza Non Pasteurised Bottle (500 Millilitre),2.50,,,SuperValu,20200817
Lomza Unfiltered Bottle (500 Millilitre),2.50,,,SuperValu,20200817
O'hara's Session Ipa (500 Millilitre),2.99,,,SuperValu,20200817
Bulmers Cans 8 Pack (500 Millilitre),12.50,"WAS 14.00, NOW 12.50, SAVE 1.50",14.00,SuperValu,20200817
Bulmers Light 8 Pack Cans (500 Millilitre),12.50,"WAS 14.00, NOW 12.50, SAVE 1.50",14.00,SuperValu,20200817
Druids Celtic Cider Can 8 Pack (500 Millilitre),11.00,"WAS 13.00, NOW 11.00, SAVE 2.00",13.00,SuperValu,20200817
Kopparberg Gin Strawberry & Lime 4 pack (250 Millilitre),7.50,"WAS 10.00, NOW 7.50, SAVE 2.50",10.00,SuperValu,20200817
Kopparberg Mixed Fruit Cider Can (500 Millilitre),3.69,,,SuperValu,20200817
Absolut Vodka (20 Centilitre),7.00,"WAS 7.99, NOW 7.00, SAVE 0.99",7.99,SuperValu,20200817
Aperol (70 Centilitre),17.00,"WAS 20.00, NOW 17.00, SAVE 3.00",20.00,SuperValu,20200817
Bacardi And Cola Can (250 Millilitre),2.60,,,SuperValu,20200817
Bacardi And Mojito (250 Millilitre),2.60,,,SuperValu,20200817
Bacardi Coconut (700 Millilitre),21.00,"WAS 25.50, NOW 21.00, SAVE 4.50",25.50,SuperValu,20200817
Dingle Vodka (70 Centilitre),32.00,"WAS 38.00, NOW 32.00, SAVE 6.00",38.00,SuperValu,20200817
Eristoff Original Vodka (70 Centilitre),19.00,"WAS 23.20, NOW 19.00, SAVE 4.20",23.20,SuperValu,20200817
Finlandia Classic Vodka (70 Centilitre),22.00,"WAS 27.50, NOW 22.00, SAVE 5.50",27.50,SuperValu,20200817
Ketel One Botanical Peach and Orange Vodka (70 Centilitre),25.00,"WAS 30.00, NOW 25.00, SAVE 5.00",30.00,SuperValu,20200817
"Smirnoff Infusions Orange, Grapefruit & Bitters (50 Centilitre)",16.00,"WAS 19.00, NOW 16.00, SAVE 3.00",19.00,SuperValu,20200817
"Smirnoff Infusions Raspberry, Rhubarb and Vanilla (50 Centilitre)",16.00,"WAS 19.00, NOW 16.00, SAVE 3.00",19.00,SuperValu,20200817
Smirnoff Vodka Red (70 Centilitre),21.00,"WAS 26.00, NOW 21.00, SAVE 5.00",26.00,SuperValu,20200817
Absolut Citron (70 Centilitre),26.30,,,SuperValu,20200817
Absolut Elyx (70 Centilitre),65.00,,,SuperValu,20200817
Absolut Grapefruit (70 Centilitre),26.00,,,SuperValu,20200817
Absolut Raspberri (70 Centilitre),26.30,,,SuperValu,20200817
Absolut Standard (70 Centilitre),27.85,,,SuperValu,20200817
Absolut Vanilla (70 Centilitre),26.00,,,SuperValu,20200817
Absolut Vodka (1 Litre),40.30,,,SuperValu,20200817
Absolut Vodka (35 Centilitre),14.60,,,SuperValu,20200817
Belvedere Vodka (70 Centilitre),57.80,,,SuperValu,20200817
Ciroc Ultra Premium Vodka (70 Centilitre),58.00,,,SuperValu,20200817
