Name,Price,PreviousPrice,Offer,Retailer,DateScraped
 Drumshanbo Gunpowder Gin 70cl ,39.95,43.28,,OBriens,20210209
 Smirnoff 70cl ,20.95,24.54,,OBriens,20210209
 Woodford Reserve 70cl ,42.30,,,OBriens,20210209
 Jameson Caskmates Stout 70cl ,37.38,,,OBriens,20210209
 Bushmills Black Bush 70cl ,25.95,31.48,,OBriens,20210209
 Teeling Small Batch Whiskey 70cl ,37.38,,,OBriens,20210209
 Bombay Bramble 70cl ,27.00,32.46,,OBriens,20210209
 Grey Goose Vodka 70cl ,57.06,,,OBriens,20210209
 Bombay Sapphire Gin 70cl ,29.95,31.14,,OBriens,20210209
 Yellow Spot Whiskey 70cl ,69.95,78.65,,OBriens,20210209
 Maker's Mark Bourbon 70cl ,45.25,,,OBriens,20210209
 Slane Whiskey 70cl ,32.46,,,OBriens,20210209
 Jack Daniels 70cl ,29.95,34.38,,OBriens,20210209
 Absolut 70cl ,19.95,28.04,,OBriens,20210209
 Dingle Gin 70cl ,35.41,,,OBriens,20210209
 Aberlour A'Bunadh Batch 60 ,75.00,97.50,,OBriens,20210209
 Waterford Distillery Ratheadon 1.2 70cl ,68.86,,,OBriens,20210209
 Gordons 70cl ,19.95,25.53,,OBriens,20210209
 Hendricks Gin 70cl ,39.00,,,OBriens,20210209
 Monkey 47 50cl ,56.07,,,OBriens,20210209
 Tanqueray Gin 70cl ,26.95,31.48,,OBriens,20210209
 Jack Daniels Single Barrel 70cl ,58.29,,,OBriens,20210209
 Bacardi Carta Blanca 70cl ,26.07,,,OBriens,20210209
 Patron Silver 70cl ,64.93,,,OBriens,20210209
 Drumshanbo Gunpowder Ceramic 70cl Bottle ,48.20,,,OBriens,20210209
 Bacardi Spiced 70cl ,26.07,,,OBriens,20210209
 Five Farms Irish Cream 70cl ,34.38,,,OBriens,20210209
 Green Spot Whiskey 70cl ,58.98,,,OBriens,20210209
 Finlandia Vodka 70cl ,20.00,26.07,,OBriens,20210209
 Hennessy VS 70cl ,35.00,37.38,,OBriens,20210209
 Jameson Caskmates IPA 70cl ,37.38,,,OBriens,20210209
 Beefeater 24 70cl ,39.35,,,OBriens,20210209
 Havana Club Anejo Especial 70c ,30.50,,,OBriens,20210209
 Buffalo Trace Bourbon 70cl ,39.35,,,OBriens,20210209
 Method & Madness Single Malt 70cl ,80.67,,,OBriens,20210209
 Jameson 70cl ,28.95,29.51,,OBriens,20210209
 Redbreast Lustau 70cl ,67.88,,,OBriens,20210209
 Redbreast 12YO 70cl ,61.98,,,OBriens,20210209
 Knappogue 12YO 70cl ,46.24,,,OBriens,20210209
 Belvedere Vodka 70cl ,56.07,,,OBriens,20210209
 Writers' Tears Copper Pot 70cl ,46.24,,,OBriens,20210209
 Baileys 70cl ,21.15,,,OBriens,20210209
 St Germain 50cl ,31.48,,,OBriens,20210209
 Powers Johns Lane 70cl ,63.94,,,OBriens,20210209
 Teeling Poitin 50cl ,32.46,,,OBriens,20210209
 Tails Espresso Martini 1L ,35.41,,,OBriens,20210209
 Suntory Haku Vodka 70cl ,25.00,40.00,,OBriens,20210209
 Seedlip Grove Non Alcoholic Gin 70cl ,32.41,,,OBriens,20210209
 Longueville Apple Brandy 50cl ,34.43,,,OBriens,20210209
 Beefeater Blood Orange 70cl ,20.00,25.58,,OBriens,20210209
 Glendronach 21 Year Old Parliament 70cl ,152.48,,,OBriens,20210209
 Mount Gay Rum 70cl ,36.40,,,OBriens,20210209
 Dingle Single Pot Still 70cl ,88.54,,,OBriens,20210209
 Connacht Brothership 70cl ,69.40,78.65,,OBriens,20210209
 Kilbeggan 70cl ,27.05,,,OBriens,20210209
 Glendalough Wild Botanical 70cl ,30.00,37.38,,OBriens,20210209
 Seedlip 108 Non Alc Gin 70cl ,32.41,,,OBriens,20210209
 Tails Classic Mojito 1L ,35.41,,,OBriens,20210209
 Kinsale Hazy Summer Mead 70cl ,21.64,,,OBriens,20210209
 Diplomatico Reserva Rum 70cl ,54.11,,,OBriens,20210209
 Glendalough Pot Still ,54.11,,,OBriens,20210209
 Glendalough Rose Gin 70cl ,30.00,37.33,,OBriens,20210209
 Jameson Black Barrel 70cl ,49.19,,,OBriens,20210209
 KI NO BI Kyoto Dry Gin ,60.00,,,OBriens,20210209
 Roe & Co Irish Whiskey 70cl ,41.32,,,OBriens,20210209
 Benchmark No 8 Bourbon 70cl ,29.51,,,OBriens,20210209
 Eristoff Vodka 1L ,34.38,,,OBriens,20210209
 Roku Japanese Gin 70cl ,35.00,44.22,,OBriens,20210209
 Cork Dry Gin 70cl ,20.95,24.54,,OBriens,20210209
 Powers '3 Swallow' Release 70c ,46.73,,,OBriens,20210209
 Glendalough Double Barrel 70cl ,34.43,,,OBriens,20210209
 Ceder's Crisp 50cl Btl ,19.00,24.59,,OBriens,20210209
 Game of Thrones Whisky Set ,482.03,,,OBriens,20210209
 Bombay Sapphire English Estate 70cl ,32.96,,,OBriens,20210209
 Havana Club 3YO 70cl ,23.00,27.50,,OBriens,20210209
 Bacardi Carta Blanca 1L ,37.38,,,OBriens,20210209
 Method & Madness Single Pot Still 70cl ,73.78,,,OBriens,20210209
 Tyrconnell Single Malt 43% 70cl ,39.30,,,OBriens,20210209
 Cork Dry Gin 1L ,35.41,,,OBriens,20210209
 West Cork Glengarrif Peat 70cl ,38.32,,,OBriens,20210209
 Glenmorangie 10 Year Old 70cl ,52.63,,,OBriens,20210209
 Pearse The Original Blend 70cl ,37.40,43.28,,OBriens,20210209
 Bombay Sapphire Star 70cl ,51.15,,,OBriens,20210209
 Martell VS 70cl ,34.92,,,OBriens,20210209
 Gordons Pink Gin 70cl ,19.95,24.59,,OBriens,20210209
 Boatyard Double Gin 70cl ,43.28,,,OBriens,20210209
 Irishman Single Malt 70cl ,45.00,49.19,,OBriens,20210209
 Patron Reposado 70cl ,68.86,,,OBriens,20210209
 Midleton Dair Ghaelach Tree 6 Knockrath ,304.96,,,OBriens,20210209
 Jack Daniel's Tennessee Apple 70cl ,34.18,,,OBriens,20210209
 Jose Cuervo Especial Gold 70cl ,29.51,,,OBriens,20210209
 Pimms No. 1 70cl ,23.61,,,OBriens,20210209
 Hennessy VSOP 70cl ,59.02,,,OBriens,20210209
 Knappogue 14YO 70cl ,63.94,,,OBriens,20210209
 Havana Club 7YO 70cl ,40.33,,,OBriens,20210209
 Midleton Dair Ghaelach Tree 4 Knockrath ,304.96,,,OBriens,20210209
 Sambuca Ramazzotti 70cl ,25.58,,,OBriens,20210209
 Jack Daniels Honey 70cl ,34.38,,,OBriens,20210209
 Eristoff Original 70cl ,24.10,,,OBriens,20210209
 Writers' Tears Double Oak 70cl ,56.07,,,OBriens,20210209
 Captain Morgan Spiced 70cl ,22.95,26.07,,OBriens,20210209
 Irish Mist 70cl ,32.46,,,OBriens,20210209
 Benedictine 70cl ,39.84,,,OBriens,20210209
 Writers' Tears Red head Single Malt 70cl ,59.02,,,OBriens,20210209
 Jameson Blenders Dog 70cl ,68.86,,,OBriens,20210209
 Redbreast 21YO 70cl ,181.99,,,OBriens,20210209
 Jameson Cold Brew 70cl ,30.50,,,OBriens,20210209
 Jim Beam 70cl ,28.04,,,OBriens,20210209
 Jameson Crested Whiskey 70cl ,35.91,,,OBriens,20210209
 Ciroc Vodka 70cl ,49.19,,,OBriens,20210209
 Teeling Blackpitts 70cl Bottle ,59.02,,,OBriens,20210209
 Midleton Dair Ghaelach Tree 1 Knockrath ,304.96,,,OBriens,20210209
 Tullamore Dew 70cl ,31.43,,,OBriens,20210209
