Name,Price,Offer,PreviousPrice,Retailer,DateScraped
A Winter's Tale Amontillado Sherry (75 Centiliter),12.50,,,SuperValu,20190910
Abellio Albarino (75 Centiliter),14.99,,,SuperValu,20190910
Annelise PInot Grigio (75 Centilitre),11.99,,,SuperValu,20190910
Aresti Bellavista Chardonnay (75 Centiliter),12.99,,,SuperValu,20190910
Aresti Bellavista Merlot 75cl (75 Centiliter),12.99,,,SuperValu,20190910
Carling 4 Pack Cans (500 Millilitre),4.50,"WAS 5.50, NOW 4.50, SAVE 1.00",5.50,SuperValu,20190910
Carling Cans 8 Pack (500 Millilitre),9.50,"WAS 10.50, NOW 9.50, SAVE 1.00",10.50,SuperValu,20190910
Carlsberg Bottle 20 Pack (300 Millilitre),16.00,"WAS 18.00, NOW 16.00, SAVE 2.00",18.00,SuperValu,20190910
Coors Light Cans 8 Pack (500 Millilitre),12.00,"WAS 13.50, NOW 12.00, SAVE 1.50",13.50,SuperValu,20190910
Franciscan Well Archway Lager 4 Pack (330 Millilitre),5.00,"WAS 8.00, NOW 5.00, SAVE 3.00",8.00,SuperValu,20190910
12 Acres Pale Ale (500 Millilitre),3.29,,,SuperValu,20190910
12 Acres Single Malt Lager (500 Millilitre),3.29,,,SuperValu,20190910
9 White Deer Brewery Stag Saor Kolsch Style (500 Millilitre),3.59,,,SuperValu,20190910
Blacks 1601 Lager (500 Millilitre),3.29,,,SuperValu,20190910
Blacks Superdry (500 Millilitre),3.00,,,SuperValu,20190910
Bulmers Cans 8 Pack (500 Millilitre),12.00,"WAS 13.50, NOW 12.00, SAVE 1.50",13.50,SuperValu,20190910
Bulmers Light 8 Pack Cans (500 Millilitre),12.00,"WAS 13.50, NOW 12.00, SAVE 1.50",13.50,SuperValu,20190910
Druids Celtic Cider Can 8 Pack (500 Millilitre),11.00,"WAS 13.00, NOW 11.00, SAVE 2.00",13.00,SuperValu,20190910
Old Mout Kiwi & Lime Cider (500 Millilitre),3.09,,,SuperValu,20190910
Old Mout Pomegranate & Strawberry Cider (500 Millilitre),3.09,,,SuperValu,20190910
Absolut Blue Vodka (70 Centiliter),21.00,"WAS 27.85, NOW 21.00, SAVE 6.85",27.85,SuperValu,20190910
Absolut Citron (70 Centiliter),21.00,"WAS 26.30, NOW 21.00, SAVE 5.30",26.30,SuperValu,20190910
Absolut Grapefruit (70 Centiliter),21.00,"WAS 26.00, NOW 21.00, SAVE 5.00",26.00,SuperValu,20190910
Absolut Raspberri (70 Centiliter),21.00,"WAS 26.30, NOW 21.00, SAVE 5.30",26.30,SuperValu,20190910
Absolut Vanilla (70 Centiliter),21.00,"WAS 26.00, NOW 21.00, SAVE 5.00",26.00,SuperValu,20190910
Absolut Vodka (35 Centiliter),11.50,"WAS 14.60, NOW 11.50, SAVE 3.10",14.60,SuperValu,20190910
Eristoff Original Vodka (70 Centiliter),19.00,"WAS 23.20, NOW 19.00, SAVE 4.20",23.20,SuperValu,20190910
Finlandia Classic Vodka (70 Centiliter),22.00,"WAS 27.50, NOW 22.00, SAVE 5.50",27.50,SuperValu,20190910
Huzzar Vodka (70 Centiliter),20.00,"WAS 22.59, NOW 20.00, SAVE 2.59",22.59,SuperValu,20190910
Smirnoff Vodka Red (70 Centiliter),20.00,"WAS 26.00, NOW 20.00, SAVE 6.00",26.00,SuperValu,20190910
Huzzar Vodka (1 Litre),32.20,,,SuperValu,20190910
Huzzar Vodka (200 Millilitre),6.65,,,SuperValu,20190910
Huzzar Vodka (350 Millilitre),12.05,,,SuperValu,20190910
Smirnoff (35 Centiliter),12.00,,,SuperValu,20190910
"Smirnoff Infusions Orange, Grapefruit Bitters (50 Centiliter)",19.00,,,SuperValu,20190910
"Smirnoff Infusions Raspb, Rhub & Vanilla (50 Centiliter)",19.00,,,SuperValu,20190910
Smirnoff Vodka (20 Centiliter),7.00,,,SuperValu,20190910
Smirnoff Vodka (1 Litre),34.00,,,SuperValu,20190910
