Name,Price,Offer,PreviousPrice,Retailer,DateScraped
19 Crimes Red Blend (75 cl),9.84,"WAS 14.75, NOW 9.84, SAVE 4.91",14.75,SuperValu,20201020
19 Crimes Sauv Block (75 cl),9.84,"WAS 14.75, NOW 9.84, SAVE 4.91",14.75,SuperValu,20201020
A Winter's Tale Amontillado Sherry (75 cl),12.30,"WAS 14.25, NOW 12.30, SAVE 1.95",14.25,SuperValu,20201020
Albert Glas Pinot Noir Black Label (75 cl),14.76,"WAS 19.66, NOW 14.76, SAVE 4.90",19.66,SuperValu,20201020
Albert Glas Riesling Black Label (75 cl),14.76,,,SuperValu,20201020
Budweiser 8pk Can (500 Millilitre),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20201020
Budweiser Can (500 Millilitre),2.45,,,SuperValu,20201020
Carling Can (500 Millilitre),1.62,,,SuperValu,20201020
Carlsberg Lager Can (500 Millilitre),2.35,,,SuperValu,20201020
Carlsberg Lager Cans 8 Pack (500 Millilitre),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20201020
8D Citra Single Hop Ipa (440 Millilitre),3.64,,,SuperValu,20201020
8d Howling Gale Irish Pale Ale (440 Millilitre),3.44,,,SuperValu,20201020
8d Seisiun Ipa (440 Millilitre),3.44,,,SuperValu,20201020
Asahi Super Dry (620 Millilitre),3.79,,,SuperValu,20201020
Brewdog Punk Alcohol Free 4 Pack Can (330 Millilitre),5.90,"WAS 6.89, NOW 5.90, SAVE 0.99",6.89,SuperValu,20201020
Appleman's Cider 8 Pack Can (500 Millilitre),12.30,"WAS 12.79, NOW 12.30, SAVE 0.49",12.79,SuperValu,20201020
Druids Celtic Cider Can 8 Pack (500 Millilitre),10.82,"WAS 12.79, NOW 10.82, SAVE 1.97",12.79,SuperValu,20201020
Kopparberg Apple Rose Bottle (500 Millilitre),3.39,,,SuperValu,20201020
Kopparberg Mixed Fruit 4% Bottle (500 Millilitre),3.39,,,SuperValu,20201020
Kopparberg Strawberry & Lime Bottle (500 Millilitre),3.39,,,SuperValu,20201020
Absolut Standard (70 cl),20.66,"WAS 27.40, NOW 20.66, SAVE 6.74",27.40,SuperValu,20201020
Absolut Vodka (20 cl),6.89,"WAS 7.86, NOW 6.89, SAVE 0.97",7.86,SuperValu,20201020
