Name,Price,Offer,PreviousPrice,Retailer,DateScraped
Alterra Special Reserve Cabernet Sauvignon (75 Centiliter),7.00,"WAS 15.99, NOW 7.00, SAVE 8.99",15.99,SuperValu,20190818
Alterra Special Reserve Chardonnay (75 Centiliter),7.00,"WAS 15.99, NOW 7.00, SAVE 8.99",15.99,SuperValu,20190818
Annelise PInot Grigio (75 Centilitre),9.00,"WAS 11.99, NOW 9.00, SAVE 2.99",11.99,SuperValu,20190818
Aresti Bellavista Chardonnay (75 Centiliter),10.00,"WAS 12.99, NOW 10.00, SAVE 2.99",12.99,SuperValu,20190818
Aresti Bellavista Sauvignon Blanc (75 Centiliter),10.00,"WAS 12.99, NOW 10.00, SAVE 2.99",12.99,SuperValu,20190818
Beamish Draught Stout (500 Millilitre),2.02,,,SuperValu,20190818
Birra Moretti 4 Pack Bottle (330 Millilitre),7.00,"WAS 7.50, NOW 7.00, SAVE 0.50",7.50,SuperValu,20190818
Birra Moretti Bottle (660 Millilitre),3.50,,,SuperValu,20190818
Budweiser Bottle 20 Pack (300 Millilitre),16.00,"WAS 18.00, NOW 16.00, SAVE 2.00",18.00,SuperValu,20190818
Carling Can (500 Millilitre),1.65,,,SuperValu,20190818
9 White Deer Brewery Stag Saor Kolsch Style (500 Millilitre),3.59,,,SuperValu,20190818
Blacks 1601 Lager (500 Millilitre),3.29,,,SuperValu,20190818
Blacks Kinsales Pale Ale (500 Millilitre),3.39,,,SuperValu,20190818
Blacks Marching Powder IPA (500 Millilitre),3.29,,,SuperValu,20190818
Brewdog Elvis Juice Ipa (330 Millilitre),3.30,,,SuperValu,20190818
Druids Celtic Cider Can 8 Pack (500 Millilitre),10.00,"WAS 13.00, NOW 10.00, SAVE 3.00",13.00,SuperValu,20190818
Old Mout Kiwi & Lime Cider (500 Millilitre),3.09,,,SuperValu,20190818
Old Mout Pomegranate & Strawberry Cider (500 Millilitre),3.09,,,SuperValu,20190818
Stonehouse Cider Can (500 Millilitre),1.64,,,SuperValu,20190818
Appleman's Cider 8 Pack Can 500ml (500 Millilitre),13.00,,,SuperValu,20190818
Absolut Vodka (20 Centilitre),7.00,"WAS 7.99, NOW 7.00, SAVE 0.99",7.99,SuperValu,20190818
Bell's Original Scotch Whisky (70 Centiliter),20.00,"WAS 27.00, NOW 20.00, SAVE 7.00",27.00,SuperValu,20190818
Bushmills Gift Tube (70 Centiliter),23.00,"WAS 28.29, NOW 23.00, SAVE 5.29",28.29,SuperValu,20190818
Bushmills Irish Whiskey (70 Centiliter),23.00,"WAS 28.29, NOW 23.00, SAVE 5.29",28.29,SuperValu,20190818
Bushmills Red Bush (70 Centiliter),26.00,"WAS 29.99, NOW 26.00, SAVE 3.99",29.99,SuperValu,20190818
Eristoff Original Vodka (70 Centiliter),19.00,"WAS 23.20, NOW 19.00, SAVE 4.20",23.20,SuperValu,20190818
Finlandia Classic Vodka (70 Centiliter),22.00,"WAS 27.50, NOW 22.00, SAVE 5.50",27.50,SuperValu,20190818
Huzzar Vodka (70 Centiliter),20.00,"WAS 22.59, NOW 20.00, SAVE 2.59",22.59,SuperValu,20190818
Ketel One Botanical Peach And Orange Bloosom (70 Centiliter),25.00,"WAS 30.00, NOW 25.00, SAVE 5.00",30.00,SuperValu,20190818
"Smirnoff Infusions Orange, Grapefruit Bitters (50 Centiliter)",16.00,"WAS 19.00, NOW 16.00, SAVE 3.00",19.00,SuperValu,20190818
"Smirnoff Infusions Raspb, Rhub & Vanilla (50 Centiliter)",16.00,"WAS 19.00, NOW 16.00, SAVE 3.00",19.00,SuperValu,20190818
Smirnoff Vodka Red (70 Centiliter),20.00,"WAS 25.00, NOW 20.00, SAVE 5.00",25.00,SuperValu,20190818
Absolut Blue Vodka (70 Centiliter),27.85,,,SuperValu,20190818
Absolut Citron (70 Centiliter),26.30,,,SuperValu,20190818
Absolut Grapefruit (70 Centiliter),26.00,,,SuperValu,20190818
Absolut Raspberri (70 Centiliter),26.30,,,SuperValu,20190818
Absolut Vanilla (70 Centiliter),26.00,,,SuperValu,20190818
Absolut Vodka (1 Litre),40.30,,,SuperValu,20190818
Belvedere Vodka (70 Centiliter),57.80,,,SuperValu,20190818
Dingle Vodka (70 Centilitre),38.00,,,SuperValu,20190818
Grey Goose Vodka (70 Centilitre),59.00,,,SuperValu,20190818
Huzzar Vodka (1 Litre),32.20,,,SuperValu,20190818
Huzzar Vodka (350 Millilitre),12.05,,,SuperValu,20190818
Huzzar Vodka (200 Millilitre),6.65,,,SuperValu,20190818
Ketel One Vodka (70 Centiliter),40.00,,,SuperValu,20190818
Sausage tree Pure Irish Vodka (70 Centiliter),49.00,,,SuperValu,20190818
Smirnoff Gold Liquer (70 Centiliter),31.90,,,SuperValu,20190818
Smirnoff Vodka (1 Litre),33.00,,,SuperValu,20190818
Smirnoff Vodka Red (20 Centilitre),7.00,,,SuperValu,20190818
Wyborowa (70 Centilitre),25.75,,,SuperValu,20190818
Dunphy's Irish Whiskey (70 Centiliter),21.00,"WAS 24.55, NOW 21.00, SAVE 3.55",24.55,SuperValu,20190818
Jameson Caskmates IPA (70 Centiliter),32.00,"WAS 39.00, NOW 32.00, SAVE 7.00",39.00,SuperValu,20190818
Jameson Stout Caskmates (70 Centiliter),32.00,"WAS 39.00, NOW 32.00, SAVE 7.00",39.00,SuperValu,20190818
Jameson Triple Distilled Irish Whiskey (35 Centilitre),16.00,"WAS 19.59, NOW 16.00, SAVE 3.59",19.59,SuperValu,20190818
Paddy Triple Distilled Irish Whiskey (70 Centiliter),24.00,"WAS 27.85, NOW 24.00, SAVE 3.85",27.85,SuperValu,20190818
Powers Gold Label (350 Millilitre),14.50,"WAS 17.00, NOW 14.50, SAVE 2.50",17.00,SuperValu,20190818
Powers Irish Whiskey Gold Label (70 Centiliter),25.00,"WAS 29.79, NOW 25.00, SAVE 4.79",29.79,SuperValu,20190818
Black Bush (70 Centiliter),33.00,,,SuperValu,20190818
Bushmills 10 Year Old Malt Whiskey (70 Centilitre),48.00,,,SuperValu,20190818
Connemara Single Malt (70 Centiliter),42.00,,,SuperValu,20190818
Dingle Distillery Single Malt Batch 4 (70 Centiliter),70.00,,,SuperValu,20190818
Dubliner Blended Whiskey (70 Centiliter),30.00,,,SuperValu,20190818
Glendalough Double Barrel Whiskey (70 Centilitre),34.99,,,SuperValu,20190818
Greenspot Single Pot Still Irish Whiskey (70 Centiliter),60.00,,,SuperValu,20190818
Ha'Penny Whiskey (70 Centilitre),45.99,,,SuperValu,20190818
Hyde Irish Whiskey Special Reserve (70 Centilitre),55.00,,,SuperValu,20190818
Jack Ryan Irish Single Malt 46% (70 Centilitre),69.99,,,SuperValu,20190818
Jameson Black Barrel (70 Centiliter),53.00,,,SuperValu,20190818
Jameson Cooper's Croze (70 Centilitre),69.99,,,SuperValu,20190818
Jameson Distiller's Safe (70 Centiliter),69.99,,,SuperValu,20190818
Jameson Irish Whiskey (200 Millilitre),11.80,,,SuperValu,20190818
Jameson Irish Whiskey (1 Litre),47.65,,,SuperValu,20190818
Jameson Triple Distilled Irish Whiskey (70 Centiliter),30.50,,,SuperValu,20190818
Kilbeggan Whiskey (70 Centiliter),27.27,,,SuperValu,20190818
Method & Madness Single Grain (70 Centiliter),50.00,,,SuperValu,20190818
Midleton Barry Crockett Single Pot (70 Centiliter),250.00,,,SuperValu,20190818
Midleton Very Rare Whiskey (70 Centiliter),180.00,,,SuperValu,20190818
Paddy Irish Whiskey (1 Litre),42.00,,,SuperValu,20190818
Paddy Irish Whiskey (350 Millilitre),15.99,,,SuperValu,20190818
Paddy Irish Whiskey (200 Millilitre),10.77,,,SuperValu,20190818
Pearse 5 Year Old Blended Whiskey (70 70 CL),39.99,,,SuperValu,20190818
Pearse 5 Year Old Single Malt (70 70 CL),80.00,,,SuperValu,20190818
Powers 3 Swallow Release (70 Centiliter),46.00,,,SuperValu,20190818
Powers Gold Label (200 Millilitre),10.70,,,SuperValu,20190818
Powers Gold Label (1 Litre),45.00,,,SuperValu,20190818
Powers Johns Lane (70 Centiliter),70.00,,,SuperValu,20190818
