Name,Price,Offer,PreviousPrice,Retailer,DateScraped
19 Crimes Red Blend (75 cl),10.00,,,SuperValu,20201215
19 Crimes Sauv Block (75 cl),10.00,,,SuperValu,20201215
A Winter's Tale Amontillado Sherry (75 cl),12.50,,,SuperValu,20201215
Abellio Albarino (75 cl),10.00,,,SuperValu,20201215
Albert Glas Pinot Noir Black Label (75 cl),15.00,,,SuperValu,20201215
Budweiser Can (500 ml),2.45,,,SuperValu,20201215
Budweiser Special Can 24 Pack (500 ml),20.00,"WAS 27.05, NOW 20.00, SAVE 7.05",27.05,SuperValu,20201215
Carling Can (500 ml),1.62,,,SuperValu,20201215
Carling Cans 8 Pack (500 ml),9.35,"WAS 10.50, NOW 9.35, SAVE 1.15",10.50,SuperValu,20201215
Carlsberg Danish Pilsner Can 24 Pack (500 ml),20.00,"WAS 27.05, NOW 20.00, SAVE 7.05",27.05,SuperValu,20201215
8D Citra Single Hop Ipa (440 ml),3.64,,,SuperValu,20201215
8d Seisiun Ipa (440 ml),3.44,,,SuperValu,20201215
9 White Deer Brewery Stag Saor Kolsch Style (500 ml),3.53,,,SuperValu,20201215
Asahi Super Dry (620 ml),3.79,,,SuperValu,20201215
Asahi Super Dry 12pk (330 ml),16.72,"WAS 19.67, NOW 16.72, SAVE 2.95",19.67,SuperValu,20201215
Appleman's Cider Can (500 ml),2.02,,,SuperValu,20201215
Bulmers Cans 8 Pack (500 ml),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20201215
Bulmers Light 8 Pack Cans (500 ml),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20201215
Druids Celtic Cider Can 8 Pack (500 ml),10.82,"WAS 12.79, NOW 10.82, SAVE 1.97",12.79,SuperValu,20201215
Kopparberg Apple Rose Bottle (500 ml),3.39,,,SuperValu,20201215
Absolut Citron (70 cl),20.66,"WAS 25.87, NOW 20.66, SAVE 5.21",25.87,SuperValu,20201215
Absolut Grapefruit (70 cl),20.66,"WAS 25.58, NOW 20.66, SAVE 4.92",25.58,SuperValu,20201215
Absolut Raspberri (70 cl),20.66,"WAS 25.87, NOW 20.66, SAVE 5.21",25.87,SuperValu,20201215
Absolut Standard (70 cl),16.72,"WAS 27.40, NOW 16.72, SAVE 10.68",27.40,SuperValu,20201215
Absolut Vanilla (70 cl),20.66,"WAS 25.58, NOW 20.66, SAVE 4.92",25.58,SuperValu,20201215
Brewdog Punk Alcohol Free 4 Pack Can (330 ml),5.90,"WAS 6.89, NOW 5.90, SAVE 0.99",6.89,SuperValu,20201215
Ceder's Crisp Non Alcoholic (50 cl),19.67,"WAS 24.59, NOW 19.67, SAVE 4.92",24.59,SuperValu,20201215
Erdinger Non-Alcoholic 6 Pack (330 ml),6.88,"WAS 7.86, NOW 6.88, SAVE 0.98",7.86,SuperValu,20201215
Freixenet Legero Sparkling 0% (75 cl),6.89,,,SuperValu,20201215
Krombacher Non Alcoholic Pils 6 Pack (330 ml),6.88,"WAS 7.86, NOW 6.88, SAVE 0.98",7.86,SuperValu,20201215
Absolut Vodka (1 L),25.00,"WAS 39.64, NOW 25.00, SAVE 14.64",39.64,SuperValu,20201215
Absolut Vodka (35 cl),11.80,"WAS 14.36, NOW 11.80, SAVE 2.56",14.36,SuperValu,20201215
Ciroc Ultra Premium Vodka (70 cl),40.00,"WAS 57.06, NOW 40.00, SAVE 17.06",57.06,SuperValu,20201215
Dingle Vodka (70 cl),31.48,"WAS 37.38, NOW 31.48, SAVE 5.90",37.38,SuperValu,20201215
Eristoff Original Vodka (70 cl),18.69,"WAS 22.82, NOW 18.69, SAVE 4.13",22.82,SuperValu,20201215
Finlandia Classic Vodka (70 cl),21.64,"WAS 27.05, NOW 21.64, SAVE 5.41",27.05,SuperValu,20201215
Fris Vodka (70 cl),17.71,"WAS 21.64, NOW 17.71, SAVE 3.93",21.64,SuperValu,20201215
Huzzar Vodka (70 cl),19.67,"WAS 22.22, NOW 19.67, SAVE 2.55",22.22,SuperValu,20201215
