Name,Price,Offer,PreviousPrice,Retailer,DateScraped
Apothic Red (75 Centiliter),12.00,"WAS 15.00, NOW 12.00, SAVE 3.00",15.00,SuperValu,20190809
Aresti Family Collection (75 Centiliter),20.00,"WAS 24.99, NOW 20.00, SAVE 4.99",24.99,SuperValu,20190809
Barossa Valley Estate Cabernet Sauvignon (75 Centiliter),12.00,"WAS 16.99, NOW 12.00, SAVE 4.99",16.99,SuperValu,20190809
Barossa Valley Estate Grenache Shiraz Mourvedre (75 Centiliter),12.00,"WAS 16.99, NOW 12.00, SAVE 4.99",16.99,SuperValu,20190809
Barossa Valley Estate Shiraz (75 Centiliter),12.00,"WAS 16.99, NOW 12.00, SAVE 4.99",16.99,SuperValu,20190809
Beamish Draught Stout (500 Millilitre),2.02,,,SuperValu,20190809
Birra Moretti 4 Pack Bottle (330 Millilitre),7.00,"WAS 7.50, NOW 7.00, SAVE 0.50",7.50,SuperValu,20190809
Birra Moretti Bottle (660 Millilitre),3.50,,,SuperValu,20190809
Budweiser Bottle 20 Pack (300 Millilitre),14.00,"WAS 18.00, NOW 14.00, SAVE 4.00",18.00,SuperValu,20190809
Carlberg Unfiltered 8 Pack Can (500 Millilitre),12.00,"WAS 14.00, NOW 12.00, SAVE 2.00",14.00,SuperValu,20190809
9 White Deer Brewery Stag Saor Kolsch Style (500 Millilitre),3.59,,,SuperValu,20190809
Blacks 1601 Lager (500 Millilitre),3.29,,,SuperValu,20190809
Blacks Kinsales Pale Ale (500 Millilitre),3.39,,,SuperValu,20190809
Blacks Marching Powder IPA (500 Millilitre),3.29,,,SuperValu,20190809
Brewdog Elvis Juice Ipa (330 Millilitre),3.30,,,SuperValu,20190809
Bulmers Light Can (500 Millilitre),2.20,,,SuperValu,20190809
Bulmers Original Cider (1 Litre),5.35,,,SuperValu,20190809
Bulmers Original Cider Can (500 Millilitre),2.20,,,SuperValu,20190809
Druids Celtic Cider Can 8 Pack (500 Millilitre),11.00,"WAS 13.00, NOW 11.00, SAVE 2.00",13.00,SuperValu,20190809
Kopparberg Strawberry & Lime Bottle (500 Millilitre),3.45,,,SuperValu,20190809
Absolut Blue Vodka (70 Centiliter),21.00,"WAS 27.85, NOW 21.00, SAVE 6.85",27.85,SuperValu,20190809
Absolut Citron (70 Centiliter),20.50,"WAS 26.30, NOW 20.50, SAVE 5.80",26.30,SuperValu,20190809
Absolut Grapefruit (70 Centiliter),20.50,"WAS 26.00, NOW 20.50, SAVE 5.50",26.00,SuperValu,20190809
Absolut Raspberri (70 Centiliter),20.50,"WAS 26.30, NOW 20.50, SAVE 5.80",26.30,SuperValu,20190809
Absolut Vanilla (70 Centiliter),20.50,"WAS 26.00, NOW 20.50, SAVE 5.50",26.00,SuperValu,20190809
Absolut Vodka (1 Litre),31.00,"WAS 40.30, NOW 31.00, SAVE 9.30",40.30,SuperValu,20190809
