Name,Price,PreviousPrice,Offer,Retailer,DateScraped
 Green Spot Whiskey 70cl ,50.00,59.95,,OBriens,20210330
 Bushmills Black Bush 70cl ,25.00,32.00,,OBriens,20210330
 Redbreast 12YO 70cl ,60.00,63.00,,OBriens,20210330
 Yellow Spot Whiskey 70cl ,69.95,79.95,,OBriens,20210330
 Roe & Co Irish Whiskey 70cl ,35.00,42.00,,OBriens,20210330
 Drumshanbo Gunpowder Gin 70cl ,35.00,44.00,,OBriens,20210330
 Drumshanbo Inaugural 46% Single Pot Still 70cl ,75.00,101.65,,OBriens,20210330
 Kilbeggan 70cl ,20.00,27.50,,OBriens,20210330
 Jameson 70cl ,25.00,30.00,,OBriens,20210330
 Tanqueray 10 70cl ,40.00,50.00,,OBriens,20210330
 Gordons 70cl ,19.95,25.95,,OBriens,20210330
 Knappogue 12YO 70cl ,39.95,47.00,,OBriens,20210330
 Smirnoff 70cl ,19.95,24.95,,OBriens,20210330
 Jameson Caskmates Stout 70cl ,28.00,38.00,,OBriens,20210330
 Dingle Gin 70cl ,32.50,36.00,,OBriens,20210330
 Hennessy VS 70cl ,35.00,38.00,,OBriens,20210330
 Powers Gold Label 70cl ,24.95,31.95,,OBriens,20210330
 Hendricks Gin 70cl ,39.00,,,OBriens,20210330
 Connemara Peated Malt 70cl ,34.00,41.00,,OBriens,20210330
 Bacardi Carta Blanca 70cl ,22.00,26.50,,OBriens,20210330
 Fercullen 8 YO 70cl ,35.00,46.00,,OBriens,20210330
 Irishman Founders Reserve 70cl ,30.00,36.00,,OBriens,20210330
 Grenadine Syrup 75cl ,8.00,,,OBriens,20210330
 Redbreast Lustau 70cl ,69.00,,,OBriens,20210330
 Teeling Small Batch Whiskey 70cl ,35.00,38.00,,OBriens,20210330
 Jameson Caskmates IPA 70cl ,28.00,38.00,,OBriens,20210330
 Bacardi Carta Blanca 1L ,25.00,38.00,,OBriens,20210330
 Slane Whiskey 70cl ,28.00,33.00,,OBriens,20210330
 Grey Goose Vodka 70cl ,50.00,58.00,,OBriens,20210330
 Paddy 70cl ,22.95,28.95,,OBriens,20210330
 Glendalough Double Barrel 70cl ,30.00,35.00,,OBriens,20210330
 Waterford Distillery Ratheadon 1.2 70cl ,65.00,70.00,,OBriens,20210330
 Jack Daniels 70cl ,28.00,34.95,,OBriens,20210330
 Malfy Arancia 70cl ,29.00,36.00,,OBriens,20210330
 Maker's Mark Bourbon 70cl ,36.00,46.00,,OBriens,20210330
 Sexton Irish Whiskey 70cl ,35.00,40.00,,OBriens,20210330
 Writers' Tears Double Oak 70cl ,50.00,57.00,,OBriens,20210330
 Five Farms Irish Cream 70cl ,29.95,34.95,,OBriens,20210330
 Tyrconnell 16YO 70cl ,80.00,95.00,,OBriens,20210330
 Monkey 47 50cl ,45.00,57.00,,OBriens,20210330
