Name,Price,Offer,PreviousPrice,Retailer,DateScraped
19 Crimes Red Blend (75 cl),10.00,,,SuperValu,20201208
19 Crimes Sauv Block (75 cl),10.00,,,SuperValu,20201208
A Winter's Tale Amontillado Sherry (75 cl),12.50,,,SuperValu,20201208
Abellio Albarino (75 cl),10.00,,,SuperValu,20201208
Albert Glas Pinot Noir Black Label (75 cl),15.00,,,SuperValu,20201208
Budweiser 8pk Can (500 ml),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20201208
Budweiser Bottle 20 Pack (300 ml),17.71,,,SuperValu,20201208
Budweiser Can (500 ml),2.45,,,SuperValu,20201208
Budweiser Special Can 24 Pack (500 ml),25.00,"WAS 27.05, NOW 25.00, SAVE 2.05",27.05,SuperValu,20201208
Carling Can (500 ml),1.62,,,SuperValu,20201208
8D Citra Single Hop Ipa (440 ml),3.64,,,SuperValu,20201208
8d Seisiun Ipa (440 ml),3.44,,,SuperValu,20201208
9 White Deer Brewery Stag Saor Kolsch Style (500 ml),3.53,,,SuperValu,20201208
Asahi Super Dry (620 ml),3.79,,,SuperValu,20201208
Asahi Super Dry 4pk (330 ml),6.89,"WAS 7.87, NOW 6.89, SAVE 0.98",7.87,SuperValu,20201208
Appleman's Cider 8 Pack Can (500 ml),12.30,"WAS 12.79, NOW 12.30, SAVE 0.49",12.79,SuperValu,20201208
Appleman's Cider Can (500 ml),2.02,,,SuperValu,20201208
Bulmers Bottle's 20 Pack (300 ml),19.67,,,SuperValu,20201208
Bulmers Light Bottle 20 Pack (300 ml),19.67,,,SuperValu,20201208
Druids Celtic Cider Can 8 Pack (500 ml),10.82,"WAS 12.79, NOW 10.82, SAVE 1.97",12.79,SuperValu,20201208
Absolut Citron (70 cl),20.66,"WAS 25.87, NOW 20.66, SAVE 5.21",25.87,SuperValu,20201208
Absolut Grapefruit (70 cl),20.66,"WAS 25.58, NOW 20.66, SAVE 4.92",25.58,SuperValu,20201208
Absolut Raspberri (70 cl),20.66,"WAS 25.87, NOW 20.66, SAVE 5.21",25.87,SuperValu,20201208
Absolut Standard (70 cl),20.66,"WAS 27.40, NOW 20.66, SAVE 6.74",27.40,SuperValu,20201208
Absolut Vanilla (70 cl),20.66,"WAS 25.58, NOW 20.66, SAVE 4.92",25.58,SuperValu,20201208
Brewdog Punk Alcohol Free 4 Pack Can (330 ml),5.90,"WAS 6.89, NOW 5.90, SAVE 0.99",6.89,SuperValu,20201208
Erdinger Non-Alcoholic 6 Pack (330 ml),6.88,"WAS 7.86, NOW 6.88, SAVE 0.98",7.86,SuperValu,20201208
Freixenet Legero Sparkling 0% (75 cl),6.89,,,SuperValu,20201208
Krombacher Non Alcoholic Pils 6 Pack (330 ml),6.88,"WAS 7.86, NOW 6.88, SAVE 0.98",7.86,SuperValu,20201208
Master of Mixes Mango (1 L),5.90,"WAS 8.84, NOW 5.90, SAVE 2.94",8.84,SuperValu,20201208
Absolut Vodka (1 L),25.00,"WAS 39.64, NOW 25.00, SAVE 14.64",39.64,SuperValu,20201208
Absolut Vodka (35 cl),11.80,"WAS 14.36, NOW 11.80, SAVE 2.56",14.36,SuperValu,20201208
Ciroc Ultra Premium Vodka (70 cl),40.00,"WAS 57.06, NOW 40.00, SAVE 17.06",57.06,SuperValu,20201208
Dingle Vodka (70 cl),31.48,"WAS 37.38, NOW 31.48, SAVE 5.90",37.38,SuperValu,20201208
Eristoff Original Vodka (70 cl),18.69,"WAS 22.82, NOW 18.69, SAVE 4.13",22.82,SuperValu,20201208
Finlandia Classic Vodka (70 cl),21.64,"WAS 27.05, NOW 21.64, SAVE 5.41",27.05,SuperValu,20201208
Fris Vodka (70 cl),17.71,"WAS 21.64, NOW 17.71, SAVE 3.93",21.64,SuperValu,20201208
Huzzar Vodka (70 cl),16.72,"WAS 22.22, NOW 16.72, SAVE 5.50",22.22,SuperValu,20201208
Ketel One Botanical Peach and Orange Vodka (70 cl),24.59,"WAS 29.51, NOW 24.59, SAVE 4.92",29.51,SuperValu,20201208
Ketel One Vodka (70 cl),25.00,"WAS 39.35, NOW 25.00, SAVE 14.35",39.35,SuperValu,20201208
"Smirnoff Infusions Orange, Grapefruit & Bitters (50 cl)",15.74,"WAS 18.69, NOW 15.74, SAVE 2.95",18.69,SuperValu,20201208
"Smirnoff Infusions Raspberry, Rhubarb and Vanilla (50 cl)",15.74,"WAS 18.69, NOW 15.74, SAVE 2.95",18.69,SuperValu,20201208
Smirnoff Vodka Red (70 cl),19.67,"WAS 25.58, NOW 19.67, SAVE 5.91",25.58,SuperValu,20201208
Wyborowa (70 cl),20.17,"WAS 25.33, NOW 20.17, SAVE 5.16",25.33,SuperValu,20201208
Grey Goose Vodka (70 cl),58.04,,,SuperValu,20201208
Huzzar Vodka (1 L),31.68,,,SuperValu,20201208
Smirnoff 20cl Pmp 7.50 (20 ml),7.38,,,SuperValu,20201208
Smirnoff Vodka (1 L),20.00,,,SuperValu,20201208
Black Bush (70 cl),25.58,"WAS 32.46, NOW 25.58, SAVE 6.88",32.46,SuperValu,20201208
Bushmills Gift Tube (70 cl),24.59,"WAS 27.83, NOW 24.59, SAVE 3.24",27.83,SuperValu,20201208
Bushmills Irish Whiskey (70 cl),24.59,"WAS 27.83, NOW 24.59, SAVE 3.24",27.83,SuperValu,20201208
Connemara Single Malt (70 cl),34.43,"WAS 41.32, NOW 34.43, SAVE 6.89",41.32,SuperValu,20201208
Dunphy's Irish Whiskey (70 cl),20.66,"WAS 24.15, NOW 20.66, SAVE 3.49",24.15,SuperValu,20201208
Jameson Black Barrel (70 cl),39.35,"WAS 52.14, NOW 39.35, SAVE 12.79",52.14,SuperValu,20201208
Jameson Caskmates IPA (70 cl),27.55,"WAS 38.37, NOW 27.55, SAVE 10.82",38.37,SuperValu,20201208
Jameson Crested (70 cl),29.51,"WAS 35.91, NOW 29.51, SAVE 6.40",35.91,SuperValu,20201208
Jameson Irish Whiskey (200 ml),9.59,"WAS 11.61, NOW 9.59, SAVE 2.02",11.61,SuperValu,20201208
Jameson Stout Caskmates (70 cl),27.55,"WAS 38.37, NOW 27.55, SAVE 10.82",38.37,SuperValu,20201208
Jameson Triple Distilled Irish Whiskey (70 cl),20.00,"WAS 30.00, NOW 20.00, SAVE 10.00",30.00,SuperValu,20201208
Jameson Triple Distilled Irish Whiskey (35 cl),15.74,"WAS 19.27, NOW 15.74, SAVE 3.53",19.27,SuperValu,20201208
Kilbeggan Whiskey (70 cl),23.61,"WAS 26.83, NOW 23.61, SAVE 3.22",26.83,SuperValu,20201208
Paddy Triple Distilled Irish Whiskey (70 cl),23.61,"WAS 27.40, NOW 23.61, SAVE 3.79",27.40,SuperValu,20201208
Powers 3 Swallow Release (70 cl),32.46,"WAS 45.25, NOW 32.46, SAVE 12.79",45.25,SuperValu,20201208
