Name,Price,Offer,PreviousPrice,Retailer,DateScraped
19 Crimes Red Blend (75 cl),10.00,"WAS 14.99, NOW 10.00, SAVE 4.99",14.99,SuperValu,20210518
19 Crimes Sauv Block (75 cl),10.00,"WAS 14.99, NOW 10.00, SAVE 4.99",14.99,SuperValu,20210518
Annelise Pinot Grigio (75 cl),9.00,"WAS 11.99, NOW 9.00, SAVE 2.99",11.99,SuperValu,20210518
Aresti Estate Selection Cabernet Sauvignon (75 cl),8.00,"WAS 10.99, NOW 8.00, SAVE 2.99",10.99,SuperValu,20210518
Aresti Estate Selection Chardonnay (75 cl),8.00,"WAS 10.99, NOW 8.00, SAVE 2.99",10.99,SuperValu,20210518
Budweiser Lager Cans 8 Pack (500 ml),12.50,"WAS 14.50, NOW 12.50, SAVE 2.00",14.50,SuperValu,20210518
Heineken Lager Cans 8 Pack (500 ml),12.50,"WAS 15.00, NOW 12.50, SAVE 2.50",15.00,SuperValu,20210518
Hufi Beer Cans 4 Pack (500 ml),7.00,"WAS 7.50, NOW 7.00, SAVE 0.50",7.50,SuperValu,20210518
Karpackie Lager Cans 8 Pack (500 ml),11.00,"WAS 12.00, NOW 11.00, SAVE 1.00",12.00,SuperValu,20210518
Moretti Premium Lager Bottles 12 Pack (330 ml),16.00,"WAS 20.00, NOW 16.00, SAVE 4.00",20.00,SuperValu,20210518
Asahi Super Dry Beer 4 Pack (330 ml),7.00,"WAS 8.00, NOW 7.00, SAVE 1.00",8.00,SuperValu,20210518
O'Hara's Tropical IPA (500 ml),3.00,"WAS 3.25, NOW 3.00, SAVE 0.25",3.25,SuperValu,20210518
12 Acres Pale Ale (440 ml),3.25,,,SuperValu,20210518
12 Acres Pallet Jack India Pale Lager (440 ml),3.25,,,SuperValu,20210518
5 Lamp Lager Bottle (500 ml),3.00,,,SuperValu,20210518
Bulmers Irish Cider Bottles 6 Pack (330 ml),9.00,"WAS 10.00, NOW 9.00, SAVE 1.00",10.00,SuperValu,20210518
Druids Celtic Cider Cans 8 Pack (500 ml),11.00,"WAS 13.00, NOW 11.00, SAVE 2.00",13.00,SuperValu,20210518
Kopparberg Mixed Fruit Premium Cider (500 ml),3.00,"WAS 3.45, NOW 3.00, SAVE 0.45",3.45,SuperValu,20210518
Kopparberg Rose Apple Cider (500 ml),3.00,"WAS 3.45, NOW 3.00, SAVE 0.45",3.45,SuperValu,20210518
Kopparberg Strawberry & Lime Cider (500 ml),3.00,"WAS 3.45, NOW 3.00, SAVE 0.45",3.45,SuperValu,20210518
Absolut Citron Vodka (70 cl),21.00,"WAS 26.30, NOW 21.00, SAVE 5.30",26.30,SuperValu,20210518
Absolut Grapefruit Vodka (70 cl),21.00,"WAS 26.00, NOW 21.00, SAVE 5.00",26.00,SuperValu,20210518
