Name,Price,Offer,PreviousPrice,Retailer,DateScraped
A Winter's Tale Amontillado Sherry (75 Centiliter),14.49,,,SuperValu,20190527
Abellio Albarino (75 Centiliter),14.99,,,SuperValu,20190527
Albert Glas Riesling Qba Brown Label (75 Centiliter),14.99,,,SuperValu,20190527
Alterra Special Reserve Chardonnay (75 Centiliter),15.99,,,SuperValu,20190527
Annelise PInot Grigio (75 Centilitre),9.00,,,SuperValu,20190527
Beamish Draught Stout (500 Millilitre),2.02,,,SuperValu,20190527
Birra Moretti 4 Pack Bottle (330 Millilitre),7.00,"WAS 7.50, NOW 7.00, SAVE 0.50",7.50,SuperValu,20190527
Budweiser Bottle 20 Pack (300 Millilitre),15.00,,,SuperValu,20190527
Carling Can (500 Millilitre),1.59,,,SuperValu,20190527
Carlsberg Bottle 20 Pack (300 Millilitre),15.00,,,SuperValu,20190527
9 White Deer Brewery Stag Saor Kolsch Style (500 Millilitre),3.59,,,SuperValu,20190527
Asahi Super Dry (620 Millilitre),3.85,,,SuperValu,20190527
Blacks 1601 Lager (500 Millilitre),3.29,,,SuperValu,20190527
Blacks Kinsales Pale Ale (500 Millilitre),3.39,,,SuperValu,20190527
Blacks Marching Powder IPA (500 Millilitre),3.29,,,SuperValu,20190527
Bulmers Bottle's 20 Pack (300 Millilitre),18.00,"WAS 20.00, NOW 18.00, SAVE 2.00",20.00,SuperValu,20190527
Druids Celtic Cider Can 8 Pack (500 Millilitre),11.00,"WAS 13.00, NOW 11.00, SAVE 2.00",13.00,SuperValu,20190527
Kopparberg Mixed Fruit 4% Bottle (500 Millilitre),3.45,,,SuperValu,20190527
Kopparberg Strawberry & Lime Bottle (500 Millilitre),3.45,,,SuperValu,20190527
Outcider Can By Bulmers (500 Millilitre),2.20,,,SuperValu,20190527
Absolut Blue Vodka (70 Centiliter),20.00,"WAS 27.85, NOW 20.00, SAVE 7.85",27.85,SuperValu,20190527
Absolut Vodka (20 Centilitre),7.00,"WAS 7.99, NOW 7.00, SAVE 0.99",7.99,SuperValu,20190527
Absolut Vodka (1 Litre),31.00,"WAS 40.30, NOW 31.00, SAVE 9.30",40.30,SuperValu,20190527
Baileys Almande (70 Centiliter),20.00,"WAS 25.00, NOW 20.00, SAVE 5.00",25.00,SuperValu,20190527
Baileys The Original Irish Cream Gift Box (70 Centiliter),19.00,"WAS 23.00, NOW 19.00, SAVE 4.00",23.00,SuperValu,20190527
Ciroc Ultra Premium Vodka (70 Centilitre),40.00,"WAS 58.00, NOW 40.00, SAVE 18.00",58.00,SuperValu,20190527
Eristoff Original Vodka (70 Centiliter),19.00,"WAS 23.20, NOW 19.00, SAVE 4.20",23.20,SuperValu,20190527
Finlandia Classic Vodka (70 Centiliter),22.00,"WAS 27.50, NOW 22.00, SAVE 5.50",27.50,SuperValu,20190527
Huzzar Vodka (70 Centiliter),19.00,"WAS 22.59, NOW 19.00, SAVE 3.59",22.59,SuperValu,20190527
Ketel One Vodka (70 Centiliter),30.00,"WAS 40.00, NOW 30.00, SAVE 10.00",40.00,SuperValu,20190527
Smirnoff Vodka Red (70 Centilitre),20.00,"WAS 25.00, NOW 20.00, SAVE 5.00",25.00,SuperValu,20190527
Absolut Citron (70 Centiliter),26.30,,,SuperValu,20190527
Absolut Raspberri (70 Centiliter),26.30,,,SuperValu,20190527
Absolut Vodka (35 Centiliter),14.60,,,SuperValu,20190527
Belvedere Vodka (70 Centiliter),57.80,,,SuperValu,20190527
Dingle Vodka (70 Centilitre),38.00,,,SuperValu,20190527
Grey Goose Vodka (70 Centilitre),58.90,,,SuperValu,20190527
Huzzar Vodka (350 Millilitre),12.05,,,SuperValu,20190527
