Name,Price,Offer,PreviousPrice,Retailer,DateScraped
Abellio Albarino (75 cl),10.00,"WAS 13.76, NOW 10.00, SAVE 3.76",13.76,SuperValu,20210105
Beaujolais Villages Andre Goichot (75 cl),10.00,"WAS 12.78, NOW 10.00, SAVE 2.78",12.78,SuperValu,20210105
Blossom Hill Crisp And Fruity White (75 cl),8.36,"WAS 9.83, NOW 8.36, SAVE 1.47",9.83,SuperValu,20210105
Blossom Hill Soft & Fruity Red (75 cl),8.36,"WAS 9.83, NOW 8.36, SAVE 1.47",9.83,SuperValu,20210105
Bourgogne Pinot Noir Naudin Tiercin (75 cl),12.00,"WAS 14.75, NOW 12.00, SAVE 2.75",14.75,SuperValu,20210105
Budweiser 8pk Can (500 ml),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20210105
Carlsberg Danish Pilsner Lager 8 Pack Cans (500 ml),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20210105
Hop House 13 8pk Can (500 ml),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20210105
Hufi 4 Pack (500 ml),6.89,"WAS 7.38, NOW 6.89, SAVE 0.49",7.38,SuperValu,20210105
Karpackie Can 8 pack (500 ml),10.82,"WAS 11.80, NOW 10.82, SAVE 0.98",11.80,SuperValu,20210105
12 Acres Pallet Jack India Pale Lager (440 ml),3.34,,,SuperValu,20210105
8D Citra Single Hop Ipa (440 ml),3.64,,,SuperValu,20210105
8d Seisiun Ipa (440 ml),3.44,,,SuperValu,20210105
9 White Deer Brewery Stag Saor Kolsch Style (500 ml),3.53,,,SuperValu,20210105
Asahi Super Dry (620 ml),3.00,,,SuperValu,20210105
Druids Celtic Cider Can 8 Pack (500 ml),10.82,"WAS 12.79, NOW 10.82, SAVE 1.97",12.79,SuperValu,20210105
Kopparberg Apple Rose Bottle (500 ml),3.00,"WAS 3.39, NOW 3.00, SAVE 0.39",3.39,SuperValu,20210105
Kopparberg Strawberry & Lime Bottle (500 ml),3.00,"WAS 3.39, NOW 3.00, SAVE 0.39",3.39,SuperValu,20210105
Kopparberg Strawberry & Lime Can (500 ml),2.50,"WAS 3.39, NOW 2.50, SAVE 0.89",3.39,SuperValu,20210105
Orchard Thieves Cans 8 Pack (500 ml),12.30,"WAS 13.28, NOW 12.30, SAVE 0.98",13.28,SuperValu,20210105
Absolut Vodka (35 cl),11.80,"WAS 14.36, NOW 11.80, SAVE 2.56",14.36,SuperValu,20210105
Bacardi And Cola Can (250 ml),2.56,,,SuperValu,20210105
Bacardi And Mojito (250 ml),2.56,,,SuperValu,20210105
Bacardi Superior (70 cl),22.00,"WAS 26.06, NOW 22.00, SAVE 4.06",26.06,SuperValu,20210105
Bombay Sapphire And Tonic Can (250 ml),3.44,,,SuperValu,20210105
Brewdog Punk Alcohol Free 4 Pack Can (330 ml),5.90,"WAS 6.89, NOW 5.90, SAVE 0.99",6.89,SuperValu,20210105
Erdinger Non-Alcoholic 6 Pack (330 ml),6.88,"WAS 7.86, NOW 6.88, SAVE 0.98",7.86,SuperValu,20210105
Kopparberg Mixed Fruit Non-alcoholic Bottle (500 ml),1.48,"WAS 1.76, NOW 1.48, SAVE 0.28",1.76,SuperValu,20210105
Kopparberg Strawberry & Lime Non-alcoholic Bottle (500 ml),1.48,"WAS 1.76, NOW 1.48, SAVE 0.28",1.76,SuperValu,20210105
Krombacher Non Alcoholic Pils 6 Pack (330 ml),6.88,"WAS 7.86, NOW 6.88, SAVE 0.98",7.86,SuperValu,20210105
Eristoff Original Vodka (70 cl),19.00,"WAS 22.82, NOW 19.00, SAVE 3.82",22.82,SuperValu,20210105
Finlandia Classic Vodka (70 cl),22.00,"WAS 27.05, NOW 22.00, SAVE 5.05",27.05,SuperValu,20210105
