Name,Price,Offer,PreviousPrice,Retailer,DateScraped
19 Crimes Red Blend (75 cl),9.84,"WAS 14.75, NOW 9.84, SAVE 4.91",14.75,SuperValu,20200922
19 Crimes Sauv Block (75 cl),9.84,"WAS 14.75, NOW 9.84, SAVE 4.91",14.75,SuperValu,20200922
A Winter's Tale Amontillado Sherry (75 cl),12.30,"WAS 14.25, NOW 12.30, SAVE 1.95",14.25,SuperValu,20200922
Aresti Bellavista Merlot 75cl (75 cl),7.87,"WAS 12.78, NOW 7.87, SAVE 4.91",12.78,SuperValu,20200922
Armas De Guerra Mencia Joven (75 cl),7.87,"WAS 11.80, NOW 7.87, SAVE 3.93",11.80,SuperValu,20200922
Birra Moretti Bottle (660 Millilitre),2.95,,,SuperValu,20200922
Budweiser 8pk Can (500 Millilitre),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20200922
Budweiser Can (500 Millilitre),2.45,,,SuperValu,20200922
Carling Can (500 Millilitre),1.62,,,SuperValu,20200922
Carlsberg 0.0% 4 Pack (330 Millilitre),4.92,"WAS 6.89, NOW 4.92, SAVE 1.97",6.89,SuperValu,20200922
12 Acres Single Malt Lager (500 Millilitre),3.24,,,SuperValu,20200922
8D Citra Single Hop Ipa (440 Millilitre),3.64,,,SuperValu,20200922
8d Howling Gale Irish Pale Ale (440 Millilitre),3.44,,,SuperValu,20200922
8d Seisiun Ipa (440 Millilitre),3.44,,,SuperValu,20200922
9 White Deer Brewery Stag Saor Kolsch Style (500 Millilitre),3.53,,,SuperValu,20200922
Appleman's Cider 8 Pack Can (500 Millilitre),12.30,"WAS 12.79, NOW 12.30, SAVE 0.49",12.79,SuperValu,20200922
Druids Celtic Cider Can 8 Pack (500 Millilitre),10.82,"WAS 12.79, NOW 10.82, SAVE 1.97",12.79,SuperValu,20200922
Kopparberg Mixed Fruit 4% Bottle (500 Millilitre),3.39,,,SuperValu,20200922
Kopparberg Strawberry & Lime Bottle (500 Millilitre),3.39,,,SuperValu,20200922
Kopparberg Strawberry & Lime Can (500 Millilitre),3.39,,,SuperValu,20200922
Absolut Citron (70 cl),20.66,"WAS 25.87, NOW 20.66, SAVE 5.21",25.87,SuperValu,20200922
Absolut Grapefruit (70 cl),20.66,"WAS 25.58, NOW 20.66, SAVE 4.92",25.58,SuperValu,20200922
Absolut Raspberri (70 cl),20.66,"WAS 25.87, NOW 20.66, SAVE 5.21",25.87,SuperValu,20200922
Absolut Standard (70 cl),20.66,"WAS 27.40, NOW 20.66, SAVE 6.74",27.40,SuperValu,20200922
Absolut Vanilla (70 cl),20.66,"WAS 25.58, NOW 20.66, SAVE 4.92",25.58,SuperValu,20200922
Absolut Vodka (35 cl),11.80,"WAS 14.36, NOW 11.80, SAVE 2.56",14.36,SuperValu,20200922
Eristoff Original Vodka (70 cl),18.69,"WAS 22.82, NOW 18.69, SAVE 4.13",22.82,SuperValu,20200922
Finlandia Classic Vodka (70 cl),21.64,"WAS 27.05, NOW 21.64, SAVE 5.41",27.05,SuperValu,20200922
Fris Vodka (70 cl),17.71,"WAS 21.64, NOW 17.71, SAVE 3.93",21.64,SuperValu,20200922
Huzzar Vodka (70 cl),19.67,"WAS 22.22, NOW 19.67, SAVE 2.55",22.22,SuperValu,20200922
Smirnoff Vodka Red (70 cl),19.67,"WAS 25.58, NOW 19.67, SAVE 5.91",25.58,SuperValu,20200922
Absolut Vodka (20 cl),7.86,,,SuperValu,20200922
Absolut Vodka (1 Litre),39.64,,,SuperValu,20200922
Grey Goose Vodka (70 cl),58.04,,,SuperValu,20200922
Huzzar Vodka (350 Millilitre),11.85,,,SuperValu,20200922
Huzzar Vodka (200 Millilitre),6.54,,,SuperValu,20200922
Huzzar Vodka (1 Litre),31.68,,,SuperValu,20200922
Smirnoff 20cl Pmp 7.50 (20 Millilitre),7.38,,,SuperValu,20200922
Smirnoff Vodka (1 Litre),33.45,,,SuperValu,20200922
Black Bush (70 cl),25.58,"WAS 32.46, NOW 25.58, SAVE 6.88",32.46,SuperValu,20200922
Jameson Irish Whiskey (200 Millilitre),9.59,"WAS 11.61, NOW 9.59, SAVE 2.02",11.61,SuperValu,20200922
Kilbeggan Whiskey (70 cl),23.61,"WAS 26.83, NOW 23.61, SAVE 3.22",26.83,SuperValu,20200922
Paddy Triple Distilled Irish Whiskey (70 cl),23.61,"WAS 27.40, NOW 23.61, SAVE 3.79",27.40,SuperValu,20200922
Powers Gold Label (200 Millilitre),8.85,"WAS 10.53, NOW 8.85, SAVE 1.68",10.53,SuperValu,20200922
Powers Irish Whiskey Gold Label (70 cl),24.59,"WAS 29.31, NOW 24.59, SAVE 4.72",29.31,SuperValu,20200922
Bushmills 10 Year Old Malt Whiskey (70 cl),47.22,,,SuperValu,20200922
Bushmills Irish Whiskey (70 cl),27.83,,,SuperValu,20200922
Connemara Single Malt (70 cl),41.32,,,SuperValu,20200922
Drumshanbo Single Pot Still Whiskey (70 cl),58.04,,,SuperValu,20200922
Dubliner 10 Year Old Single Malt Irish Whiskey (70 cl),49.19,,,SuperValu,20200922
Dunphy's Irish Whiskey (70 cl),24.15,,,SuperValu,20200922
Grace O'Malley Blended Irish Whiskey (70 cl),34.43,,,SuperValu,20200922
Greenspot Single Pot Still Irish Whiskey (70 cl),59.02,,,SuperValu,20200922
Irishman Founders Reserve Whiskey (70 cl),38.37,,,SuperValu,20200922
Jameson Black Barrel (70 cl),52.14,,,SuperValu,20200922
Jameson Caskmates IPA (70 cl),38.37,,,SuperValu,20200922
Jameson Crested (70 cl),35.91,,,SuperValu,20200922
Jameson Irish Whiskey (1 Litre),46.88,,,SuperValu,20200922
Jameson Stout Caskmates (70 cl),38.37,,,SuperValu,20200922
Jameson Triple Distilled Irish Whiskey (70 cl),30.00,,,SuperValu,20200922
Jameson Triple Distilled Irish Whiskey (35 cl),19.27,,,SuperValu,20200922
Midleton Very Rare Whiskey (70 cl),177.07,,,SuperValu,20200922
Paddy Irish Whiskey (350 Millilitre),15.73,,,SuperValu,20200922
Paddy Irish Whiskey (200 Millilitre),10.59,,,SuperValu,20200922
Pearce 7 Year Old Whiskey (1 70 CL),44.27,,,SuperValu,20200922
Powers Gold Label (350 Millilitre),16.72,,,SuperValu,20200922
Powers Gold Label (1 Litre),44.27,,,SuperValu,20200922
Proclamation Blended Irish Whiskey (70 cl),34.43,,,SuperValu,20200922
Redbreast 15 Year Old Whiskey (70 Millilitre),98.37,,,SuperValu,20200922
RedBrest Whiskey 12 Year Old (70 cl),63.94,,,SuperValu,20200922
Roe & Co Irish Whiskey (70 cl),44.27,,,SuperValu,20200922
Single Pot Still Mixed 4 Pack (5 cl),35.41,,,SuperValu,20200922
Teeling Whiskey Brabazon Series 2 (70 cl),76.73,,,SuperValu,20200922
Tullamore Dew Whiskey (70 cl),30.50,,,SuperValu,20200922
Writers Tears Copper Pot Whiskey (70 cl),44.26,,,SuperValu,20200922
Writers Tears Double Oak (70 cl),54.11,,,SuperValu,20200922
Writers Tears Potstill Glass Pack (1 70 CL),44.27,,,SuperValu,20200922
Yellow Spot 12 Year Old Single Pot Still (70 cl),78.70,,,SuperValu,20200922
Buffalo Trace (70 70 CL),33.45,"WAS 36.40, NOW 33.45, SAVE 2.95",36.40,SuperValu,20200922
Jack Daniels 40% (70 cl),27.54,"WAS 34.18, NOW 27.54, SAVE 6.64",34.18,SuperValu,20200922
Jack Daniels Tennessee Apple (700 Millilitre),27.54,"WAS 34.18, NOW 27.54, SAVE 6.64",34.18,SuperValu,20200922
Jack Daniels Tennessee Honey (70 cl),27.54,"WAS 34.18, NOW 27.54, SAVE 6.64",34.18,SuperValu,20200922
Jim Beam (70 cl),21.64,"WAS 28.52, NOW 21.64, SAVE 6.88",28.52,SuperValu,20200922
Markers Mark (70 cl),34.43,"WAS 45.24, NOW 34.43, SAVE 10.81",45.24,SuperValu,20200922
Southern Comfort (70 cl),22.63,"WAS 28.42, NOW 22.63, SAVE 5.79",28.42,SuperValu,20200922
Southern Comfort Black (70 70 CL),24.59,"WAS 33.45, NOW 24.59, SAVE 8.86",33.45,SuperValu,20200922
Gentleman Jack (70 cl),44.27,,,SuperValu,20200922
Bell's Original Scotch Whisky (70 cl),26.56,,,SuperValu,20200922
Johnnie Walker Black Label Blended Scotch Whisky (70 cl),44.76,,,SuperValu,20200922
Teachers Scotch Whisky (20 cl),8.31,,,SuperValu,20200922
Teachers Scoth Whisky (70 cl),25.04,,,SuperValu,20200922
Courvoisier Very Special Cognac (70 cl),36.25,,,SuperValu,20200922
Hennessy Cognac (200 Millilitre),13.28,,,SuperValu,20200922
Hennessy Very Special (1 Litre),53.07,,,SuperValu,20200922
Hennessy Very Special Brandy (350 Millilitre),22.13,,,SuperValu,20200922
Hennessy Very Special Cognac (70 cl),37.38,,,SuperValu,20200922
Martell VS Fine Cognac (70 cl),35.76,,,SuperValu,20200922
Remy Martin V.S.O.P Fine Champagne Cognac (70 cl),53.12,,,SuperValu,20200922
Baileys Strawberries & Cream (70 cl),14.76,"WAS 19.67, NOW 14.76, SAVE 4.91",19.67,SuperValu,20200922
Baileys The Original Irish Cream (70 cl),17.71,"WAS 23.61, NOW 17.71, SAVE 5.90",23.61,SuperValu,20200922
Baileys The Original Irish Cream (1 Litre),30.50,,,SuperValu,20200922
Coole Swan Superior Irish Cream Liqueur (70 cl),25.00,,,SuperValu,20200922
Beefeater Blood Orange (70 cl),20.66,"WAS 25.09, NOW 20.66, SAVE 4.43",25.09,SuperValu,20200922
Beefeater London Dry Gin (70 cl),21.64,"WAS 27.53, NOW 21.64, SAVE 5.89",27.53,SuperValu,20200922
Bombay Bramble (700 Millilitre),26.56,"WAS 31.97, NOW 26.56, SAVE 5.41",31.97,SuperValu,20200922
Bombay Sapphire Limited Edition English Estate (70 cl),25.58,"WAS 30.50, NOW 25.58, SAVE 4.92",30.50,SuperValu,20200922
Bombay Sapphire London Dry Gin (70 cl),25.58,"WAS 30.50, NOW 25.58, SAVE 4.92",30.50,SuperValu,20200922
