Name,Price,Offer,PreviousPrice,Retailer,DateScraped
A Winter's Tale Amontillado Sherry (75 cl),12.50,"WAS 14.25, NOW 12.50, SAVE 1.75",14.25,SuperValu,20201110
Albert Glas Riesling Qba Brown Label (75 cl),12.00,"WAS 14.75, NOW 12.00, SAVE 2.75",14.75,SuperValu,20201110
Armas De Guerra Mencia Joven (75 cl),7.87,"WAS 11.80, NOW 7.87, SAVE 3.93",11.80,SuperValu,20201110
Barossa Ink Shiraz (75 cl),13.00,"WAS 14.76, NOW 13.00, SAVE 1.76",14.76,SuperValu,20201110
Beaujolais Villages Andre Goichot (75 cl),10.00,"WAS 12.78, NOW 10.00, SAVE 2.78",12.78,SuperValu,20201110
Birra Moretti Bottle (660 ml),3.44,,,SuperValu,20201110
Budweiser Can (500 ml),2.45,,,SuperValu,20201110
Budweiser Special Can 24 Pack (500 ml),25.00,"WAS 27.05, NOW 25.00, SAVE 2.05",27.05,SuperValu,20201110
Carling Can (500 ml),1.62,,,SuperValu,20201110
Carling Cans 8 Pack (500 ml),9.35,"WAS 10.50, NOW 9.35, SAVE 1.15",10.50,SuperValu,20201110
8D Citra Single Hop Ipa (440 ml),3.64,,,SuperValu,20201110
8d Howling Gale Irish Pale Ale (440 ml),3.44,,,SuperValu,20201110
8d Seisiun Ipa (440 ml),3.44,,,SuperValu,20201110
9 White Deer Brewery Stag Saor Kolsch Style (500 ml),3.53,,,SuperValu,20201110
Asahi Super Dry (620 ml),3.79,,,SuperValu,20201110
Bulmers Cans 8 Pack (500 ml),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20201110
Bulmers Light 8 Pack Cans (500 ml),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20201110
Druids Celtic Cider Can 8 Pack (500 ml),10.82,"WAS 12.79, NOW 10.82, SAVE 1.97",12.79,SuperValu,20201110
Kopparberg Apple Rose Bottle (500 ml),3.39,,,SuperValu,20201110
Kopparberg Mixed Fruit 4% Bottle (500 ml),3.39,,,SuperValu,20201110
Absolut Citron (70 cl),20.66,"WAS 25.87, NOW 20.66, SAVE 5.21",25.87,SuperValu,20201110
Absolut Grapefruit (70 cl),20.66,"WAS 25.58, NOW 20.66, SAVE 4.92",25.58,SuperValu,20201110
Absolut Raspberri (70 cl),20.66,"WAS 25.87, NOW 20.66, SAVE 5.21",25.87,SuperValu,20201110
Absolut Standard (70 cl),20.66,"WAS 27.40, NOW 20.66, SAVE 6.74",27.40,SuperValu,20201110
Absolut Vanilla (70 cl),20.66,"WAS 25.58, NOW 20.66, SAVE 4.92",25.58,SuperValu,20201110
Ceder's Crisp Non Alcoholic (50 cl),19.67,"WAS 24.59, NOW 19.67, SAVE 4.92",24.59,SuperValu,20201110
Erdinger Non-Alcoholic 6 Pack (330 ml),6.88,"WAS 7.86, NOW 6.88, SAVE 0.98",7.86,SuperValu,20201110
Krombacher Non Alcoholic Pils 6 Pack (330 ml),6.88,"WAS 7.86, NOW 6.88, SAVE 0.98",7.86,SuperValu,20201110
Wicklow Wolf Moonlight Non Alcoholic Hoppy Ale (330 ml),2.71,,,SuperValu,20201110
Bavaria 0.0% Can (500 ml),1.27,,,SuperValu,20201110
Absolut Vodka (20 cl),6.89,"WAS 7.86, NOW 6.89, SAVE 0.97",7.86,SuperValu,20201110
Absolut Vodka (35 cl),11.80,"WAS 14.36, NOW 11.80, SAVE 2.56",14.36,SuperValu,20201110
Eristoff Original Vodka (70 cl),18.69,"WAS 22.82, NOW 18.69, SAVE 4.13",22.82,SuperValu,20201110
Finlandia Classic Vodka (70 cl),21.64,"WAS 27.05, NOW 21.64, SAVE 5.41",27.05,SuperValu,20201110
Huzzar Vodka (70 cl),19.67,"WAS 22.22, NOW 19.67, SAVE 2.55",22.22,SuperValu,20201110
Ketel One Botanical Peach and Orange Vodka (70 cl),24.59,"WAS 29.51, NOW 24.59, SAVE 4.92",29.51,SuperValu,20201110
Ketel One Vodka (70 cl),34.43,"WAS 39.35, NOW 34.43, SAVE 4.92",39.35,SuperValu,20201110
"Smirnoff Infusions Orange, Grapefruit & Bitters (50 cl)",15.74,"WAS 18.69, NOW 15.74, SAVE 2.95",18.69,SuperValu,20201110
"Smirnoff Infusions Raspberry, Rhubarb and Vanilla (50 cl)",15.74,"WAS 18.69, NOW 15.74, SAVE 2.95",18.69,SuperValu,20201110
Smirnoff Vodka Red (70 cl),19.67,"WAS 25.58, NOW 19.67, SAVE 5.91",25.58,SuperValu,20201110
Wyborowa (70 cl),20.17,"WAS 25.33, NOW 20.17, SAVE 5.16",25.33,SuperValu,20201110
Absolut Vodka (1 L),39.64,,,SuperValu,20201110
Belvedere Vodka (70 cl),56.86,,,SuperValu,20201110
Dingle Vodka (70 cl),37.38,,,SuperValu,20201110
Grey Goose Vodka (70 cl),58.04,,,SuperValu,20201110
Huzzar Vodka (200 ml),6.54,,,SuperValu,20201110
Huzzar Vodka (1 L),31.68,,,SuperValu,20201110
Sausage tree Pure Irish Vodka (70 cl),48.20,,,SuperValu,20201110
Smirnoff 20cl Pmp 7.50 (20 ml),7.38,,,SuperValu,20201110
Smirnoff Vodka (1 L),33.45,,,SuperValu,20201110
Black Bush (70 cl),25.58,"WAS 32.46, NOW 25.58, SAVE 6.88",32.46,SuperValu,20201110
Bushmills Gift Tube (70 cl),24.59,"WAS 27.83, NOW 24.59, SAVE 3.24",27.83,SuperValu,20201110
Bushmills Irish Whiskey (70 cl),24.59,"WAS 27.83, NOW 24.59, SAVE 3.24",27.83,SuperValu,20201110
Connemara Single Malt (70 cl),34.43,"WAS 41.32, NOW 34.43, SAVE 6.89",41.32,SuperValu,20201110
Dunphy's Irish Whiskey (70 cl),20.66,"WAS 24.15, NOW 20.66, SAVE 3.49",24.15,SuperValu,20201110
Jameson Black Barrel (70 cl),41.32,"WAS 52.14, NOW 41.32, SAVE 10.82",52.14,SuperValu,20201110
Jameson Irish Whiskey (200 ml),9.59,"WAS 11.61, NOW 9.59, SAVE 2.02",11.61,SuperValu,20201110
Jameson Triple Distilled Irish Whiskey (70 cl),24.59,"WAS 30.00, NOW 24.59, SAVE 5.41",30.00,SuperValu,20201110
Jameson Triple Distilled Irish Whiskey (35 cl),15.74,"WAS 19.27, NOW 15.74, SAVE 3.53",19.27,SuperValu,20201110
Kilbeggan Whiskey (70 cl),23.61,"WAS 26.83, NOW 23.61, SAVE 3.22",26.83,SuperValu,20201110
Paddy Triple Distilled Irish Whiskey (70 cl),23.61,"WAS 27.40, NOW 23.61, SAVE 3.79",27.40,SuperValu,20201110
Powers Gold Label (350 ml),13.77,"WAS 16.72, NOW 13.77, SAVE 2.95",16.72,SuperValu,20201110
Powers Gold Label (200 ml),8.85,"WAS 10.53, NOW 8.85, SAVE 1.68",10.53,SuperValu,20201110
Powers Irish Whiskey Gold Label (70 cl),24.59,"WAS 29.31, NOW 24.59, SAVE 4.72",29.31,SuperValu,20201110
Roe & Co Irish Whiskey (70 cl),34.43,"WAS 44.27, NOW 34.43, SAVE 9.84",44.27,SuperValu,20201110
Slane Irish Whiskey (70 cl),26.56,"WAS 32.46, NOW 26.56, SAVE 5.90",32.46,SuperValu,20201110
Bushmills 10 Year Old Malt Whiskey (70 cl),47.22,,,SuperValu,20201110
Drumshanbo Single Pot Still Whiskey (70 cl),58.04,,,SuperValu,20201110
