Name,Price,Offer,PreviousPrice,Retailer,DateScraped
A Winter's Tale Amontillado Sherry (75 cl),12.50,"WAS 14.49, NOW 12.50, SAVE 1.99",14.49,SuperValu,20210608
Ammasso Rosso Sicilia (75 cl),15.00,"WAS 18.99, NOW 15.00, SAVE 3.99",18.99,SuperValu,20210608
Annelise Pinot Grigio (75 cl),9.00,"WAS 11.99, NOW 9.00, SAVE 2.99",11.99,SuperValu,20210608
Aresti Trisquel Series Origen Semillon (75 cl),12.00,"WAS 18.99, NOW 12.00, SAVE 6.99",18.99,SuperValu,20210608
Barone Montalto Passivento Rosso (75 cl),10.00,"WAS 13.99, NOW 10.00, SAVE 3.99",13.99,SuperValu,20210608
Budweiser Lager Cans 12 Pack (500 ml),15.00,"WAS 20.00, NOW 15.00, SAVE 5.00",20.00,SuperValu,20210608
Budweiser Lager Cans 8 Pack (500 ml),10.00,"WAS 14.50, NOW 10.00, SAVE 4.50",14.50,SuperValu,20210608
Carling Lager Cans 8 Pack (500 ml),9.50,"WAS 10.67, NOW 9.50, SAVE 1.17",10.67,SuperValu,20210608
Carlsberg Danish Pilsner Lager Cans 12 Pack (500 ml),15.00,"WAS 19.00, NOW 15.00, SAVE 4.00",19.00,SuperValu,20210608
Carlsberg Danish Pilsner Lager Cans 8 Pack (500 ml),12.50,"WAS 14.00, NOW 12.50, SAVE 1.50",14.00,SuperValu,20210608
Asahi Super Dry Beer (620 ml),3.00,"WAS 3.79, NOW 3.00, SAVE 0.79",3.79,SuperValu,20210608
Franciscan Well Chieftain IPC Cans 4 Pack (330 ml),8.00,"WAS 10.00, NOW 8.00, SAVE 2.00",10.00,SuperValu,20210608
Franciscan Well Pilgrims Ale Cans 4 Pack (330 ml),8.00,"WAS 10.00, NOW 8.00, SAVE 2.00",10.00,SuperValu,20210608
Franciscan Well Rebel Red Ale Cans 4 Pack (330 ml),8.00,"WAS 10.00, NOW 8.00, SAVE 2.00",10.00,SuperValu,20210608
12 Acres Pale Ale (440 ml),3.25,,,SuperValu,20210608
Appleman's Cider Cans 8 Pack (500 ml),12.50,"WAS 13.00, NOW 12.50, SAVE 0.50",13.00,SuperValu,20210608
Bulmers Cans 8 Pack (500 ml),12.50,"WAS 14.50, NOW 12.50, SAVE 2.00",14.50,SuperValu,20210608
Bulmers Irish Cider Bottles 6 Pack (330 ml),9.00,"WAS 10.00, NOW 9.00, SAVE 1.00",10.00,SuperValu,20210608
Bulmers Irish Cider Cans 12 Pack (500 ml),15.00,"WAS 20.00, NOW 15.00, SAVE 5.00",20.00,SuperValu,20210608
Bulmers Light Irish Cider Cans 8 Pack (500 ml),12.50,"WAS 14.50, NOW 12.50, SAVE 2.00",14.50,SuperValu,20210608
Absolut Vodka (70 cl),21.00,"WAS 27.85, NOW 21.00, SAVE 6.85",27.85,SuperValu,20210608
Absolut Vodka (20 cl),7.00,"WAS 7.99, NOW 7.00, SAVE 0.99",7.99,SuperValu,20210608
Aperol Spritz (70 cl),17.00,"WAS 20.00, NOW 17.00, SAVE 3.00",20.00,SuperValu,20210608
Bacardi Carta Blanca Rum (70 cl),20.00,"WAS 26.49, NOW 20.00, SAVE 6.49",26.49,SuperValu,20210608
Bacardi Spiced (70 cl),20.00,"WAS 24.94, NOW 20.00, SAVE 4.94",24.94,SuperValu,20210608
Erdinger Non Alcoholic Bottles 6 Pack (330 ml),6.99,"WAS 7.99, NOW 6.99, SAVE 1.00",7.99,SuperValu,20210608
Bavaria 0.0% Beer (500 ml),1.29,,,SuperValu,20210608
Beck's Alcohol-Free Bottles 6 Pack (275 ml),4.99,,,SuperValu,20210608
Brew Dog Punk Alcohol Free IPA Cans 4 Pack (330 ml),6.00,,,SuperValu,20210608
Bulmers 0.0 Bottles 4 Pack (330 ml),5.90,,,SuperValu,20210608
Eristoff Original Vodka (70 cl),19.00,"WAS 23.20, NOW 19.00, SAVE 4.20",23.20,SuperValu,20210608
Finlandia Classic Vodka (70 cl),22.00,"WAS 27.50, NOW 22.00, SAVE 5.50",27.50,SuperValu,20210608
Huzzar Vodka (70 cl),20.00,"WAS 22.59, NOW 20.00, SAVE 2.59",22.59,SuperValu,20210608
Smirnoff Vodka (70 cl),18.00,"WAS 21.00, NOW 18.00, SAVE 3.00",21.00,SuperValu,20210608
Smirnoff Vodka (1 L),25.00,"WAS 34.00, NOW 25.00, SAVE 9.00",34.00,SuperValu,20210608
Absolut Citron Vodka (70 cl),26.30,,,SuperValu,20210608
Absolut Grapefruit Vodka (70 cl),26.00,,,SuperValu,20210608
Absolut Raspberri Vodka (70 cl),26.30,,,SuperValu,20210608
Absolut Vanilla Vodka (70 cl),26.00,,,SuperValu,20210608
Absolut Vodka (1 L),40.30,,,SuperValu,20210608
Absolut Vodka (35 cl),14.60,,,SuperValu,20210608
Belvedere Vodka (70 cl),57.80,,,SuperValu,20210608
Fris Vodka (70 cl),22.50,,,SuperValu,20210608
Grey Goose Vodka (70 cl),59.00,,,SuperValu,20210608
Huzzar Vodka (1 L),32.20,,,SuperValu,20210608
Huzzar Vodka (200 ml),6.65,,,SuperValu,20210608
Smirnoff Vodka (35 cl),12.50,,,SuperValu,20210608
Smirnoff Vodka Red (20 cl),7.50,,,SuperValu,20210608
Bushmills Black Bush Irish Whiskey (70 cl),26.00,"WAS 33.00, NOW 26.00, SAVE 7.00",33.00,SuperValu,20210608
Bushmills Irish Whiskey Gift Tube (70 cl),20.00,"WAS 28.50, NOW 20.00, SAVE 8.50",28.50,SuperValu,20210608
Bushmills Triple Distilled Irish Whiskey (70 cl),20.00,"WAS 28.50, NOW 20.00, SAVE 8.50",28.50,SuperValu,20210608
Jameson Triple Distilled Irish Whiskey (70 cl),22.00,"WAS 30.50, NOW 22.00, SAVE 8.50",30.50,SuperValu,20210608
Powers Gold Label Irish Whiskey (350 ml),14.00,"WAS 17.00, NOW 14.00, SAVE 3.00",17.00,SuperValu,20210608
Tullamore D.E.W. XO Rum Cask Irish Whiskey (70 cl),28.00,"WAS 35.00, NOW 28.00, SAVE 7.00",35.00,SuperValu,20210608
West Cork DHA Chasca Single Malt Irish Whiskey (70 cl),32.00,"WAS 39.00, NOW 32.00, SAVE 7.00",39.00,SuperValu,20210608
West Cork Original Irish Whiskey (70 cl),22.00,"WAS 24.99, NOW 22.00, SAVE 2.99",24.99,SuperValu,20210608
Bushmills 10 Year Single Malt Irish Whiskey (70 cl),48.00,,,SuperValu,20210608
Connemara Single Malt Irish Whiskey (70 cl),42.00,,,SuperValu,20210608
Drumshanbo Single Pot Still Whiskey (70 cl),59.00,,,SuperValu,20210608
Dunphy's Irish Whiskey (70 cl),24.55,,,SuperValu,20210608
Glendalough Double Barrel Whiskey (70 cl),38.00,,,SuperValu,20210608
Grace O'Malley Blended Irish Whiskey (70 cl),35.00,,,SuperValu,20210608
Green Spot Single Pot Still Irish Whiskey (70 cl),60.00,,,SuperValu,20210608
Hyde 1916 Single Grain Irish Whiskey (70 cl),48.00,,,SuperValu,20210608
Hyde 1938 Irish Whiskey Special Reserve (70 cl),55.00,,,SuperValu,20210608
Jameson Black Barrel Irish Whiskey (70 cl),53.00,,,SuperValu,20210608
Jameson Caskmates Irish Whiskey (70 cl),39.00,,,SuperValu,20210608
Jameson Cold Brew Irish Whiskey (70 cl),30.50,,,SuperValu,20210608
Jameson Crested Irish Whiskey (70 cl),36.50,,,SuperValu,20210608
Jameson IPA Edition Irish Whiskey (70 cl),39.00,,,SuperValu,20210608
Jameson Irish Whiskey (200 ml),11.80,,,SuperValu,20210608
Jameson Triple Distiled Irish Whiskey (1 L),47.65,,,SuperValu,20210608
Jameson Triple Distilled Irish Whiskey (35 cl),19.59,,,SuperValu,20210608
Kilbeggan Irish Whiskey (70 cl),27.27,,,SuperValu,20210608
Method & Madness Single Grain Whiskey (70 cl),50.00,,,SuperValu,20210608
Paddy Irish Whiskey (1 L),42.50,,,SuperValu,20210608
Paddy Irish Whiskey (350 ml),16.50,,,SuperValu,20210608
Paddy Irish Whiskey (200 ml),11.00,,,SuperValu,20210608
Paddy's Irish Whiskey (70 cl),24.50,,,SuperValu,20210608
Powers Classic Cocktail The Old Fashioned (50 cl),30.00,,,SuperValu,20210608
Powers Gold Label Irish Whiskey (1 L),45.00,,,SuperValu,20210608
Powers Gold Label Irish Whiskey (70 cl),29.79,,,SuperValu,20210608
Powers Gold Label Irish Whiskey (200 ml),10.70,,,SuperValu,20210608
Powers John's Lane Irish Whiskey (70 cl),70.00,,,SuperValu,20210608
Powers Three Swallow Single Pot Still Irish Whiskey (70 cl),46.00,,,SuperValu,20210608
Proclamation Blended Irish Whiskey (70 cl),35.00,,,SuperValu,20210608
Red Earl Irish Whiskey (70 cl),35.00,,,SuperValu,20210608
Redbreast 15 Year Old Irish Whiskey (70 ml),100.00,,,SuperValu,20210608
RedBrest 12 Year Old Irish Whiskey (70 cl),65.00,,,SuperValu,20210608
Roe & Co Irish Whiskey (70 cl),45.00,,,SuperValu,20210608
Slane Irish Whiskey (70 cl),33.00,,,SuperValu,20210608
Teeling Irish Whiskey (70 cl),38.00,,,SuperValu,20210608
Teeling Revival Single Malt Irish Whiskey (70 cl),120.00,,,SuperValu,20210608
Teeling Small Batch Irish Whiskey Gift Tin (70 cl),38.00,,,SuperValu,20210608
Teeling Whiskey Single Pot Still (70 cl),55.00,,,SuperValu,20210608
The Irishman Founder's Reserve Whiskey (70 cl),39.00,,,SuperValu,20210608
The Sexton Single Malt Irish Whiskey (70 cl),38.00,,,SuperValu,20210608
