Name,Price,Offer,PreviousPrice,Retailer,DateScraped
19 Crimes Red Blend (75 Centilitre),10.00,"WAS 14.99, NOW 10.00, SAVE 4.99",14.99,SuperValu,20200810
19 Crimes Sauv Block (75 Centilitre),10.00,"WAS 14.99, NOW 10.00, SAVE 4.99",14.99,SuperValu,20200810
Altos De Lapuebla Reserva Magnum (1.5 Litre),25.00,"WAS 35.00, NOW 25.00, SAVE 10.00",35.00,SuperValu,20200810
Apothic Red (75 Centilitre),12.00,"WAS 15.00, NOW 12.00, SAVE 3.00",15.00,SuperValu,20200810
Aresti Bellavista Merlot 75cl (75 Centilitre),8.00,"WAS 12.99, NOW 8.00, SAVE 4.99",12.99,SuperValu,20200810
Birra Moretti 4 Pack Bottle (330 Millilitre),7.00,"WAS 7.50, NOW 7.00, SAVE 0.50",7.50,SuperValu,20200810
Budweiser Can 12 Pack (500 Millilitre),15.00,"WAS 19.00, NOW 15.00, SAVE 4.00",19.00,SuperValu,20200810
Budweiser Lager Can 8 Pack (500 Millilitre),12.50,"WAS 14.00, NOW 12.50, SAVE 1.50",14.00,SuperValu,20200810
Carlsberg Cans 12 Pack (500 Millilitre),15.00,"WAS 19.00, NOW 15.00, SAVE 4.00",19.00,SuperValu,20200810
Carlsberg Lager Cans 8 Pack (500 Millilitre),12.50,"WAS 14.00, NOW 12.50, SAVE 1.50",14.00,SuperValu,20200810
Blue Moon 4Pack Can (330 Millilitre),8.00,"WAS 8.50, NOW 8.00, SAVE 0.50",8.50,SuperValu,20200810
Brewdog Punk Alcohol Free 4 Pack Can (330 Millilitre),6.00,"WAS 7.00, NOW 6.00, SAVE 1.00",7.00,SuperValu,20200810
Erdinger Non-Alcoholic 6 Pack (330 Millilitre),6.99,"WAS 7.99, NOW 6.99, SAVE 1.00",7.99,SuperValu,20200810
Krombacher Non Alcoholic Pils 6 Pack (330 Millilitre),6.99,"WAS 7.99, NOW 6.99, SAVE 1.00",7.99,SuperValu,20200810
Lomza Export Bottle (500 Millilitre),2.50,,,SuperValu,20200810
Appleman's Cider 8 Pack Can (500 Millilitre),12.50,"WAS 13.00, NOW 12.50, SAVE 0.50",13.00,SuperValu,20200810
Druids Celtic Cider Can 8 Pack (500 Millilitre),11.00,"WAS 13.00, NOW 11.00, SAVE 2.00",13.00,SuperValu,20200810
Kopparberg Gin Strawberry & Lime 4 pack (250 Millilitre),7.50,"WAS 10.00, NOW 7.50, SAVE 2.50",10.00,SuperValu,20200810
Kopparberg Mixed Fruit Cider Can (500 Millilitre),3.69,,,SuperValu,20200810
Kopparberg Strawberry & Lime Can (500 Millilitre),3.45,,,SuperValu,20200810
Absolut Citron (70 Centilitre),21.00,"WAS 26.30, NOW 21.00, SAVE 5.30",26.30,SuperValu,20200810
Absolut Grapefruit (70 Centilitre),21.00,"WAS 26.00, NOW 21.00, SAVE 5.00",26.00,SuperValu,20200810
Absolut Raspberri (70 Centilitre),21.00,"WAS 26.30, NOW 21.00, SAVE 5.30",26.30,SuperValu,20200810
Absolut Vanilla (70 Centilitre),21.00,"WAS 26.00, NOW 21.00, SAVE 5.00",26.00,SuperValu,20200810
Absolut Vodka (35 Centilitre),12.00,"WAS 14.60, NOW 12.00, SAVE 2.60",14.60,SuperValu,20200810
Eristoff Original Vodka (70 Centilitre),19.00,"WAS 23.20, NOW 19.00, SAVE 4.20",23.20,SuperValu,20200810
Finlandia Classic Vodka (70 Centilitre),22.00,"WAS 27.50, NOW 22.00, SAVE 5.50",27.50,SuperValu,20200810
Huzzar Vodka (70 Centilitre),20.00,"WAS 22.59, NOW 20.00, SAVE 2.59",22.59,SuperValu,20200810
Wyborowa (70 Centilitre),20.50,"WAS 25.75, NOW 20.50, SAVE 5.25",25.75,SuperValu,20200810
Absolut Citron (20 Centilitre),8.15,,,SuperValu,20200810
Absolut Elyx (70 Centilitre),65.00,,,SuperValu,20200810
Absolut Standard (70 Centilitre),27.85,,,SuperValu,20200810
Absolut Vodka (1 Litre),40.30,,,SuperValu,20200810
Absolut Vodka (20 Centilitre),7.99,,,SuperValu,20200810
Belvedere Vodka (70 Centilitre),57.80,,,SuperValu,20200810
Ciroc Ultra Premium Vodka (70 Centilitre),58.00,,,SuperValu,20200810
Dingle Vodka (70 Centilitre),38.00,,,SuperValu,20200810
Eristoff Original Vodka (200 Millilitre),6.00,,,SuperValu,20200810
Grey Goose Vodka (70 Centilitre),59.00,,,SuperValu,20200810
Huzzar Vodka (1 Litre),32.20,,,SuperValu,20200810
Huzzar Vodka (350 Millilitre),12.05,,,SuperValu,20200810
Huzzar Vodka (200 Millilitre),6.65,,,SuperValu,20200810
Ketel One Botanical Peach and Orange Vodka (70 Centilitre),30.00,,,SuperValu,20200810
Ketel One Vodka (70 Centilitre),40.00,,,SuperValu,20200810
Sausage tree Pure Irish Vodka (70 Centilitre),49.00,,,SuperValu,20200810
"Smirnoff Infusions Orange, Grapefruit & Bitters (50 Centilitre)",19.00,,,SuperValu,20200810
"Smirnoff Infusions Raspberry, Rhubarb and Vanilla (50 Centilitre)",19.00,,,SuperValu,20200810
Smirnoff Vodka (1 Litre),34.00,,,SuperValu,20200810
Smirnoff Vodka Red (70 Centilitre),20.00,,,SuperValu,20200810
Smirnoff Vodka Red (20 Centilitre),7.50,,,SuperValu,20200810
Black Bush (70 Centilitre),26.00,"WAS 33.00, NOW 26.00, SAVE 7.00",33.00,SuperValu,20200810
Bushmills Irish Whiskey (70 Centilitre),25.00,"WAS 28.29, NOW 25.00, SAVE 3.29",28.29,SuperValu,20200810
Dunphy's Irish Whiskey (70 Centilitre),21.00,"WAS 24.55, NOW 21.00, SAVE 3.55",24.55,SuperValu,20200810
Kilbeggan Whiskey (70 Centilitre),24.00,"WAS 27.27, NOW 24.00, SAVE 3.27",27.27,SuperValu,20200810
Powers Gold Label (200 Millilitre),9.00,"WAS 10.70, NOW 9.00, SAVE 1.70",10.70,SuperValu,20200810
Powers Old Fashioned (50 Centilitre),23.00,"WAS 30.00, NOW 23.00, SAVE 7.00",30.00,SuperValu,20200810
Tullamore Dew Whiskey (70 Centilitre),26.00,"WAS 31.00, NOW 26.00, SAVE 5.00",31.00,SuperValu,20200810
Bushmills 10 Year Old Malt Whiskey (70 Centilitre),48.00,,,SuperValu,20200810
Bushmills Gift Tube (70 Centilitre),25.00,,,SuperValu,20200810
Connemara Single Malt (70 Centilitre),42.00,,,SuperValu,20200810
Dubliner 10 Year Old Single Malt Irish Whiskey (70 Centilitre),50.00,,,SuperValu,20200810
Dubliner Blended Whiskey (70 Centilitre),30.00,,,SuperValu,20200810
Grace O'Malley Blended Irish Whiskey (70 Centilitre),35.00,,,SuperValu,20200810
Greenspot Single Pot Still Irish Whiskey (70 Centilitre),60.00,,,SuperValu,20200810
Ha'Penny Whiskey (70 Centilitre),45.99,,,SuperValu,20200810
Hyde 1916 Single Grain (70 Centilitre),48.00,,,SuperValu,20200810
Hyde Irish Whiskey Special Reserve (70 Centilitre),55.00,,,SuperValu,20200810
Hyde Single Malt Presidents Cask (70 Centilitre),55.00,,,SuperValu,20200810
Irishman Founders Reserve Whiskey (70 Centilitre),39.00,,,SuperValu,20200810
Jameson Black Barrel (70 Centilitre),53.00,,,SuperValu,20200810
Jameson Caskmates IPA (70 Centilitre),39.00,,,SuperValu,20200810
Jameson Crested (70 Centilitre),36.50,,,SuperValu,20200810
Jameson Irish Whiskey (200 Millilitre),11.80,,,SuperValu,20200810
Jameson Irish Whiskey (1 Litre),47.65,,,SuperValu,20200810
Jameson Irish Whiskey (50 Millilitre),2.95,,,SuperValu,20200810
Jameson Stout Caskmates (70 Centilitre),39.00,,,SuperValu,20200810
Jameson Triple Distilled Irish Whiskey (35 Centilitre),19.59,,,SuperValu,20200810
