Name,Price,Offer,PreviousPrice,Retailer,DateScraped
A Winter's Tale Amontillado Sherry (75 cl),12.50,"WAS 14.49, NOW 12.50, SAVE 1.99",14.49,SuperValu,20210601
Ammasso Rosso Sicilia (75 cl),15.00,"WAS 18.99, NOW 15.00, SAVE 3.99",18.99,SuperValu,20210601
Annelise Pinot Grigio (75 cl),9.00,"WAS 11.99, NOW 9.00, SAVE 2.99",11.99,SuperValu,20210601
Aresti Trisquel Series Origen Semillon (75 cl),12.00,"WAS 18.99, NOW 12.00, SAVE 6.99",18.99,SuperValu,20210601
Barone Montalto Passivento Rosso (75 cl),10.00,"WAS 13.99, NOW 10.00, SAVE 3.99",13.99,SuperValu,20210601
Budweiser Lager Cans 8 Pack (500 ml),10.00,"WAS 14.50, NOW 10.00, SAVE 4.50",14.50,SuperValu,20210601
Carling Lager Cans 8 Pack (500 ml),9.50,"WAS 10.67, NOW 9.50, SAVE 1.17",10.67,SuperValu,20210601
Carlsberg Danish Pilsner Lager Cans 12 Pack (500 ml),15.00,"WAS 19.00, NOW 15.00, SAVE 4.00",19.00,SuperValu,20210601
Carlsberg Danish Pilsner Lager Cans 8 Pack (500 ml),12.50,"WAS 14.00, NOW 12.50, SAVE 1.50",14.00,SuperValu,20210601
Carlsberg Lager Can 15 pack (500 ml),19.00,"WAS 24.00, NOW 19.00, SAVE 5.00",24.00,SuperValu,20210601
Asahi Super Dry Beer (620 ml),3.00,"WAS 3.79, NOW 3.00, SAVE 0.79",3.79,SuperValu,20210601
Franciscan Well Chieftain IPC Cans 4 Pack (330 ml),8.00,"WAS 10.00, NOW 8.00, SAVE 2.00",10.00,SuperValu,20210601
Franciscan Well Pilgrims Ale Cans 4 Pack (330 ml),8.00,"WAS 10.00, NOW 8.00, SAVE 2.00",10.00,SuperValu,20210601
Franciscan Well Rebel Red Ale Cans 4 Pack (330 ml),8.00,"WAS 10.00, NOW 8.00, SAVE 2.00",10.00,SuperValu,20210601
12 Acres Pale Ale (440 ml),3.25,,,SuperValu,20210601
Appleman's Cider Cans 8 Pack (500 ml),12.50,"WAS 13.00, NOW 12.50, SAVE 0.50",13.00,SuperValu,20210601
Bulmers Cans 8 Pack (500 ml),12.50,"WAS 14.50, NOW 12.50, SAVE 2.00",14.50,SuperValu,20210601
Bulmers Irish Cider Bottles 6 Pack (330 ml),9.00,"WAS 10.00, NOW 9.00, SAVE 1.00",10.00,SuperValu,20210601
Bulmers Irish Cider Cans 12 Pack (500 ml),15.00,"WAS 20.00, NOW 15.00, SAVE 5.00",20.00,SuperValu,20210601
Bulmers Light Irish Cider Cans 8 Pack (500 ml),12.50,"WAS 14.50, NOW 12.50, SAVE 2.00",14.50,SuperValu,20210601
Absolut Vodka (20 cl),7.00,"WAS 7.99, NOW 7.00, SAVE 0.99",7.99,SuperValu,20210601
Aperol Spritz (70 cl),17.00,"WAS 20.00, NOW 17.00, SAVE 3.00",20.00,SuperValu,20210601
Bacardi Carta Blanca Rum (1 L),27.00,"WAS 38.00, NOW 27.00, SAVE 11.00",38.00,SuperValu,20210601
Bell's Original Scotch Whisky (70 cl),20.00,"WAS 27.00, NOW 20.00, SAVE 7.00",27.00,SuperValu,20210601
Bushmills Black Bush Irish Whiskey (70 cl),26.00,"WAS 33.00, NOW 26.00, SAVE 7.00",33.00,SuperValu,20210601
Erdinger Non Alcoholic Bottles 6 Pack (330 ml),6.99,"WAS 7.99, NOW 6.99, SAVE 1.00",7.99,SuperValu,20210601
Bavaria 0.0% Beer (500 ml),1.29,,,SuperValu,20210601
Beck's Alcohol-Free Bottles 6 Pack (275 ml),4.99,,,SuperValu,20210601
Brew Dog Punk Alcohol Free IPA Cans 4 Pack (330 ml),6.00,,,SuperValu,20210601
Bulmers 0.0 Bottles 4 Pack (330 ml),5.90,,,SuperValu,20210601
Eristoff Original Vodka (70 cl),19.00,"WAS 23.20, NOW 19.00, SAVE 4.20",23.20,SuperValu,20210601
Finlandia Classic Vodka (70 cl),22.00,"WAS 27.50, NOW 22.00, SAVE 5.50",27.50,SuperValu,20210601
Huzzar Vodka (70 cl),17.00,"WAS 22.59, NOW 17.00, SAVE 5.59",22.59,SuperValu,20210601
Huzzar Vodka (1 L),27.00,"WAS 32.20, NOW 27.00, SAVE 5.20",32.20,SuperValu,20210601
Smirnoff Vodka (70 cl),18.00,"WAS 21.00, NOW 18.00, SAVE 3.00",21.00,SuperValu,20210601
Absolut Citron Vodka (70 cl),26.30,,,SuperValu,20210601
Absolut Grapefruit Vodka (70 cl),26.00,,,SuperValu,20210601
Absolut Raspberri Vodka (70 cl),26.30,,,SuperValu,20210601
Absolut Vanilla Vodka (70 cl),26.00,,,SuperValu,20210601
Absolut Vodka (1 L),40.30,,,SuperValu,20210601
Absolut Vodka (35 cl),14.60,,,SuperValu,20210601
Absolut Vodka (70 cl),21.00,,,SuperValu,20210601
Belvedere Vodka (70 cl),57.80,,,SuperValu,20210601
Fris Vodka (70 cl),22.50,,,SuperValu,20210601
Grey Goose Vodka (70 cl),59.00,,,SuperValu,20210601
Huzzar Vodka (200 ml),6.65,,,SuperValu,20210601
Smirnoff Vodka (1 L),34.00,,,SuperValu,20210601
Smirnoff Vodka (35 cl),12.50,,,SuperValu,20210601
Smirnoff Vodka Red (20 cl),7.50,,,SuperValu,20210601
Bushmills Irish Whiskey Gift Tube (70 cl),20.00,"WAS 28.50, NOW 20.00, SAVE 8.50",28.50,SuperValu,20210601
Bushmills Triple Distilled Irish Whiskey (70 cl),20.00,"WAS 28.50, NOW 20.00, SAVE 8.50",28.50,SuperValu,20210601
Jameson Triple Distilled Irish Whiskey (70 cl),25.00,"WAS 30.50, NOW 25.00, SAVE 5.50",30.50,SuperValu,20210601
Powers Gold Label Irish Whiskey (1 L),27.00,"WAS 45.00, NOW 27.00, SAVE 18.00",45.00,SuperValu,20210601
Powers Gold Label Irish Whiskey (350 ml),14.00,"WAS 17.00, NOW 14.00, SAVE 3.00",17.00,SuperValu,20210601
Tullamore D.E.W. XO Rum Cask Irish Whiskey (70 cl),28.00,"WAS 35.00, NOW 28.00, SAVE 7.00",35.00,SuperValu,20210601
West Cork DHA Chasca Single Malt Irish Whiskey (70 cl),32.00,"WAS 39.00, NOW 32.00, SAVE 7.00",39.00,SuperValu,20210601
West Cork Original Irish Whiskey (70 cl),22.00,"WAS 24.99, NOW 22.00, SAVE 2.99",24.99,SuperValu,20210601
Bushmills 10 Year Single Malt Irish Whiskey (70 cl),48.00,,,SuperValu,20210601
Connemara Single Malt Irish Whiskey (70 cl),42.00,,,SuperValu,20210601
Drumshanbo Single Pot Still Whiskey (70 cl),59.00,,,SuperValu,20210601
Dunphy's Irish Whiskey (70 cl),24.55,,,SuperValu,20210601
Glendalough Double Barrel Whiskey (70 cl),38.00,,,SuperValu,20210601
Grace O'Malley Blended Irish Whiskey (70 cl),35.00,,,SuperValu,20210601
Green Spot Single Pot Still Irish Whiskey (70 cl),60.00,,,SuperValu,20210601
Hyde 1916 Single Grain Irish Whiskey (70 cl),48.00,,,SuperValu,20210601
Hyde 1938 Irish Whiskey Special Reserve (70 cl),55.00,,,SuperValu,20210601
Jameson Black Barrel Irish Whiskey (70 cl),53.00,,,SuperValu,20210601
Jameson Caskmates Irish Whiskey (70 cl),39.00,,,SuperValu,20210601
Jameson Cold Brew Irish Whiskey (70 cl),30.50,,,SuperValu,20210601
Jameson Crested Irish Whiskey (70 cl),36.50,,,SuperValu,20210601
Jameson IPA Edition Irish Whiskey (70 cl),39.00,,,SuperValu,20210601
Jameson Irish Whiskey (200 ml),11.80,,,SuperValu,20210601
Jameson Triple Distiled Irish Whiskey (1 L),47.65,,,SuperValu,20210601
Jameson Triple Distilled Irish Whiskey (35 cl),19.59,,,SuperValu,20210601
Kilbeggan Irish Whiskey (70 cl),27.27,,,SuperValu,20210601
Method & Madness Single Grain Whiskey (70 cl),50.00,,,SuperValu,20210601
Midleton Barry Crockett Single Pot Still Whiskey (70 cl),249.99,,,SuperValu,20210601
Paddy Irish Whiskey (1 L),42.50,,,SuperValu,20210601
Paddy Irish Whiskey (200 ml),11.00,,,SuperValu,20210601
Paddy's Irish Whiskey (70 cl),28.50,,,SuperValu,20210601
Powers Classic Cocktail The Old Fashioned (50 cl),30.00,,,SuperValu,20210601
Powers Gold Label Irish Whiskey (70 cl),29.79,,,SuperValu,20210601
Powers Gold Label Irish Whiskey (200 ml),10.70,,,SuperValu,20210601
Powers Three Swallow Single Pot Still Irish Whiskey (70 cl),46.00,,,SuperValu,20210601
Proclamation Blended Irish Whiskey (70 cl),35.00,,,SuperValu,20210601
Red Earl Irish Whiskey (70 cl),35.00,,,SuperValu,20210601
Redbreast 15 Year Old Irish Whiskey (70 ml),100.00,,,SuperValu,20210601
RedBrest 12 Year Old Irish Whiskey (70 cl),65.00,,,SuperValu,20210601
Roe & Co Irish Whiskey (70 cl),45.00,,,SuperValu,20210601
Slane Irish Whiskey (70 cl),33.00,,,SuperValu,20210601
Teeling Irish Whiskey (70 cl),38.00,,,SuperValu,20210601
Teeling Small Batch Irish Whiskey Gift Tin (70 cl),38.00,,,SuperValu,20210601
The Irishman Founder's Reserve Whiskey (70 cl),39.00,,,SuperValu,20210601
The Sexton Single Malt Irish Whiskey (70 cl),38.00,,,SuperValu,20210601
Tullamore Dew Irish Whiskey (70 cl),31.00,,,SuperValu,20210601
