Name,Price,Offer,PreviousPrice,Retailer,DateScraped
A Winter's Tale Amontillado Sherry (75 cl),12.50,"WAS 14.49, NOW 12.50, SAVE 1.99",14.49,SuperValu,20210525
Ammasso Rosso Sicilia (75 cl),15.00,"WAS 18.99, NOW 15.00, SAVE 3.99",18.99,SuperValu,20210525
Annelise Pinot Grigio (75 cl),9.00,"WAS 11.99, NOW 9.00, SAVE 2.99",11.99,SuperValu,20210525
Aresti Trisquel Series Origen Semillon (75 cl),12.00,"WAS 18.99, NOW 12.00, SAVE 6.99",18.99,SuperValu,20210525
Barone Montalto Passivento Rosso (75 cl),10.00,"WAS 13.99, NOW 10.00, SAVE 3.99",13.99,SuperValu,20210525
Carling Lager Cans 8 Pack (500 ml),9.50,"WAS 10.67, NOW 9.50, SAVE 1.17",10.67,SuperValu,20210525
Carlsberg Danish Pilsner Lager Cans 8 Pack (500 ml),12.50,"WAS 14.00, NOW 12.50, SAVE 1.50",14.00,SuperValu,20210525
Guinness Draught Stout Cans 8 Pack (500 ml),12.50,"WAS 14.50, NOW 12.50, SAVE 2.00",14.50,SuperValu,20210525
Hop House 13 Lager Cans 8 Pack (500 ml),12.50,"WAS 14.00, NOW 12.50, SAVE 1.50",14.00,SuperValu,20210525
Hufi Beer Cans 4 Pack (500 ml),7.00,"WAS 7.50, NOW 7.00, SAVE 0.50",7.50,SuperValu,20210525
Asahi Super Dry Beer (620 ml),3.00,"WAS 3.79, NOW 3.00, SAVE 0.79",3.79,SuperValu,20210525
Franciscan Well Chieftain IPC Cans 4 Pack (330 ml),8.00,"WAS 10.00, NOW 8.00, SAVE 2.00",10.00,SuperValu,20210525
Franciscan Well Pilgrims Ale Cans 4 Pack (330 ml),8.00,"WAS 10.00, NOW 8.00, SAVE 2.00",10.00,SuperValu,20210525
Franciscan Well Rebel Red Ale Cans 4 Pack (330 ml),8.00,"WAS 10.00, NOW 8.00, SAVE 2.00",10.00,SuperValu,20210525
12 Acres Pale Ale (440 ml),3.25,,,SuperValu,20210525
Appleman's Cider Cans 8 Pack (500 ml),12.50,"WAS 13.00, NOW 12.50, SAVE 0.50",13.00,SuperValu,20210525
Bulmers Cans 8 Pack (500 ml),12.50,"WAS 14.50, NOW 12.50, SAVE 2.00",14.50,SuperValu,20210525
Bulmers Irish Cider Bottles 6 Pack (330 ml),9.00,"WAS 10.00, NOW 9.00, SAVE 1.00",10.00,SuperValu,20210525
Bulmers Light Irish Cider Cans 8 Pack (500 ml),12.50,"WAS 14.50, NOW 12.50, SAVE 2.00",14.50,SuperValu,20210525
Bulmers Original Irish Cider Bottle (1 L),5.00,"WAS 5.50, NOW 5.00, SAVE 0.50",5.50,SuperValu,20210525
Absolut Vodka (70 cl),21.00,"WAS 27.85, NOW 21.00, SAVE 6.85",27.85,SuperValu,20210525
Absolut Vodka (20 cl),7.00,"WAS 7.99, NOW 7.00, SAVE 0.99",7.99,SuperValu,20210525
Aperol Spritz (70 cl),17.00,"WAS 20.00, NOW 17.00, SAVE 3.00",20.00,SuperValu,20210525
Bacardi Carta Blanca Rum (70 cl),20.00,"WAS 26.49, NOW 20.00, SAVE 6.49",26.49,SuperValu,20210525
Bell's Original Scotch Whisky (70 cl),22.00,"WAS 27.00, NOW 22.00, SAVE 5.00",27.00,SuperValu,20210525
Erdinger Non Alcoholic Bottles 6 Pack (330 ml),6.99,"WAS 7.99, NOW 6.99, SAVE 1.00",7.99,SuperValu,20210525
Bavaria 0.0% Beer (500 ml),1.29,,,SuperValu,20210525
Beck's Alcohol-Free Bottles 6 Pack (275 ml),4.99,,,SuperValu,20210525
Brew Dog Punk Alcohol Free IPA Cans 4 Pack (330 ml),6.00,,,SuperValu,20210525
Bulmers 0.0 Bottles 4 Pack (330 ml),5.90,,,SuperValu,20210525
Eristoff Original Vodka (70 cl),19.00,"WAS 23.20, NOW 19.00, SAVE 4.20",23.20,SuperValu,20210525
Finlandia Classic Vodka (70 cl),22.00,"WAS 27.50, NOW 22.00, SAVE 5.50",27.50,SuperValu,20210525
Huzzar Vodka (70 cl),20.00,"WAS 22.59, NOW 20.00, SAVE 2.59",22.59,SuperValu,20210525
