Name,Price,Offer,PreviousPrice,Retailer,DateScraped
Abellio Albarino (75 cl),9.84,"WAS 13.76, NOW 9.84, SAVE 3.92",13.76,SuperValu,20201006
Albert Glas Pinot Noir Qba Brown Label (75 cl),11.80,,,SuperValu,20201006
Albert Glas Riesling Qba Brown Label (75 cl),11.80,,,SuperValu,20201006
Apothic Red (75 cl),11.80,,,SuperValu,20201006
Aresti Estate Selection Cabernet Sauvignon (75 cl),7.87,"WAS 10.81, NOW 7.87, SAVE 2.94",10.81,SuperValu,20201006
Budweiser Can (500 Millilitre),2.45,,,SuperValu,20201006
Carling Can (500 Millilitre),1.62,,,SuperValu,20201006
Carlsberg 0.0% 4 Pack (330 Millilitre),4.92,"WAS 6.89, NOW 4.92, SAVE 1.97",6.89,SuperValu,20201006
Carlsberg Lager Can (500 Millilitre),2.35,,,SuperValu,20201006
Coors Light Cans 8 Pack (500 Millilitre),12.30,"WAS 14.26, NOW 12.30, SAVE 1.96",14.26,SuperValu,20201006
12 Acres Single Malt Lager (500 Millilitre),3.24,,,SuperValu,20201006
8D Citra Single Hop Ipa (440 Millilitre),3.64,,,SuperValu,20201006
8d Howling Gale Irish Pale Ale (440 Millilitre),3.44,,,SuperValu,20201006
8d Seisiun Ipa (440 Millilitre),3.44,,,SuperValu,20201006
9 White Deer Brewery Stag Saor Kolsch Style (500 Millilitre),3.53,,,SuperValu,20201006
Bulmers Cans 8 Pack (500 Millilitre),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20201006
Bulmers Light 8 Pack Cans (500 Millilitre),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20201006
Druids Celtic Cider Can 8 Pack (500 Millilitre),10.47,"WAS 12.79, NOW 10.47, SAVE 2.32",12.79,SuperValu,20201006
Kopparberg Apple Rose Bottle (500 Millilitre),3.39,,,SuperValu,20201006
Kopparberg Mixed Fruit 4% Bottle (500 Millilitre),3.39,,,SuperValu,20201006
Bacardi And Cola Can (250 Millilitre),2.56,,,SuperValu,20201006
