Name,Price,Offer,PreviousPrice,Retailer,DateScraped
Abellio Albarino (75 Centiliter),12.00,,,SuperValu,20190312
Aresti Estate Selection Cabernet Sauvignon (75 Centiliter),7.00,"WAS 10.99, NOW 7.00, SAVE 3.99",10.99,SuperValu,20190312
Aresti Estate Selection Chardonnay (75 Centiliter),7.00,"WAS 10.99, NOW 7.00, SAVE 3.99",10.99,SuperValu,20190312
Aresti Estate Selection Merlot (75 Centiliter),7.00,"WAS 10.99, NOW 7.00, SAVE 3.99",10.99,SuperValu,20190312
Aresti Estate Selection Sauvignon Blanc (75 Centiliter),7.00,"WAS 10.99, NOW 7.00, SAVE 3.99",10.99,SuperValu,20190312
Beamish Draught Stout (500 Millilitre),2.02,,,SuperValu,20190312
Budweiser Can (500 Millilitre),2.39,,,SuperValu,20190312
Budweiser Can 12 Pack (500 Millilitre),15.00,"WAS 18.00, NOW 15.00, SAVE 3.00",18.00,SuperValu,20190312
Carling Can (500 Millilitre),1.59,,,SuperValu,20190312
Carlsberg Can (500 Millilitre),2.29,,,SuperValu,20190312
9 White Deer Brewery Stag Saor Kolsch Style (500 Millilitre),3.59,,,SuperValu,20190312
Blacks 1601 Lager (500 Millilitre),3.29,,,SuperValu,20190312
Blacks Kinsales Pale Ale (500 Millilitre),3.39,,,SuperValu,20190312
Blacks Marching Powder IPA (500 Millilitre),3.29,,,SuperValu,20190312
Brewdog Punk Ipa Can (330 Millilitre),2.77,,,SuperValu,20190312
Bulmers Berry Can (500 Millilitre),2.49,,,SuperValu,20190312
Bulmers Cans 8 Pack (500 Millilitre),12.00,"WAS 13.50, NOW 12.00, SAVE 1.50",13.50,SuperValu,20190312
Bulmers Juicy Pear Cider Can (500 Millilitre),2.49,,,SuperValu,20190312
Bulmers Light 8 Pack Cans (500 Millilitre),12.00,"WAS 13.50, NOW 12.00, SAVE 1.50",13.50,SuperValu,20190312
Bulmers Light Can (500 Millilitre),2.20,,,SuperValu,20190312
Absolut Mandrin (20 Centilitre),7.50,"WAS 8.06, NOW 7.50, SAVE 0.56",8.06,SuperValu,20190312
Absolut Vodka (1 Litre),31.00,"WAS 40.30, NOW 31.00, SAVE 9.30",40.30,SuperValu,20190312
Absolut Vodka (20 Centilitre),7.00,"WAS 7.99, NOW 7.00, SAVE 0.99",7.99,SuperValu,20190312
Bacardi Carta Blanca (1 Litre),29.00,"WAS 38.00, NOW 29.00, SAVE 9.00",38.00,SuperValu,20190312
Bacardi Superior (70 Centiliter),21.00,"WAS 26.49, NOW 21.00, SAVE 5.49",26.49,SuperValu,20190312
Huzzar Vodka (1 Litre),26.00,"WAS 32.00, NOW 26.00, SAVE 6.00",32.00,SuperValu,20190312
Huzzar Vodka (70 Centiliter),19.00,"WAS 22.48, NOW 19.00, SAVE 3.48",22.48,SuperValu,20190312
Smirnoff Vodka Red (70 Centilitre),20.00,"WAS 25.00, NOW 20.00, SAVE 5.00",25.00,SuperValu,20190312
Absolut Blue Vodka (70 Centiliter),27.85,,,SuperValu,20190312
Absolut Citron (70 Centilitre),26.30,,,SuperValu,20190312
