Name,Price,Offer,PreviousPrice,Retailer,DateScraped
A Winter's Tale Amontillado Sherry (75 Centiliter),12.50,"WAS 14.49, NOW 12.50, SAVE 1.99",14.49,SuperValu,20190620
Abellio Albarino (75 Centiliter),10.00,"WAS 14.99, NOW 10.00, SAVE 4.99",14.99,SuperValu,20190620
Alterra Special Reserve Cabernet Sauvignon (75 Centiliter),7.99,"WAS 15.99, NOW 7.99, SAVE 8.00",15.99,SuperValu,20190620
Alterra Special Reserve Chardonnay (75 Centiliter),7.99,"WAS 15.99, NOW 7.99, SAVE 8.00",15.99,SuperValu,20190620
Barossa Valley Estate Grenache Shiraz Mourvedre (75 Centiliter),13.00,"WAS 16.99, NOW 13.00, SAVE 3.99",16.99,SuperValu,20190620
Beamish Draught Stout (500 Millilitre),2.02,,,SuperValu,20190620
Birra Moretti 4 Pack Bottle (330 Millilitre),7.00,"WAS 7.50, NOW 7.00, SAVE 0.50",7.50,SuperValu,20190620
Budweiser Bottle 20 Pack (300 Millilitre),14.00,"WAS 18.00, NOW 14.00, SAVE 4.00",18.00,SuperValu,20190620
Budweiser Can 12 Pack (500 Millilitre),12.00,"WAS 18.00, NOW 12.00, SAVE 6.00",18.00,SuperValu,20190620
Budweiser Cans 8 Pack (500 Millilitre),10.00,"WAS 12.00, NOW 10.00, SAVE 2.00",12.00,SuperValu,20190620
9 White Deer Brewery Stag Saor Kolsch Style (500 Millilitre),3.59,,,SuperValu,20190620
Blacks 1601 Lager (500 Millilitre),3.29,,,SuperValu,20190620
Blacks Kinsales Pale Ale (500 Millilitre),3.39,,,SuperValu,20190620
Blacks Marching Powder IPA (500 Millilitre),3.29,,,SuperValu,20190620
Brewdog Punk Ipa Can (330 Millilitre),2.77,,,SuperValu,20190620
Bulmers Bottle's 20 Pack (300 Millilitre),18.00,,,SuperValu,20190620
Bulmers Can 12 Pack (500 Millilitre),12.00,"WAS 18.00, NOW 12.00, SAVE 6.00",18.00,SuperValu,20190620
Druids Celtic Cider Can 8 Pack (500 Millilitre),11.00,"WAS 13.00, NOW 11.00, SAVE 2.00",13.00,SuperValu,20190620
Kopparberg Mixed Fruit Cider Can (500 Millilitre),3.69,,,SuperValu,20190620
Stonehouse Cider Can (500 Millilitre),1.64,,,SuperValu,20190620
Absolut Citron (70 Centiliter),20.50,"WAS 26.30, NOW 20.50, SAVE 5.80",26.30,SuperValu,20190620
Absolut Raspberri (70 Centiliter),20.50,"WAS 26.30, NOW 20.50, SAVE 5.80",26.30,SuperValu,20190620
Absolut Vodka (35 Centiliter),11.50,"WAS 14.60, NOW 11.50, SAVE 3.10",14.60,SuperValu,20190620
Bacardi Carta Blanca (1 Litre),32.00,"WAS 38.00, NOW 32.00, SAVE 6.00",38.00,SuperValu,20190620
Bacardi Superior (70 Centiliter),21.00,"WAS 26.49, NOW 21.00, SAVE 5.49",26.49,SuperValu,20190620
Ciroc Ultra Premium Vodka (70 Centilitre),40.00,"WAS 58.00, NOW 40.00, SAVE 18.00",58.00,SuperValu,20190620
Eristoff Original Vodka (70 Centiliter),19.00,"WAS 23.20, NOW 19.00, SAVE 4.20",23.20,SuperValu,20190620
Finlandia Classic Vodka (70 Centiliter),22.00,"WAS 27.50, NOW 22.00, SAVE 5.50",27.50,SuperValu,20190620
Huzzar Vodka (1 Litre),27.00,"WAS 32.20, NOW 27.00, SAVE 5.20",32.20,SuperValu,20190620
Huzzar Vodka (70 Centiliter),19.00,"WAS 22.59, NOW 19.00, SAVE 3.59",22.59,SuperValu,20190620
Ketel One Vodka (70 Centiliter),30.00,"WAS 40.00, NOW 30.00, SAVE 10.00",40.00,SuperValu,20190620
Smirnoff Vodka Red (70 Centiliter),20.00,"WAS 25.00, NOW 20.00, SAVE 5.00",25.00,SuperValu,20190620
Wyborowa (70 Centilitre),20.50,"WAS 25.75, NOW 20.50, SAVE 5.25",25.75,SuperValu,20190620
Absolut Blue Vodka (70 Centiliter),27.85,,,SuperValu,20190620
Absolut Vodka (1 Litre),40.30,,,SuperValu,20190620
Belvedere Vodka (70 Centiliter),57.80,,,SuperValu,20190620
Dingle Vodka (70 Centilitre),38.00,,,SuperValu,20190620
Grey Goose Vodka (70 Centilitre),58.90,,,SuperValu,20190620
Huzzar Vodka (350 Millilitre),12.05,,,SuperValu,20190620
Sausage tree Pure Irish Vodka (70 Centiliter),49.00,,,SuperValu,20190620
Smirnoff Gold Liquer (70 Centiliter),31.90,,,SuperValu,20190620
"Smirnoff Infusions Orange, Grapefruit Bitters (50 Centiliter)",19.00,,,SuperValu,20190620
Smirnoff Vodka (1 Litre),33.00,,,SuperValu,20190620
Smirnoff Vodka Red (20 Centilitre),7.00,,,SuperValu,20190620
Black Bush (70 Centiliter),26.00,"WAS 32.40, NOW 26.00, SAVE 6.40",32.40,SuperValu,20190620
Bushmills 10 Year Old Malt Whiskey (70 Centilitre),40.00,"WAS 47.25, NOW 40.00, SAVE 7.25",47.25,SuperValu,20190620
Bushmills Gift Tube (70 Centiliter),23.00,"WAS 28.29, NOW 23.00, SAVE 5.29",28.29,SuperValu,20190620
Bushmills Irish Whiskey (70 Centiliter),23.00,"WAS 28.29, NOW 23.00, SAVE 5.29",28.29,SuperValu,20190620
Jameson Triple Distilled Irish Whiskey (35 Centilitre),16.00,"WAS 19.59, NOW 16.00, SAVE 3.59",19.59,SuperValu,20190620
Paddy Irish Whiskey (1 Litre),28.00,"WAS 42.00, NOW 28.00, SAVE 14.00",42.00,SuperValu,20190620
Powers Gold Label (200 Millilitre),9.00,"WAS 10.70, NOW 9.00, SAVE 1.70",10.70,SuperValu,20190620
Powers Irish Whiskey Gold Label (70 Centiliter),25.00,"WAS 29.79, NOW 25.00, SAVE 4.79",29.79,SuperValu,20190620
Roe & Co Irish Whiskey (70 Centiliter),35.00,"WAS 45.00, NOW 35.00, SAVE 10.00",45.00,SuperValu,20190620
Single Pot Still Mixed 4 Pack 50ml (5 Centiliter),30.00,"WAS 35.50, NOW 30.00, SAVE 5.50",35.50,SuperValu,20190620
West Cork 10 Year Old Single Malt Whiskey (70 Centiliter),35.00,"WAS 38.00, NOW 35.00, SAVE 3.00",38.00,SuperValu,20190620
Bushmills Red Bush (70 Centiliter),29.99,,,SuperValu,20190620
Dubliner 10 Year Old Single Malt Irish Whiskey (70 Centiliter),50.00,,,SuperValu,20190620
Dunphy's Irish Whiskey (70 Centiliter),24.55,,,SuperValu,20190620
Glendalough Double Barrel Whiskey (70 Centilitre),34.99,,,SuperValu,20190620
Greenspot Single Pot Still Irish Whiskey (70 Centiliter),60.00,,,SuperValu,20190620
Hyde 1916 Single Grain (70 Centiliter),48.00,,,SuperValu,20190620
Hyde Irish Whiskey Special Reserve (70 Centilitre),55.00,,,SuperValu,20190620
Jack Ryan Irish Single Malt 46% (70 Centilitre),69.99,,,SuperValu,20190620
Jameson Baby (71 Millilitre),4.70,,,SuperValu,20190620
Jameson Black Barrel (70 Centiliter),53.00,,,SuperValu,20190620
Jameson Caskmates IPA (70 Centiliter),39.00,,,SuperValu,20190620
Jameson Cooper's Croze (70 Centilitre),69.99,,,SuperValu,20190620
Jameson Crested (70 Centiliter),36.50,,,SuperValu,20190620
Jameson Distiller's Safe (70 Centiliter),69.99,,,SuperValu,20190620
Jameson Irish Whiskey (200 Millilitre),11.80,,,SuperValu,20190620
Jameson Irish Whiskey (1 Litre),47.65,,,SuperValu,20190620
Jameson Stout Caskmates (70 Centiliter),39.00,,,SuperValu,20190620
Jameson Triple Distilled Irish Whiskey (70 Centiliter),30.49,,,SuperValu,20190620
Method & Madness Single Grain (70 Centiliter),50.00,,,SuperValu,20190620
Midleton Barry Crockett Single Pot (70 Centiliter),250.00,,,SuperValu,20190620
Midleton Very Rare Whiskey (70 Centiliter),180.00,,,SuperValu,20190620
Paddy Irish Whiskey (350 Millilitre),15.99,,,SuperValu,20190620
Paddy Irish Whiskey (200 Millilitre),10.77,,,SuperValu,20190620
Paddy Triple Distilled Irish Whiskey (70 Centiliter),27.85,,,SuperValu,20190620
Pearce 7 Year Old Whiskey (1 70 CL),44.99,,,SuperValu,20190620
Pearse 5 Year Old Blended Whiskey (70 70 CL),39.99,,,SuperValu,20190620
Pearse 5 Year Old Single Malt (70 70 CL),80.00,,,SuperValu,20190620
Powers 3 Swallow Release (70 Centiliter),46.00,,,SuperValu,20190620
Powers Gold Label (350 Millilitre),17.00,,,SuperValu,20190620
Powers Gold Label (1 Litre),45.00,,,SuperValu,20190620
Powers Johns Lane (70 Centiliter),69.50,,,SuperValu,20190620
Proper No. Twelve (70 Centiliter),33.00,,,SuperValu,20190620
Redbreast 15 Year Old Whiskey (70 Millilitre),101.50,,,SuperValu,20190620
RedBrest Whiskey 12 Year Old (70 Centiliter),66.00,,,SuperValu,20190620
Slane Irish Whiskey (70 Centiliter),33.00,,,SuperValu,20190620
Teeling Whiskey (70 Centiliter),37.99,,,SuperValu,20190620
TEELING WHISKEY SINGLE MALT (70 Centiliter),54.99,,,SuperValu,20190620
Tullamore Dew Whiskey (70 Centiliter),31.13,,,SuperValu,20190620
West Cork Original Irish Whiskey (70 Centiliter),24.99,,,SuperValu,20190620
Writers Tears Copper Pot Whiskey (70 Centiliter),44.99,,,SuperValu,20190620
Yellow Spot 12 Year Old Single Pot Still (70 Centiliter),80.00,,,SuperValu,20190620
Bulleit Bourbon (70 Centiliter),35.00,"WAS 43.00, NOW 35.00, SAVE 8.00",43.00,SuperValu,20190620
Jack Daniels 40% (70 Centiliter),25.00,"WAS 34.75, NOW 25.00, SAVE 9.75",34.75,SuperValu,20190620
Jack Daniels Tennessee Honey (70 Centiliter),25.00,"WAS 34.75, NOW 25.00, SAVE 9.75",34.75,SuperValu,20190620
Buffalo Trace (70 70 CL),37.00,,,SuperValu,20190620
Canadian Club Whiskey (70 Centiliter),34.99,,,SuperValu,20190620
Jack Daniels 40% (200 Millilitre),12.00,,,SuperValu,20190620
Jim Beam (70 Centiliter),28.99,,,SuperValu,20190620
Bell's Original Scotch Whisky (70 Centiliter),20.00,"WAS 27.00, NOW 20.00, SAVE 7.00",27.00,SuperValu,20190620
Cardhu Whiskey (70 Centiliter),35.00,"WAS 43.99, NOW 35.00, SAVE 8.99",43.99,SuperValu,20190620
Glenlivet Founders Reserve (70 Centilitre),38.00,"WAS 47.00, NOW 38.00, SAVE 9.00",47.00,SuperValu,20190620
Chivas Regal 18 Year Old (70 Centiliter),81.50,,,SuperValu,20190620
Famous Grouse Scotch Whiskey (70 Centilitre),29.69,,,SuperValu,20190620
Glenmorangie 10 Year Old (70 Centilitre),53.50,,,SuperValu,20190620
Grants Scotch Whiskey (70 Centilitre),30.00,,,SuperValu,20190620
Johnnie Walker Red (70 Centiliter),32.45,,,SuperValu,20190620
Talisker 10 Year Old Whiskey (70 Centiliter),52.59,,,SuperValu,20190620
Teachers Scotch (1 Litre),37.99,,,SuperValu,20190620
Teachers Scotch Whiskey (70 Centiliter),25.45,,,SuperValu,20190620
Teachers Scotch Whisky (20 Centiliter),8.45,,,SuperValu,20190620
Courvoisier Very Special Cognac (70 Centilitre),36.85,,,SuperValu,20190620
Hennessy Cognac (200 Millilitre),13.15,,,SuperValu,20190620
Hennessy Fine De Cognac (70 Centiliter),49.50,,,SuperValu,20190620
Hennessy Very Special (1 Litre),52.95,,,SuperValu,20190620
Hennessy Very Special Brandy (350 Millilitre),21.85,,,SuperValu,20190620
Hennessy Very Special Old Pale (70 Centilitre),61.50,,,SuperValu,20190620
Martell VS Fine Cognac (70 Centiliter),36.35,,,SuperValu,20190620
Baileys Irish Cream (1 Litre),29.89,,,SuperValu,20190620
Baileys Strawberries & Cream (70 Centiliter),20.00,,,SuperValu,20190620
Baileys The Original Irish Cream Gift Box (70 Centiliter),23.00,,,SuperValu,20190620
Coole Swan Superior Irish Cream Liqueur (70 Centiliter),23.00,,,SuperValu,20190620
Cremor Irish Cream Gingerbread (70 Centiliter),19.99,,,SuperValu,20190620
Five Farms Irish Cream (70 Centiliter),34.95,,,SuperValu,20190620
