Name,Price,Offer,PreviousPrice,Retailer,DateScraped
Abellio Albarino (75 cl),10.00,"WAS 13.76, NOW 10.00, SAVE 3.76",13.76,SuperValu,20210216
Armas de Guerra Godello (75 cl),8.00,"WAS 13.76, NOW 8.00, SAVE 5.76",13.76,SuperValu,20210216
Barcino Cava Brut (75 cl),12.99,"WAS 25.57, NOW 12.99, SAVE 12.58",25.57,SuperValu,20210216
Blossom Hill Crisp And Fruity White (75 cl),8.50,"WAS 9.83, NOW 8.50, SAVE 1.33",9.83,SuperValu,20210216
Blossom Hill Soft & Fruity Red (75 cl),8.50,"WAS 9.83, NOW 8.50, SAVE 1.33",9.83,SuperValu,20210216
Budweiser Lager Cans 8 Pack (500 ml),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20210216
Carlsberg Danish Pilsner Bottles 20 Pack (300 ml),16.00,"WAS 17.71, NOW 16.00, SAVE 1.71",17.71,SuperValu,20210216
Carlsberg Danish Pilsner Lager Cans 8 Pack (500 ml),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20210216
Guinness Draught Stout Cans 8 Pack (500 ml),12.30,"WAS 14.26, NOW 12.30, SAVE 1.96",14.26,SuperValu,20210216
Heineken Lager Bottles 20 Pack (330 ml),20.00,"WAS 23.61, NOW 20.00, SAVE 3.61",23.61,SuperValu,20210216
Asahi Super Dry Beer 4 Pack (330 ml),7.00,"WAS 7.87, NOW 7.00, SAVE 0.87",7.87,SuperValu,20210216
Erdinger Variety Glass Pack (500 ml),15.00,"WAS 15.74, NOW 15.00, SAVE 0.74",15.74,SuperValu,20210216
Franciscan Well Chieftain IPC Cans 4 Pack (330 ml),8.00,"WAS 9.84, NOW 8.00, SAVE 1.84",9.84,SuperValu,20210216
Franciscan Well Pilgrims Ale Cans 4 Pack (330 ml),8.00,"WAS 9.84, NOW 8.00, SAVE 1.84",9.84,SuperValu,20210216
Franciscan Well Rebel Red Ale Cans 4 Pack (330 ml),8.00,"WAS 9.84, NOW 8.00, SAVE 1.84",9.84,SuperValu,20210216
Druids Celtic Cider Cans 8 Pack (500 ml),11.00,"WAS 12.79, NOW 11.00, SAVE 1.79",12.79,SuperValu,20210216
Kopparberg Rose Apple Cider (500 ml),3.00,"WAS 3.39, NOW 3.00, SAVE 0.39",3.39,SuperValu,20210216
Kopparberg Strawberry & Lime Cider (500 ml),3.00,"WAS 3.39, NOW 3.00, SAVE 0.39",3.39,SuperValu,20210216
Orchard Thieves Apple Cider Cans 8 Pack (500 ml),12.30,"WAS 13.28, NOW 12.30, SAVE 0.98",13.28,SuperValu,20210216
