Name,Price,Offer,PreviousPrice,Retailer,DateScraped
Abellio Albarino (75 cl),9.84,"WAS 13.76, NOW 9.84, SAVE 3.92",13.76,SuperValu,20200929
Albert Glas Pinot Noir Qba Brown Label (75 cl),11.80,,,SuperValu,20200929
Albert Glas Riesling Qba Brown Label (75 cl),11.80,,,SuperValu,20200929
Apothic Red (75 cl),11.80,,,SuperValu,20200929
Aresti Bellavista Merlot 75cl (75 cl),7.87,"WAS 12.78, NOW 7.87, SAVE 4.91",12.78,SuperValu,20200929
Budweiser Can (500 Millilitre),2.45,,,SuperValu,20200929
Carling Can (500 Millilitre),1.62,,,SuperValu,20200929
Carlsberg 0.0% 4 Pack (330 Millilitre),4.92,"WAS 6.89, NOW 4.92, SAVE 1.97",6.89,SuperValu,20200929
Carlsberg Lager Can (500 Millilitre),2.35,,,SuperValu,20200929
Corona Bottle (330 Millilitre),12.79,"WAS 15.74, NOW 12.79, SAVE 2.95",15.74,SuperValu,20200929
12 Acres Single Malt Lager (500 Millilitre),3.24,,,SuperValu,20200929
8D Citra Single Hop Ipa (440 Millilitre),3.64,,,SuperValu,20200929
8d Howling Gale Irish Pale Ale (440 Millilitre),3.44,,,SuperValu,20200929
8d Seisiun Ipa (440 Millilitre),3.44,,,SuperValu,20200929
9 White Deer Brewery Stag Saor Kolsch Style (500 Millilitre),3.53,,,SuperValu,20200929
Bulmers Cans 8 Pack (500 Millilitre),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20200929
Bulmers Light 8 Pack Cans (500 Millilitre),12.30,"WAS 13.77, NOW 12.30, SAVE 1.47",13.77,SuperValu,20200929
Druids Celtic Cider Can 8 Pack (500 Millilitre),10.47,"WAS 12.79, NOW 10.47, SAVE 2.32",12.79,SuperValu,20200929
Kopparberg Apple Rose Bottle (500 Millilitre),3.39,,,SuperValu,20200929
Kopparberg Mixed Fruit 4% Bottle (500 Millilitre),3.39,,,SuperValu,20200929
Bacardi And Cola Can (250 Millilitre),2.56,,,SuperValu,20200929
Bacardi And Mojito (250 Millilitre),2.56,,,SuperValu,20200929
Bell's Original Scotch Whisky (70 cl),21.64,"WAS 26.56, NOW 21.64, SAVE 4.92",26.56,SuperValu,20200929
Bushmills Gift Tube (70 cl),19.67,"WAS 27.83, NOW 19.67, SAVE 8.16",27.83,SuperValu,20200929
Bushmills Irish Whiskey (70 cl),19.67,"WAS 27.83, NOW 19.67, SAVE 8.16",27.83,SuperValu,20200929
Dingle Vodka (70 cl),31.48,"WAS 37.38, NOW 31.48, SAVE 5.90",37.38,SuperValu,20200929
Eristoff Original Vodka (70 cl),18.69,"WAS 22.82, NOW 18.69, SAVE 4.13",22.82,SuperValu,20200929
Finlandia Classic Vodka (70 cl),21.64,"WAS 27.05, NOW 21.64, SAVE 5.41",27.05,SuperValu,20200929
Huzzar Vodka (70 cl),19.67,"WAS 22.22, NOW 19.67, SAVE 2.55",22.22,SuperValu,20200929
Ketel One Botanical Peach and Orange Vodka (70 cl),24.59,"WAS 29.51, NOW 24.59, SAVE 4.92",29.51,SuperValu,20200929
Smirnoff Vodka Red (70 cl),16.72,"WAS 25.58, NOW 16.72, SAVE 8.86",25.58,SuperValu,20200929
Absolut Citron (70 cl),25.87,,,SuperValu,20200929
Absolut Elyx (70 cl),63.94,,,SuperValu,20200929
Absolut Grapefruit (70 cl),25.58,,,SuperValu,20200929
Absolut Raspberri (70 cl),25.87,,,SuperValu,20200929
Absolut Standard (70 cl),27.40,,,SuperValu,20200929
Absolut Vanilla (70 cl),25.58,,,SuperValu,20200929
Absolut Vodka (20 cl),7.86,,,SuperValu,20200929
Absolut Vodka (1 Litre),39.64,,,SuperValu,20200929
Absolut Vodka (35 cl),14.36,,,SuperValu,20200929
Grey Goose Vodka (70 cl),58.04,,,SuperValu,20200929
Huzzar Vodka (1 Litre),31.68,,,SuperValu,20200929
Huzzar Vodka (200 Millilitre),6.54,,,SuperValu,20200929
Smirnoff 20cl Pmp 7.50 (20 Millilitre),7.38,,,SuperValu,20200929
Smirnoff Vodka (1 Litre),33.45,,,SuperValu,20200929
Dunphy's Irish Whiskey (70 cl),20.66,"WAS 24.15, NOW 20.66, SAVE 3.49",24.15,SuperValu,20200929
Jameson Black Barrel (70 cl),39.35,"WAS 52.14, NOW 39.35, SAVE 12.79",52.14,SuperValu,20200929
Jameson Caskmates IPA (70 cl),27.54,"WAS 38.37, NOW 27.54, SAVE 10.83",38.37,SuperValu,20200929
Jameson Crested (70 cl),29.51,"WAS 35.91, NOW 29.51, SAVE 6.40",35.91,SuperValu,20200929
Jameson Stout Caskmates (70 cl),27.54,"WAS 38.37, NOW 27.54, SAVE 10.83",38.37,SuperValu,20200929
Method & Madness Single Grain (70 cl),44.27,"WAS 49.19, NOW 44.27, SAVE 4.92",49.19,SuperValu,20200929
Powers 3 Swallow Release (70 cl),32.46,"WAS 45.25, NOW 32.46, SAVE 12.79",45.25,SuperValu,20200929
Powers Gold Label (350 Millilitre),13.77,"WAS 16.72, NOW 13.77, SAVE 2.95",16.72,SuperValu,20200929
Powers Irish Whiskey Gold Label (70 cl),24.59,"WAS 29.31, NOW 24.59, SAVE 4.72",29.31,SuperValu,20200929
Powers Old Fashioned (50 cl),22.63,"WAS 29.51, NOW 22.63, SAVE 6.88",29.51,SuperValu,20200929
Proclamation Blended Irish Whiskey (70 cl),29.50,"WAS 34.43, NOW 29.50, SAVE 4.93",34.43,SuperValu,20200929
Black Bush (70 cl),32.46,,,SuperValu,20200929
Connemara Single Malt (70 cl),34.43,,,SuperValu,20200929
