Name,Price,PreviousPrice,Offer,Retailer,DateScraped
 Drumshanbo Gunpowder Gin 70cl ,39.95,43.28,,OBriens,20210105
 Woodford Reserve 70cl ,42.30,,,OBriens,20210105
 Smirnoff 70cl ,20.95,24.54,,OBriens,20210105
 Jameson Caskmates Stout 70cl ,37.38,,,OBriens,20210105
 Hennessy VS 70cl sbc ,35.00,37.38,,OBriens,20210105
 Bombay Bramble 70cl ,32.46,,,OBriens,20210105
 Green Spot Whiskey 70cl ,55.00,58.98,,OBriens,20210105
 Teeling Small Batch Whiskey 70cl ,35.00,37.38,,OBriens,20210105
 Grey Goose Vodka 70cl ,57.06,,,OBriens,20210105
 Maker's Mark Bourbon 70cl ,45.25,,,OBriens,20210105
 Redbreast 12YO 70cl ,61.98,,,OBriens,20210105
 Slane Whiskey 70cl ,32.46,,,OBriens,20210105
 Waterford Distillery Ratheadon 1.2 70cl ,68.86,,,OBriens,20210105
 Absolut 70cl ,19.95,28.04,,OBriens,20210105
 Jameson Cold Brew 70cl ,30.50,,,OBriens,20210105
 Jack Daniels Single Barrel 70cl ,58.29,,,OBriens,20210105
 Jack Daniels 70cl ,29.95,34.38,,OBriens,20210105
 Bushmills White Label 70cl ,28.53,,,OBriens,20210105
 Kraken Black Spiced Rum 70cl ,29.46,,,OBriens,20210105
 Teeling Single Malt 70cl ,54.11,,,OBriens,20210105
 Tanqueray 10 70cl ,49.19,,,OBriens,20210105
 Patron Silver 70cl ,64.93,,,OBriens,20210105
 Monkey 47 50cl ,56.07,,,OBriens,20210105
 Dingle Gin 70cl ,35.41,,,OBriens,20210105
 Beefeater 24 70cl ,39.35,,,OBriens,20210105
 Buffalo Trace Bourbon 70cl ,39.35,,,OBriens,20210105
 Bosford Pink Gin 70cl ,26.56,,,OBriens,20210105
 Cork Dry Gin 70cl ,20.95,24.54,,OBriens,20210105
 Tanqueray Gin 70cl ,31.48,,,OBriens,20210105
 Berthas Revenge Gin 70cl ,49.14,,,OBriens,20210105
 Aberlour A'Bunadh 2014 ,75.00,97.50,,OBriens,20210105
 Havana Club Anejo Especial 70c ,30.50,,,OBriens,20210105
 Beefeater Pink Gin 70cl ,24.54,,,OBriens,20210105
 Jameson Caskmates IPA 70cl ,37.38,,,OBriens,20210105
 Bombay Sapphire Gin 70cl ,27.00,31.14,,OBriens,20210105
 Bacardi Spiced 70cl ,20.00,26.07,,OBriens,20210105
 Stolichnaya 70cl ,28.53,,,OBriens,20210105
 Powers Gold Label 70cl ,25.00,31.43,,OBriens,20210105
 Hendricks Gin 70cl ,39.00,,,OBriens,20210105
 Malfy Rosa 70cl ,35.41,,,OBriens,20210105
 Teeling Single Grain Whiskey 70cl ,47.17,,,OBriens,20210105
 Method & Madness Single Malt 70cl ,80.67,,,OBriens,20210105
 El Jimador Tequila Blanco 70cl ,34.43,,,OBriens,20210105
 Roku Japanese Gin 70cl ,44.22,,,OBriens,20210105
 Belvedere Vodka 70cl ,56.07,,,OBriens,20210105
 Yellow Spot Whiskey 70cl ,78.65,,,OBriens,20210105
 Finlandia Vodka 70cl ,26.07,,,OBriens,20210105
 St Germain 50cl ,31.48,,,OBriens,20210105
 Gordons Sicilian Lemon 70cl ,22.95,24.59,,OBriens,20210105
 Kahlua 70cl ,26.07,,,OBriens,20210105
 Pearse Distillers Choice 70cl ,44.00,48.20,,OBriens,20210105
 Canadian Club 70cl ,34.43,,,OBriens,20210105
 Drumshanbo Gunpowder Ceramic 70cl Bottle ,48.20,,,OBriens,20210105
 Natterjack Irish Whiskey 70cl ,51.15,,,OBriens,20210105
 Ricard 70cl ,30.99,,,OBriens,20210105
 Teeling Poitin 50cl ,32.46,,,OBriens,20210105
 Five Farms Irish Cream 70cl ,34.38,,,OBriens,20210105
 Conncullin Irish Gin 70cl bottle ,40.00,48.20,,OBriens,20210105
 Tails Espresso Martini 1L ,35.41,,,OBriens,20210105
 Suntory Haku Vodka 70cl ,25.00,40.00,,OBriens,20210105
 Ha'Penny Whiskey 70cl ,35.00,42.25,,OBriens,20210105
 Paddy 1L ,42.30,,,OBriens,20210105
 Beefeater Blood Orange 70cl ,25.58,,,OBriens,20210105
 Mount Gay Rum 70cl ,36.40,,,OBriens,20210105
 Tails Classic Mojito 1L ,35.41,,,OBriens,20210105
 Malfy Arancia 70cl ,35.41,,,OBriens,20210105
 Ceder's Crisp 50cl Btl ,19.95,24.59,,OBriens,20210105
 Glendronach 21 Year Old Parliament 70cl ,152.48,,,OBriens,20210105
 Connacht Brothership 70cl ,69.95,78.65,,OBriens,20210105
 Jameson Black Barrel 70cl ,49.19,,,OBriens,20210105
 Longueville Apple Brandy 50cl ,34.43,,,OBriens,20210105
 KI NO BI Kyoto Dry Gin ,60.00,,,OBriens,20210105
 Cork Dry Gin 1L ,35.41,,,OBriens,20210105
 Seedlip 108 Non Alc Gin 70cl ,32.41,,,OBriens,20210105
 Teachers 70cl ,25.58,,,OBriens,20210105
 Hennessy XO 70cl ,155.43,,,OBriens,20210105
 Glenmorangie 10 Year Old 70cl ,52.63,,,OBriens,20210105
 Writers' Tears Copper Pot 70cl ,46.24,,,OBriens,20210105
 Method & Madness Gin 70cl ,49.19,,,OBriens,20210105
 Single Pot Still Gift 4 x 50ml ,35.41,,,OBriens,20210105
 Kilbeggan 70cl ,27.05,,,OBriens,20210105
 Diplomatico Reserva Rum 70cl ,54.11,,,OBriens,20210105
 Benedictine 70cl ,39.84,,,OBriens,20210105
 Powers Johns Lane 70cl ,63.94,,,OBriens,20210105
 Jose Cuervo Especial Gold 70cl ,29.51,,,OBriens,20210105
 Havana Club 3YO 70cl ,27.50,,,OBriens,20210105
 Glendalough Rose Gin 70cl ,37.33,,,OBriens,20210105
 Connacht Ballyhoo 70cl ,34.95,39.30,,OBriens,20210105
 Bacardi Carta Blanca 70cl ,22.00,26.07,,OBriens,20210105
 Remy VSOP 70cl ,54.11,,,OBriens,20210105
 Malibu 70cl ,21.15,,,OBriens,20210105
 Cointreau 70cl ,34.43,,,OBriens,20210105
 Eristoff Vodka 1L ,34.38,,,OBriens,20210105
 Wyborowa 70cl ,24.59,,,OBriens,20210105
 Sailor's Home The Journey 70cl ,45.00,,,OBriens,20210105
 Tyrconnell Single Malt 43% 70cl ,39.30,,,OBriens,20210105
 Johnnie Walker Ghost & Rare Port Ellen Edition ,309.88,,,OBriens,20210105
 Game of Thrones Whisky Set ,482.03,,,OBriens,20210105
 Von Hallers Gin 50cl ,48.20,,,OBriens,20210105
 Bombay Sapphire Star 70cl ,51.15,,,OBriens,20210105
 Powers '3 Swallow' Release 70c ,46.73,,,OBriens,20210105
 Redbreast 15YO 70cl ,98.37,,,OBriens,20210105
 Absolut 1 Litre ,34.38,,,OBriens,20210105
 Disaronno 70cl ,29.51,,,OBriens,20210105
 Coole Swan 70cl ,24.59,,,OBriens,20210105
 West Cork Glengarrif Peat 70cl ,38.32,,,OBriens,20210105
 Pimms No. 1 70cl ,23.61,,,OBriens,20210105
 Pearse Coopers Select 70cl ,62.00,67.88,,OBriens,20210105
 Absolut Elyx 42.3% 70cl ,61.98,,,OBriens,20210105
 Bols Triple Sec 70cl ,30.50,,,OBriens,20210105
 Seedlip Grove Non Alcoholic Gin 70cl ,32.41,,,OBriens,20210105
 Drumshanbo 43% Pot Still ,58.04,,,OBriens,20210105
 West Cork Glengarriff Bog 70cl ,38.32,,,OBriens,20210105
 Jameson Crested Whiskey 70cl ,35.91,,,OBriens,20210105
 Pearse The Original Blend 70cl ,39.00,43.28,,OBriens,20210105
 Boatyard Double Gin 70cl ,43.28,,,OBriens,20210105
 Midleton Dair Ghaelach Tree 5 Knockrath ,304.96,,,OBriens,20210105
 Dingle Single Pot Still 70cl ,88.54,,,OBriens,20210105
 Martell VS 70cl ,34.92,,,OBriens,20210105
 Irishman 12YO Single Malt 70cl ,63.94,,,OBriens,20210105
 Jack Daniels Honey 70cl ,34.38,,,OBriens,20210105
 Bombay Sapphire English Estate 70cl ,32.96,,,OBriens,20210105
 Teeling Single Pot Still 70cl ,54.11,,,OBriens,20210105
 Benchmark No 8 Bourbon 70cl ,29.51,,,OBriens,20210105
 Jagermeister 70cl ,27.54,,,OBriens,20210105
