Name,Price,Offer,PreviousPrice,Retailer,DateScraped
Krombacher Non Alcoholic Pils 6 Pack (330 Millilitre),6.99,"WAS 7.99, NOW 6.99, SAVE 1.00",7.99,SuperValu,20200407
Krombacher Pilsner Bottle (500 Millilitre),2.91,,,SuperValu,20200407
McGargles Dans Double Ipa Lager (500 Millilitre),3.79,,,SuperValu,20200407
O'Hara's Double IPA (500 Millilitre),3.69,,,SuperValu,20200407
O'Hara's Irish Lager (500 Millilitre),2.89,,,SuperValu,20200407
Paulaner Bottle (500 Millilitre),2.85,,,SuperValu,20200407
Porterhouse Temple Lager (500 Millilitre),3.10,,,SuperValu,20200407
Sierra Nevada Pale Ale (355 Millilitre),2.99,,,SuperValu,20200407
Tiger Beer Bottle (500 Millilitre),2.65,,,SuperValu,20200407
Wicklow Wolf Arcadia Gluten Free Lager (440 Millilitre),3.50,,,SuperValu,20200407
Wicklow Wolf Moonlight Non Alcoholic Hoppy Ale (330 Millilitre),2.75,,,SuperValu,20200407
Boyne Brewhouse Irish Craft Saison 5.5% (500 Millilitre),3.00,,,SuperValu,20200407
Brahma Bottle 4 Pack (330 Millilitre),6.30,,,SuperValu,20200407
Brewdog Clockwork Tangerine 4pk (330 Millilitre),10.00,,,SuperValu,20200407
Brewdog Nanny State (330 Millilitre),2.20,,,SuperValu,20200407
Erdinger Hefe Glass Pack (500 Millilitre),16.00,,,SuperValu,20200407
Erdinger Non Alcoholic Glass Pack (500 Millilitre),10.00,,,SuperValu,20200407
Erdinger Non Alcoholic Weissbier Bottle (500 Millilitre),1.99,,,SuperValu,20200407
Hambleton Gluten Free Lager (500 Millilitre),4.39,,,SuperValu,20200407
King Cobra (750 Millilitre),7.99,,,SuperValu,20200407
Leffe Bottle 4 Pack (330 Millilitre),8.55,,,SuperValu,20200407
Lomza Unfiltered Bottle (500 Millilitre),2.25,,,SuperValu,20200407
Paulaner Non Alcoholic Bottle (500 Millilitre),2.30,,,SuperValu,20200407
Samuel Adams Boston Lager 6 Pack (330 Millilitre),10.99,,,SuperValu,20200407
Spaten Bottle (500 Millilitre),2.72,,,SuperValu,20200407
Foxes Rock Stout (500 Millilitre),2.99,,,SuperValu,20200407
Guinness West Indies Porter (500 Millilitre),3.25,,,SuperValu,20200407
McGargles Export Stout (500 Millilitre),3.29,,,SuperValu,20200407
O'Hara's Irish Stout Bottle (500 Millilitre),2.99,,,SuperValu,20200407
O'Hara's Leann Follain Stout Bottle (500 Millilitre),2.99,,,SuperValu,20200407
Boyne Brewhouse Oatmeal Stout (500 Millilitre),3.75,,,SuperValu,20200407
Shepherd Neame & Co Double Stout (500 Millilitre),3.69,,,SuperValu,20200407
Boyne Brewhouse Irish Craft Pale Ale (500 Millilitre),3.00,,,SuperValu,20200407
Brewdog Dead Pony Club Bottle (330 Millilitre),2.80,,,SuperValu,20200407
Brewdog Punk Alcohol Free 4 Pack Can (330 Millilitre),6.00,"WAS 7.00, NOW 6.00, SAVE 1.00",7.00,SuperValu,20200407
Brewdog Punk IPA Amber Ale (330 Millilitre),2.95,,,SuperValu,20200407
Brewdog Punk Ipa Can (330 Millilitre),2.77,,,SuperValu,20200407
Bru Ri Ipa (500 Millilitre),3.12,,,SuperValu,20200407
Foxes Rock India Pale Ale (500 Millilitre),2.99,,,SuperValu,20200407
Foxes Rock Ipl (500 Millilitre),2.99,,,SuperValu,20200407
Foxes Rock Red Ale (500 Millilitre),2.99,,,SuperValu,20200407
Foxes Rock Session Ipa (500 Millilitre),2.99,,,SuperValu,20200407
Fullers India Pale Ale (500 Millilitre),3.09,,,SuperValu,20200407
Fullers London Pride (500 Millilitre),2.95,,,SuperValu,20200407
Galway Hooker 60 Knots IPA (500 Millilitre),3.29,,,SuperValu,20200407
Galway Hooker IPA (500 Millilitre),3.39,,,SuperValu,20200407
Hop Adventure (500 Millilitre),2.99,,,SuperValu,20200407
Journeyman Session IPA (500 Millilitre),2.99,,,SuperValu,20200407
Lagunitas IPA (355 Millilitre),2.99,,,SuperValu,20200407
McGargles Cousin Rosies (500 Millilitre),2.99,,,SuperValu,20200407
McGargles Daragh's Grapefruit IPA (440 Millilitre),3.29,,,SuperValu,20200407
McGargles Daraghs Session Ipa (500 Millilitre),2.99,,,SuperValu,20200407
McGargles Fancy Frank's Lager (500 Millilitre),2.99,,,SuperValu,20200407
McGargles Francis Big Bangin Ipa (500 Millilitre),3.49,,,SuperValu,20200407
McGargles Ned's Retro Ipa (500 Millilitre),3.29,,,SuperValu,20200407
Ogb Citra Ipa Bottle (500 Millilitre),2.50,,,SuperValu,20200407
O'Hara 51St State IPA (500 Millilitre),3.15,,,SuperValu,20200407
O'Hara's Irish Pale Ale Bottle (500 Millilitre),2.99,,,SuperValu,20200407
O'Hara's Irish Red Bottle (500 Millilitre),2.99,,,SuperValu,20200407
O'Hara's Opsession Ipa Ale (500 Millilitre),2.99,,,SuperValu,20200407
Porterhouse Red Ale (500 Millilitre),3.10,,,SuperValu,20200407
Rascals Happy Days Session IPA (330 Millilitre),2.79,,,SuperValu,20200407
Samuel Adams Boston Lager (500 Millilitre),3.52,,,SuperValu,20200407
Sierra Nevada Torpedo Ale (350 Millilitre),3.29,,,SuperValu,20200407
Smithwicks Blonde Ale (500 Millilitre),3.29,,,SuperValu,20200407
Smithwicks Pale Ale (500 Millilitre),3.29,,,SuperValu,20200407
St Mel's Brewing Company Brown Ale (500 Millilitre),3.39,,,SuperValu,20200407
St Mel'S Brewing Company Pale Ale (500 Millilitre),3.29,,,SuperValu,20200407
Wicklow Wolf Avalanche Session Pale (330 Millilitre),2.75,,,SuperValu,20200407
Wicklow Wolf Eden Session IPA (330 Millilitre),2.75,,,SuperValu,20200407
Wicklow Wolf Mammoth West Coast Ipa (440 Millilitre),3.50,,,SuperValu,20200407
Wicklow Wolf Wildfire Hoppy Red Ale (440 Millilitre),3.50,,,SuperValu,20200407
Wickow Wolf Elevation Pale Ale (440 Millilitre),3.50,,,SuperValu,20200407
Wolf Rock Ipa (500 Millilitre),2.99,,,SuperValu,20200407
Wychwood Ginger Beard (500 Millilitre),3.12,,,SuperValu,20200407
Boyne Brewhouse Session Ipa (500 Millilitre),3.00,,,SuperValu,20200407
Boyne Irish Craft Ipa (500 Millilitre),3.89,,,SuperValu,20200407
Brewdog Hazy Jane 4 Pack can (330 Millilitre),10.00,,,SuperValu,20200407
Brewdog Indie Pale Ale 4pk (330 Millilitre),8.00,,,SuperValu,20200407
Brewdog Vagabond Gluten Free Pale Ale (330 Millilitre),3.00,,,SuperValu,20200407
Bru Can Gift Pack (440 Millilitre),10.00,,,SuperValu,20200407
Crabbies Original Alcoholic Ginger Beer (500 Millilitre),3.50,,,SuperValu,20200407
Foxes Rock Ipa Can (330 Millilitre),2.00,,,SuperValu,20200407
