Name,Price,Offer,PreviousPrice,Retailer,DateScraped
Annelise PInot Grigio (75 Centilitre),9.00,"WAS 11.99, NOW 9.00, SAVE 2.99",11.99,SuperValu,20190513
Aresti Estate Selection Cabernet Sauvignon (75 Centiliter),7.00,"WAS 10.99, NOW 7.00, SAVE 3.99",10.99,SuperValu,20190513
Aresti Estate Selection Chardonnay (75 Centiliter),7.00,"WAS 10.99, NOW 7.00, SAVE 3.99",10.99,SuperValu,20190513
Aresti Estate Selection Merlot (75 Centiliter),7.00,"WAS 10.99, NOW 7.00, SAVE 3.99",10.99,SuperValu,20190513
Aresti Estate Selection Sauvignon Blanc (75 Centiliter),7.00,"WAS 10.99, NOW 7.00, SAVE 3.99",10.99,SuperValu,20190513
Beamish Draught Stout (500 Millilitre),2.02,,,SuperValu,20190513
Birra Moretti 4 Pack Bottle (330 Millilitre),7.00,"WAS 7.50, NOW 7.00, SAVE 0.50",7.50,SuperValu,20190513
Carling Can (500 Millilitre),1.59,,,SuperValu,20190513
Carlsberg Can (500 Millilitre),1.00,"WAS 2.29, NOW 1.00, SAVE 1.29",2.29,SuperValu,20190513
Coors Light Bottles 20 Pack (330 Millilitre),18.00,"WAS 23.00, NOW 18.00, SAVE 5.00",23.00,SuperValu,20190513
9 White Deer Brewery Stag Saor Kolsch Style (500 Millilitre),3.59,,,SuperValu,20190513
Blacks 1601 Lager (500 Millilitre),3.29,,,SuperValu,20190513
Blacks Kinsales Pale Ale (500 Millilitre),3.39,,,SuperValu,20190513
Blacks Marching Powder IPA (500 Millilitre),3.29,,,SuperValu,20190513
Brewdog Dead Pony Club Bottle (330 Millilitre),2.80,,,SuperValu,20190513
Druids Celtic Cider Can 8 Pack (500 Millilitre),11.00,"WAS 13.00, NOW 11.00, SAVE 2.00",13.00,SuperValu,20190513
Kopparberg Mixed Fruit Cider Can (500 Millilitre),3.69,,,SuperValu,20190513
Kopparberg Strawberry & Lime Can (500 Millilitre),3.45,,,SuperValu,20190513
Outcider Can By Bulmers (500 Millilitre),2.20,,,SuperValu,20190513
Rekorderlig Strawberry & Lime Cider (500 Millilitre),3.84,,,SuperValu,20190513
Absolut Blue Vodka (70 Centiliter),21.00,"WAS 27.85, NOW 21.00, SAVE 6.85",27.85,SuperValu,20190513
Absolut Citron (70 Centiliter),20.50,"WAS 26.30, NOW 20.50, SAVE 5.80",26.30,SuperValu,20190513
Absolut Lime (70 Centilitre),20.50,"WAS 26.30, NOW 20.50, SAVE 5.80",26.30,SuperValu,20190513
Absolut Raspberri (70 Centiliter),20.50,"WAS 26.30, NOW 20.50, SAVE 5.80",26.30,SuperValu,20190513
Absolut Vodka (35 Centiliter),12.00,"WAS 14.60, NOW 12.00, SAVE 2.60",14.60,SuperValu,20190513
Eristoff Original Vodka (70 Centiliter),19.00,"WAS 23.00, NOW 19.00, SAVE 4.00",23.00,SuperValu,20190513
Huzzar Vodka (350 Millilitre),11.00,"WAS 12.05, NOW 11.00, SAVE 1.05",12.05,SuperValu,20190513
Huzzar Vodka (70 Centiliter),19.00,"WAS 22.59, NOW 19.00, SAVE 3.59",22.59,SuperValu,20190513
